R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
1.0008167028427124,0.016949153124074762,0.2999596228927098,0.23713454665889494,0.2999596228927098,1.8551665599946748e-24,78.70940763062464,78.70940763062464,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
3.002449989318848,0.0508474573533766,0.05697542787257862,0.18689400933300443,0.05697542787257862,2.793383896776011e-23,154.71473226635584,154.71473226635584,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
5.004083633422852,0.08474576763922152,0.2212433316100996,0.22590935775455884,0.2212433316100996,4.2060899240897576e-22,93.60664045627999,93.60664045627999,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
7.005716800689696,0.11864406984967563,0.34719691767508476,0.310849082941361,0.34719691767508476,6.333243719521652e-21,71.84769998066514,71.84769998066514,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
9.007349967956545,0.1525423720601298,0.38060533374801603,0.36264787445846214,0.38060533374801603,9.53616701847873e-20,67.6751127716833,67.6751127716833,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
11.008983612060547,0.1864406823459747,0.37941502684010836,0.379527398913617,0.37941502684010836,1.435892003857882e-18,67.81543425530926,67.81543425530926,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
13.010616302490234,0.220338976481038,0.38930709743902503,0.3818348408190583,0.38930709743902503,2.1620669801538352e-17,66.66666666666667,66.66666666666667,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
15.012250900268555,0.25423730291766455,0.38001225953234447,0.37318719293487007,0.38001225953234447,3.2554995039371125e-16,67.74495573754487,67.74495573754491,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
17.013883590698242,0.2881355970527279,0.35418467597013836,0.3549327809657182,0.35418467597013836,4.901906245357285e-15,70.93294160755016,70.9329416075508,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
19.01551628112793,0.3220338911877912,0.3343186202848302,0.3330492413937755,0.3343186202848302,7.380951773825082e-14,73.59689606577939,73.59689606578873,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
21.017150878906246,0.3559322176244177,0.30983667403931053,0.31064173907294024,0.30983667403931053,1.1113755983885665e-12,77.16841276131875,77.16841276145526,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
23.018783569335938,0.3898305117594811,0.28626610537429903,0.29049020830422706,0.28626610537429903,1.6734325961361944e-11,80.95054841802828,80.9505484200205,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
25.020416259765625,0.42372880589454437,0.2745120046514023,0.2745447210588088,0.2745120046514023,2.519739192813372e-10,82.97861909125392,82.97861912074026,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
27.022048950195312,0.45762710002960766,0.26117557103568,0.260411589946141,0.26117557103568,3.794049185765768e-09,85.40636843212347,85.40636886689734,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
29.023683547973633,0.49152542646623426,0.24537459896896902,0.24624011269869447,0.24537459896896902,5.712831608267349e-08,88.47322597067938,88.47323234201617,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
31.025318145751957,0.5254237529028608,0.23235890479709004,0.23265377054445177,0.23235890479709004,8.602002482752824e-07,91.16996336592521,91.17005698154973,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
33.02695083618164,0.5593220470379241,0.21950112397393332,0.22017695209269655,0.21950112397393332,1.295214444661961e-05,94.00041170782279,94.00178462980163,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
35.02858352661133,0.5932203411729874,0.20731818384549944,0.20969068421439369,0.20731818384549944,0.0001949889409443322,96.84937170950482,96.86948494127292,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
37.030216217041016,0.6271186353080507,0.2015952419874823,0.2017998269843881,0.2015952419874823,0.0029279831040097894,98.2481477721145,98.54607547623945,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
39.0318489074707,0.6610169294431141,0.19572184738330925,0.1949487980780223,0.19572184738330925,0.042344659078430436,99.7263406775986,103.97239459615237,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
41.033485412597656,0.6949152881813039,0.18726299597797083,0.18792177072880076,0.18726299597797083,0.3996852003687328,101.93512243555611,141.13020267403613,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
43.035118103027344,0.7288135823163672,0.18117361816975225,0.18115429427792626,0.18117361816975225,0.9092974325420629,103.58673660058537,191.25506947267473,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
45.03675079345703,0.7627118764514305,0.17433784577065115,0.1751488427965289,0.17433784577065115,0.9934188973369686,105.50573895549287,199.3781235669988,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
47.03838348388672,0.7966101705864937,0.16893234918507427,0.17094307411064757,0.16893234918507427,0.999560227722395,107.0743116503347,199.95913385838645,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
49.040016174316406,0.830508464721557,0.168595625383792,0.16928262373322867,0.168595625383792,0.9999707814389056,107.17356712511338,199.99728774519988,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
51.04164886474609,0.8644067588566202,0.16971190526026875,0.16883845416991672,0.16971190526026875,0.9999980594568486,106.84522728124159,199.99981922914378,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
53.043281555175774,0.8983050529916836,0.16820590259552928,0.16792130901072067,0.16820590259552928,0.9999998711226123,107.28867500298921,199.99998805160664,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
55.044918060302734,0.9322034117298735,0.16604054330544551,0.16698312097271528,0.16604054330544551,0.9999999914409184,107.93276242852548,199.999999211989,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
57.046550750732415,0.9661017058649367,0.1649129852266092,0.16819555501041372,0.1649129852266092,0.9999999994315663,108.27122679258012,199.99999994785827,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
59.0481834411621,1.0,0.1742637982078698,0.1715297287317411,0.1742637982078698,0.9999999999622486,105.5269156306863,199.9999999964335,NGC5055,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.2
