R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.3739999830722809,0.01694915178695298,0.3502291378569617,0.3266669220858568,0.3502291378569617,1.8551663615479947e-24,77.20240245348322,77.20240245348322,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
1.121999979019165,0.05084745671145816,0.3022401197465958,0.2669518258707144,0.3022401197465958,2.793383753326066e-23,84.29403646616254,84.29403646616254,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
1.869999885559082,0.08474575758416568,0.15311993244070538,0.17998021383317978,0.15311993244070538,4.206086540693604e-22,117.96583579399112,117.96583579399112,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
2.618000030517578,0.11864406926166697,0.06033581805722599,0.13670232968499244,0.06033581805722599,6.333243421601485e-21,156.98342836630175,156.98342836630175,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
3.365999937057495,0.1525423701343745,0.17591641967865762,0.1755382041266151,0.17591641967865762,9.536165549332919e-20,111.17669635286624,111.17669635286624,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
4.113999843597412,0.186440671007082,0.25002628628849743,0.25342186548874557,0.25002628628849743,1.4358907013444475e-18,93.65427271203592,93.65427271203592,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
4.861999988555908,0.2203389826845833,0.3488045255158915,0.3259276753671536,0.3488045255158915,2.1620680531525263e-17,77.39569767647185,77.39569767647185,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
5.609999656677246,0.254237272752497,0.38832337929038946,0.3678613110988091,0.38832337929038946,3.255491647731537e-16,72.36934903227562,72.36934903227566,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
6.357999801635742,0.2881355844299983,0.3878758015311477,0.3744968680784371,0.3878758015311477,4.901901295324849e-15,72.42261798615232,72.42261798615294,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
7.105999946594238,0.3220338961074996,0.3462781798707426,0.3698241776097986,0.3462781798707426,7.3809546787961e-14,77.74086984274562,77.74086984275465,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
7.854000091552734,0.3559322077850009,0.3711381787533097,0.38277461754152137,0.3711381787533097,1.1113747235658926e-12,74.47255750738435,74.47255750752386,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
8.601999282836914,0.3898304762433271,0.4403755674703193,0.3958069309164639,0.4403755674703193,1.6734278414317693e-11,66.66666666666667,66.6666666688979,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
9.350000381469727,0.4237288311400035,0.3730246380662693,0.3796048878858396,0.3730246380662693,2.5197442817763286e-10,74.23572927434921,74.23572930603859,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
10.097999572753906,0.4576270995983297,0.3298984716832607,0.36396104679277075,0.3298984716832607,3.794049054862591e-09,80.055730011896,80.05573046697045,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
10.846000671386719,0.49152545449500606,0.3893522258680113,0.37053050462921544,0.3893522258680113,5.7128444181732536e-08,72.24719633367745,72.24720363199637,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
11.593999862670898,0.5254237229533323,0.38664724623666114,0.36910044673979664,0.38664724623666114,8.601981872721747e-07,72.56923969777564,72.56934931348465,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
12.341999053955078,0.5593219914116585,0.33590031827885913,0.3528760917756716,0.33590031827885913,1.2952086809140231e-05,79.19169028709369,79.19325500680836,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
13.09000015258789,0.5932203463083349,0.3365488602888953,0.34748409658148444,0.3365488602888953,0.00019498902103560602,79.09943995913657,79.1230142409816,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
13.83799934387207,0.6271186147666611,0.3648248586105579,0.35334483569038877,0.3648248586105579,0.0029279783065146226,75.27624799774432,75.64143643791402,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
14.586000442504883,0.6610169696633375,0.3618074212604011,0.34783192151477416,0.3618074212604011,0.042344789558139764,75.66652846799285,80.93140315504864,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
15.333999633789062,0.6949152381216637,0.326592430877732,0.32385626183929644,0.326592430877732,0.3996842394765637,80.53977735498266,128.2861455905574,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
16.082000732421875,0.72881359301834,0.2810500504880906,0.29922210104027397,0.2810500504880906,0.9092975031541788,87.8576071881631,189.82840496970152,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
16.829999923706055,0.7627118614766663,0.2845548204000906,0.2918581315729127,0.2845548204000906,0.9934188895048128,87.24755228950652,199.25796368301442,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
17.577999114990234,0.7966101299349925,0.310799593561278,0.2897710518461444,0.310799593561278,0.9995602262928293,82.93522337810077,199.94851798920587,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
18.326000213623047,0.8305084848316688,0.273024943124801,0.27467991620630194,0.273024943124801,0.9999707814859112,89.28714598951467,199.9967651349153,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
19.073999404907223,0.8644067532899948,0.240014526199108,0.2612194163004195,0.240014526199108,0.9999980594559844,95.6917333885655,199.99979758521744,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
19.821998596191406,0.8983050217483213,0.2697136432922883,0.2626335799840713,0.2697136432922883,0.9999998711222904,89.89064803145516,199.99998580935892,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
20.569999694824215,0.9322033766449974,0.27774955134015983,0.2592522622036667,0.27774955134015983,0.9999999914408945,88.43995749057596,199.9999990451458,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
21.31800079345703,0.9661017315416739,0.23387399409162152,0.23971888571436345,0.23387399409162152,0.9999999994315676,96.98582637323793,199.99999994144338,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
22.065999984741207,1.0,0.21144942435040306,0.22071719035439805,0.21144942435040306,0.9999999999622486,102.02446851686253,199.99999999630128,NGC6946,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.44
