R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.3492499887943268,0.016949152713969105,1.0660896424910588e-07,0.09450622515837663,1.0660896424910588e-07,1.8551664991295345e-24,199.9999019193793,199.9999019193793,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
1.0477499961853027,0.050847459588218354,0.32024254331753926,0.20512671464912635,0.32024254331753926,2.7933843961977485e-23,80.86944250186713,80.86944250186713,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
1.7462499141693115,0.08474576212353449,0.31343329898688715,0.21467251875746246,0.31343329898688715,4.20608806813212e-22,81.90681107698255,81.90681107698255,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
2.4447498321533203,0.11864406465885063,0.01749701583771954,0.14641654472049515,0.01749701583771954,6.333241089541449e-21,185.1017833131627,185.1017833131627,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
3.143249988555908,0.15254237876465507,0.12282603272750842,0.15938239040172714,0.12282603272750842,9.536172133317939e-20,127.7953491767139,127.7953491767139,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
3.841749906539917,0.1864406812999712,0.27700146337688913,0.24810474846104016,0.27700146337688913,1.4358918837020465e-18,87.9425407887804,87.9425407887804,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
4.540249824523926,0.22033898383528736,0.35767062537800276,0.3153651474841648,0.35767062537800276,2.1620682521845907e-17,75.6060214808479,75.6060214808479,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
5.2387495040893555,0.2542372748001152,0.320546004813313,0.3418817207802105,0.320546004813313,3.2554921810119107e-16,80.82382230746447,80.82382230746451,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
5.937250137329102,0.2881356120468962,0.35851539118502745,0.3684257952476072,0.35851539118502745,4.901912125361394e-15,75.49511899282956,75.49511899283017,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
6.635749816894531,0.3220339030117241,0.4347807395071635,0.3913380710523137,0.4347807395071635,7.380958755578663e-14,66.66666666666667,66.66666666667652,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
7.334249496459962,0.35593219397655196,0.37971153321818835,0.3833851832309084,0.37971153321818835,1.1113734958576828e-12,72.81516560963283,72.81516560977418,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
8.032750129699707,0.38983053122333294,0.34355025753698154,0.37000247664608216,0.34355025753698154,1.6734352018537555e-11,77.50922617376226,77.50922617581206,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
8.731249809265137,0.42372882218816077,0.3899382683318541,0.3714161406395311,0.3899382683318541,2.519742477268621e-10,71.58903964709809,71.58903967945434,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
9.429749488830566,0.4576271131529886,0.3707816647255519,0.37003081262018156,0.3707816647255519,3.794053169028058e-09,73.92067524804905,73.9206757264007,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
10.128250122070312,0.49152545039976964,0.34579164653192057,0.3716204616059594,0.34579164653192057,5.712842546537787e-08,77.20074983480183,77.20075685012964,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
10.826749801635742,0.5254237413645975,0.40765902722347286,0.381984877719417,0.40765902722347286,8.601994542589725e-07,69.55942068097447,69.55953288588962,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
11.525249481201172,0.5593220323294253,0.3930019607069744,0.37257995974373825,0.3930019607069744,1.2952129206297937e-05,71.22971862688883,71.2313864762111,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
12.2237491607666,0.5932203232942531,0.3203701739023609,0.346449910787155,0.3203701739023609,0.00019498866210647563,80.85024917434902,80.87348202485283,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
12.922249794006348,0.6271186605410342,0.3263580074264115,0.33676686229502073,0.3263580074264115,0.0029279889972496855,79.95991487129369,80.31139091977947,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
13.620749473571776,0.6610169515058619,0.3619754011548835,0.3358977405892277,0.3619754011548835,0.042344730652846774,75.04425724450593,80.33547451501373,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
14.319249153137209,0.6949152424706899,0.31632959415557826,0.3205508855234125,0.31632959415557826,0.39968432295586387,81.46233397804168,128.8399807667964,NGC3893,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.38
