R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.8081333637237549,0.016949151779599506,0.41281916247317635,0.33665850816200404,0.41281916247317635,1.855166360456651e-24,66.66666666666667,66.66666666666667,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
2.4244000911712646,0.050847455338798524,0.17917429028192422,0.22401209111093653,0.17917429028192422,2.793383446576864e-23,107.0633895674644,107.0633895674644,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
4.040666580200195,0.0847457538975943,0.06684202658802975,0.16040468422721535,0.06684202658802975,4.2060853002107174e-22,151.07657215987456,151.07657215987456,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
5.656933784484863,0.11864406745759978,0.20320094287056054,0.19716153825505095,0.20320094287056054,6.3332425075538545e-21,100.78333884926948,100.78333884926948,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
7.273200511932373,0.1525423710167988,0.28898916235454036,0.263436661023389,0.28898916235454036,9.536166222528521e-20,83.33068418394936,83.33068418394936,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
8.889467239379881,0.18644067457599778,0.31518613133487083,0.3012879025349109,0.31518613133487083,1.4358911113103398e-18,79.14542863820412,79.14542863820412,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
10.505733489990234,0.22033896813439036,0.3102207321282199,0.31506619116506407,0.3102207321282199,2.1620655364734015e-17,79.90610535113383,79.90610535113383,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
12.122000694274902,0.25423728169439586,0.3297063849022991,0.3210566279186787,0.3297063849022991,3.2554939765545357e-16,77.00184074843065,77.0018407484307,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
13.73826789855957,0.2881355952544013,0.32034671401295056,0.3212293125926622,0.32034671401295056,4.901905540139083e-15,78.37004819802158,78.37004819802218,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
15.35453414916992,0.3220338888127938,0.31798419881912354,0.3177767839758602,0.31798419881912354,7.380950371445939e-14,78.72312338054779,78.72312338055674,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
16.970802307128906,0.3559322223744123,0.31819844835541183,0.3106530446752926,0.31819844835541183,1.1113760207108956e-12,78.69097291443205,78.69097291456687,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
18.587066650390625,0.389830475929579,0.2940760286950341,0.29873769452054,0.2940760286950341,1.6734277994289805e-11,82.48372266478887,82.48372266675543,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
20.20333480834961,0.42372880949119734,0.2880879887969378,0.28691765636179106,0.2880879887969378,2.519739917823673e-10,83.48254622266151,83.48254625202088,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
21.81960105895996,0.4576271030495899,0.27534545244494224,0.276528299401797,0.27534545244494224,3.794050102402775e-09,85.69067962164254,85.69068005533784,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
23.435867309570312,0.49152539660798245,0.2664191940117335,0.267149131325875,0.2664191940117335,5.7128179622712426e-08,87.30838394012098,87.30839037798785,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
25.052135467529297,0.5254237301696009,0.2604095722306269,0.25818135778725343,0.2604095722306269,8.601986838655832e-07,88.43235317296568,88.43244914330863,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
26.668399810791012,0.5593219837247675,0.2443138452414233,0.2503243922404285,0.2443138452414233,1.295207884434347e-05,91.5903496960382,91.59175382637642,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
28.28466796875,0.593220317286386,0.24874186789178376,0.24474602785786786,0.24874186789178376,0.0001949885684074946,90.69929652289076,90.7206089105877,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
29.900936126708984,0.6271186508480043,0.2410671332545653,0.23614978130682074,0.2410671332545653,0.0029279867334117446,92.25489262443793,92.57036886942359,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
31.517202377319332,0.6610169444063969,0.21881231216801258,0.22400233293688482,0.21881231216801258,0.042344707621248596,97.0832332192211,101.44121361787741,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
33.13346862792969,0.6949152379647895,0.2130782636277164,0.21486891924761523,0.2130782636277164,0.39968423646537327,98.41027994666081,139.01408963891072,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
34.749732971191406,0.7288134915199562,0.20997577749655824,0.2093174640030158,0.20997577749655824,0.9092968334611191,99.14353466442233,190.85199922814425,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
36.36600112915039,0.7627118250815745,0.20479983812258876,0.20378241643288997,0.20479983812258876,0.9934188704692805,100.39146552540261,199.34446333225753,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
37.982269287109375,0.796610158643193,0.19747682267391634,0.19688101722372073,0.19747682267391634,0.9995602273023929,102.21170073470738,199.9569953758377,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
39.59853363037109,0.8305084121983596,0.18775185072858114,0.189907326930446,0.18775185072858114,0.9999707813161367,104.73352514856292,199.99721643898854,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
41.21480178833008,0.8644067457599781,0.18497305381136098,0.18431554075305012,0.18497305381136098,0.9999980594548153,105.4771278809038,199.9998165740957,NGC3198,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.14
