R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.5961999893188477,0.01694915208285323,0.9306142970003678,0.781265859645915,0.9306142970003678,1.8551664054635218e-24,66.66666666666667,66.66666666666667,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
1.7885999679565427,0.050847456248559686,0.5108359345403592,0.5189077331211394,0.5108359345403592,2.793383649881812e-23,95.3358491361369,95.3358491361369,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
2.9809999465942383,0.08474576041426615,0.11338335432843469,0.26863960065331477,0.11338335432843469,4.2060874929855253e-22,160.81381886372046,160.81381886372046,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
4.173399925231934,0.11864406457997262,0.12767362621233558,0.18665033961224634,0.12767362621233558,6.333241049577193e-21,156.93835899680477,156.93835899680477,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
5.365799903869629,0.15254236874567909,0.2408003255019262,0.23009051975197084,0.2408003255019262,9.536164489906653e-20,131.79499315108322,131.79499315108322,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
6.558199882507324,0.18644067291138555,0.30786571169720733,0.293055458061912,0.30786571169720733,1.435890920094206e-18,120.36303198262569,120.36303198262569,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
7.7505998611450195,0.220338977077092,0.3411593809307613,0.33756110465170186,0.3411593809307613,2.1620670832505248e-17,115.39403844286298,115.39403844286298,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
8.942999839782713,0.25423728124279843,0.3732228154461588,0.3670674123220472,0.3732228154461588,3.2554938589407217e-16,110.98163894115983,110.98163894115986,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
10.13539981842041,0.2881355854085049,0.395079720507779,0.3821311832786713,0.395079720507779,4.901901679048289e-15,108.16230820367795,108.1623082036784,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
11.327799797058104,0.32203388957421136,0.38141028973308544,0.3826172061763004,0.38141028973308544,7.380950821044766e-14,109.9084836308739,109.90848363088055,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
12.5201997756958,0.35593219373991786,0.3779244471728872,0.37694577746223035,0.3779244471728872,1.1113734748185707e-12,110.36283528459906,110.36283528469868,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
13.712599754333496,0.3898304979056243,0.37203835422233994,0.36976297967435157,0.37203835422233994,1.673430741457582e-11,111.13862724223063,111.13862724371765,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
14.905000686645508,0.42372882918299015,0.3544160711516975,0.36488028074574874,0.3544160711516975,2.5197438872825124e-10,113.52786827187589,113.52786829366464,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
16.097400665283203,0.4576271333486966,0.37165787916366827,0.3643400451135011,0.37165787916366827,3.79405929892018e-09,111.18914963483131,111.18914997178494,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
17.289798736572266,0.4915253832910843,0.36793688350687137,0.35683799275991746,0.36793688350687137,5.71281187611363e-08,111.68568405569907,111.68568910092979,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
18.482200622558597,0.5254237416801096,0.33386877563381245,0.3389146488250279,0.33386877563381245,8.601994759712259e-07,116.4467383084395,116.44681018091143,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
19.674598693847656,0.5593219916224973,0.31581155050952175,0.32371227450093726,0.31581155050952175,1.295208702760159e-05,119.13865308565666,119.13970040885906,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
20.867000579833984,0.5932203500115224,0.31730075511361133,0.31746703700894974,0.31730075511361133,0.0001949890787908237,118.9119471836578,118.9277584683774,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
22.059398651123047,0.6271185999539102,0.31900777916377987,0.31217157852845356,0.31900777916377987,0.002927974846962838,118.6531409993876,118.89132255642083,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
23.25180053710937,0.6610169583429353,0.30127085876359155,0.30085883790257417,0.30127085876359155,0.0423447528332232,121.39851237346394,124.72687293933326,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
24.44419860839844,0.6949152082853232,0.285514406961385,0.2865855924457965,0.285514406961385,0.39968366676993927,123.94613476810359,154.34362249601475,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
25.636600494384766,0.7288135666743483,0.27028321305172215,0.2755128371748052,0.27028321305172215,0.9092973293352038,126.51257352489115,193.33449415842477,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
26.828998565673828,0.762711816616736,0.2676149791780867,0.2710519374879178,0.2676149791780867,0.9934188660419531,126.9731478770249,199.51940050364422,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
28.02140045166016,0.7966101750057614,0.2766226045586686,0.268144172400242,0.2766226045586686,0.9995602278778042,125.43159149011082,199.96720689274082,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
29.213800430297848,0.8305084791714676,0.2603578960149784,0.25887540290900857,0.2603578960149784,0.999970781472681,128.242955070564,199.99790336482238,NGC3726,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,3.4
