R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.2267833352088928,0.016949152768882265,3.032183650270535e-08,0.013755917657610962,3.032183650270535e-08,1.855166507279376e-24,199.9999601462992,199.9999601462992,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
0.6803500056266785,0.0508474583066468,0.039330015371845946,0.03655619653250422,0.039330015371845946,2.793384109804003e-23,158.92334587730204,158.92334587730204,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
1.1339166164398191,0.08474575938972673,0.0751494256776869,0.05758575282252602,0.0751494256776869,4.2060871482413255e-22,133.88083877091736,133.88083877091736,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
1.5874834060668943,0.11864407383686046,0.03619823767293041,0.08277096361954864,0.03619823767293041,6.333245739667069e-21,161.5656382871497,161.5656382871497,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
2.04104995727539,0.1525423704652558,0.15936541857076042,0.12711618601332703,0.15936541857076042,9.536165801760081e-20,97.68892321753361,97.68892321753361,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
2.4946165084838867,0.18644066709365115,0.1572907658598219,0.1686019858151131,0.1572907658598219,1.4358902518038032e-18,98.34384762468429,98.34384762468429,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
2.9481832981109615,0.22033898154078485,0.2113741978948682,0.20304746528904694,0.2113741978948682,2.1620678553149386e-17,83.71334104689838,83.71334104689838,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
3.4017500877380367,0.25423729598791855,0.23505995359148465,0.23264224339481715,0.23505995359148465,3.255497699154834e-16,78.59277697754818,78.59277697754823,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
3.8553166389465328,0.28813559261631394,0.252463023073511,0.2562208859204114,0.252463023073511,4.9019045056067936e-15,75.21250391158449,75.2125039115851,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
4.308883190155028,0.3220338892447092,0.30433139065460674,0.263083984590198,0.30433139065460674,7.38095062648163e-14,66.66666666666667,66.66666666667652,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
4.762450218200684,0.3559322215105814,0.21758327301743682,0.2495969486844629,0.21758327301743682,1.1113759439076209e-12,82.3075699215635,82.3075699216943,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
5.21601676940918,0.38983051813897673,0.24148098435443835,0.24897754409946984,0.24148098435443835,1.673433450188889e-11,77.3107983282508,77.31079833030392,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
5.669583320617676,0.4237288147673721,0.27334260025945967,0.2648293506362741,0.27334260025945967,2.519740981390956e-10,71.52184665047317,71.52184668284633,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
6.123149871826172,0.45762711139576745,0.27610556512232315,0.27898090958965466,0.27610556512232315,3.794052635668868e-09,71.06042799488814,71.06042848409167,UGC05716,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.14
