R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.08763333410024643,0.01694915080826919,3.1473212188315576e-07,1.8082544811985816e-05,3.1473212188315576e-07,1.855166216298299e-24,199.99956748458746,199.99956748458746,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
0.2628999948501587,0.05084745098379182,2.137955429634913e-07,0.0006239274231243839,2.137955429634913e-07,2.7933824733607513e-23,199.9997061948077,199.9997061948077,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
0.4381666779518128,0.0847457554823617,4.1829103386728165e-08,0.008343191681717226,4.1829103386728165e-08,4.206085833464111e-22,199.99994251693875,199.99994251693875,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
0.6134333610534668,0.11864405998093155,3.274510470431307e-07,0.047020546161241725,3.274510470431307e-07,6.3332387194307275e-21,199.99955000585427,199.99955000585427,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
0.788699984550476,0.15254235295137544,0.1330559175465982,0.1286134576620544,0.1330559175465982,9.536152440548062e-20,104.47948225145572,104.47948225145572,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
0.9639667272567747,0.18644066897807124,0.25430898044038835,0.20497522136234692,0.25430898044038835,1.4358904682694439e-18,72.79600994479533,72.79600994479533,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
1.139233350753784,0.22033896194851516,0.2400376599150585,0.23161253411380947,0.2400376599150585,2.1620644665322613e-17,75.4904287056455,75.4904287056455,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
1.314500093460083,0.254237277975211,0.22728313455595808,0.22121570259431667,0.22728313455595808,3.255493007931964e-16,78.07303817786152,78.07303817786156,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
1.4897667169570923,0.28813557094565495,0.21581676185461823,0.18209772959409454,0.21581676185461823,4.901896007414062e-15,80.5504403796887,80.55044037968928,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
1.6650333404541016,0.32203386391609884,0.10880557303776647,0.11204329625817265,0.10880557303776647,7.380935670558979e-14,114.44116385252269,114.441163852529,UGC07608,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,1.5
