R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
0.4172666668891906,0.01694915184476514,0.38291600145881594,0.3120368059389764,0.38291600145881594,1.8551663701280878e-24,73.1206458424116,73.1206458424116,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
1.2518000602722168,0.05084745795540465,0.16948788813225435,0.20420280024671772,0.16948788813225435,2.793384031311666e-23,113.11935755468596,113.11935755468596,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
2.0863332748413086,0.0847457568027165,0.04394477428096983,0.14236311961211384,0.04394477428096983,4.20608627774617e-22,166.7864416300301,166.7864416300301,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
2.9208667278289795,0.11864406533446521,0.1739303617077069,0.19328892986971125,0.1739303617077069,6.333241431847864e-21,111.84585706938651,111.84585706938651,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
3.7553999423980713,0.15254236418177705,0.32274860695140944,0.29949984736523805,0.32274860695140944,9.536161008137631e-20,81.21650512293664,81.21650512293664,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
4.589933395385742,0.1864406727135258,0.4123003381726298,0.3829968004214,0.4123003381726298,1.435890897365802e-18,69.72619661874022,69.72619661874022,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
5.424467086791992,0.2203389909297114,0.4413494301884083,0.4151274884932906,0.4413494301884083,2.162069479275247e-17,66.66666666666667,66.66666666666667,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
6.258999824523926,0.2542372704081495,0.4150163473650836,0.40289725053417663,0.4150163473650836,3.2554910371713053e-16,69.42828934560868,69.42828934560872,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
7.093533515930176,0.2881355886243351,0.3514848284728997,0.3796808944797409,0.3514848284728997,4.9019029401431196e-15,77.1374759279264,77.137475927927,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
7.9280662536621085,0.3220338681027731,0.36835859364704887,0.3811788335267595,0.36835859364704887,7.380938142685286e-14,74.92775427786233,74.92775427787157,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
8.762599945068358,0.3559321863189587,0.41206646291661353,0.40226410297670934,0.41206646291661353,1.1113728150221914e-12,69.75196897662045,69.7519689767652,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
9.597133636474608,0.3898305045351443,0.42894193882226883,0.41383335902591967,0.42894193882226883,1.673431628981217e-11,67.93998083755355,67.93998083976349,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
10.43166732788086,0.42372882275133,0.4154608059156525,0.39994066594605315,0.4154608059156525,2.5197425907919414e-10,69.37978081899466,69.3797808519076,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
11.266200065612791,0.457627102229768,0.36065152949962387,0.3679317106132331,0.36065152949962387,3.794049853567142e-09,75.9211259241837,75.92112639494513,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
12.100733757019041,0.4915254204459536,0.3283101823616813,0.3406858859182796,0.3283101823616813,5.712828856840191e-08,80.39372890469608,80.39373573759765,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
12.935266494750977,0.5254236999243918,0.32448832664955995,0.3299252197155429,0.32448832664955995,8.601966025187655e-07,80.95732769717908,80.95743009728135,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
13.769800186157227,0.5593220181405774,0.3348018330113159,0.32606665671080903,0.3348018330113159,1.2952114504433312e-05,79.45419688619657,79.45575820924152,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
14.604333877563477,0.593220336356763,0.3208000633101454,0.31452731058133254,0.3208000633101454,0.00019498886583015605,81.50876971389201,81.53187418449632,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
15.43886661529541,0.627118615835201,0.29123094303104474,0.2950788317165478,0.29123094303104474,0.002927978556074718,86.21694704543049,86.55010138452619,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
16.273399353027344,0.661016895313639,0.27529228883657114,0.27652429524977645,0.27529228883657114,0.042344548358213475,88.98765980206413,93.68842720993408,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
17.107933044433594,0.6949152135298248,0.2581404296570515,0.2636421668850969,0.2581404296570515,0.39968376743778833,92.17532800005506,135.27109912773687,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
17.942466735839844,0.7288135317460104,0.2540427002352041,0.25844748780848825,0.2540427002352041,0.9092970988758216,92.97097935245418,190.292157322788,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
18.777000427246094,0.762711849962196,0.2637068947596858,0.2559880697604515,0.2637068947596858,0.9934188834824662,91.1160583329202,199.2834220930006,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
19.611534118652344,0.7966101681783816,0.2518554628021508,0.24606085893007068,0.2518554628021508,0.9995602276377105,93.40132140411446,199.95312084729693,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
20.446067810058597,0.8305084863945673,0.2265509674518735,0.22820389612029637,0.2265509674518735,0.9999707814895643,98.6860655398376,199.9970397577487,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
21.280599594116207,0.8644067271352576,0.20688861961457222,0.21100790186511642,0.20688861961457222,0.9999980594519241,103.2243399656853,199.99981220217913,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
22.11513328552246,0.8983050453514433,0.1946246958799682,0.2019463837525447,0.1946246958799682,0.9999998711225337,106.27258756595155,199.99998792064858,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
22.94966697692871,0.9322033635676289,0.19970478207691605,0.20358222688425293,0.19970478207691605,0.9999999914408856,104.98833391219175,199.9999991867843,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
23.78420066833496,0.9661016817838145,0.21344824638329893,0.21145307014962395,0.21344824638329893,0.9999999994315651,101.66461333588771,199.99999994410274,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
24.618734359741207,1.0,0.22134757730591895,0.21814727870399597,0.22134757730591895,0.9999999999622486,99.84777640782296,199.99999999621912,NGC4100,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,2.15
