R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.05738333612680435,2.658149480819702,5.734133705901817,5.734151621472894,1.791557107733155e-05,199.99554579027225,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.17215001583099365,4.604049682617188,9.931810521328845,9.931841988410818,3.1467081972991195e-05,199.9976826667648,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.2869166731834412,5.943802356719971,12.821912318892217,12.821950900355548,3.858146333080015e-05,199.9984521172393,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.4016833305358887,7.032802104949951,15.17109137975432,15.171136547605482,4.516785116237543e-05,199.99910360131463,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.516450047492981,7.9744482040405265,17.202401830732402,17.202451769572733,4.993884033055451e-05,199.99992201834908,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.6312166452407837,8.816083908081055,19.017968988590397,19.018027230208084,5.8241617686860536e-05,199.9990264876608,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.7459833621978759,9.584094047546385,20.674713732176116,20.774623285634306,0.09990955345818975,98.90307231617832,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.8607500791549682,10.371023178100584,21.991179328996154,22.130421956380207,0.13924262738405346,66.66666666666671,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
0.9755167365074157,11.12002182006836,23.169146501008544,23.312941333762005,0.1437948327534606,67.94406563831778,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.0902833938598633,11.837957382202148,24.22496190390716,24.372235313638527,0.1472734097313655,69.19741420257944,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.205049991607666,12.529875755310059,25.169781804806117,25.31954773994843,0.1497659351423124,70.42666931664452,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.3198167085647583,13.199602127075195,26.01100550480078,26.162343101341754,0.1513375965409729,71.63320234488732,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.4345834255218504,13.850113868713377,26.753082656995367,26.905108360748105,0.15202570375273794,72.81778508980362,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.549350023269653,14.483777999877928,27.397924841737048,27.473426020948303,0.07550117921125477,136.9851649732045,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.6641167402267456,14.967347145080566,27.682889503572586,27.788848998662665,0.10595949509007951,111.05943415340516,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.778883457183838,15.429713249206541,27.809225873354688,27.91401215373209,0.10478628037740378,110.4822376262474,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
1.8936500549316408,15.872676849365234,27.751361172808256,27.853676588134668,0.1023154153264123,109.8981399702181,KK98-251,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.010588120759543074,1,0
