R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.4172666668891906,57.53864288330078,212.665444901393,213.09785314896675,0.4324082475737612,73.1206458424116,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
1.2518000602722168,106.80964660644533,333.5194188292898,333.9831134059679,0.4636945766781082,113.11935755468596,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
2.0863332748413086,138.04066467285156,356.4438738405852,356.6043227531127,0.1604489125274995,166.7864416300301,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
2.9208667278289795,160.34112548828125,372.65000793701415,373.12573104426093,0.4757231072467789,111.84585706938653,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
3.7553999423980713,172.7316436767578,373.26870094570165,373.87612446579027,0.6074235200886164,81.21650512293664,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
4.589933395385742,176.81488037109375,336.4026955278332,336.9417439097536,0.5390483819203951,69.72619661874022,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
5.424467086791992,176.83546447753906,319.38436055083133,319.8881089952257,0.5037484443943754,66.66666666666667,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
6.258999824523926,173.9816131591797,287.8081166155597,288.21130846489666,0.40319184933696306,69.42828934560872,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
7.093533515930176,172.74244689941406,268.2162774213424,268.5509547778827,0.33467735654028274,77.137475927927,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
7.9280662536621085,171.00125122070312,268.2569491972707,268.59158813015983,0.3346389328891064,74.92775427787157,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
8.762599945068358,166.18972778320312,246.4789624979266,246.7702492291887,0.29128673126209037,69.7519689767652,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
9.597133636474608,160.37765502929688,232.10965155631564,232.37390835567894,0.26425679936329516,67.93998083976349,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
10.43166732788086,153.5256805419922,213.709084446072,213.9299291663744,0.2208447203023809,69.3797808519076,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
11.266200065612791,148.2702178955078,208.3252901850697,208.52969149785827,0.2044013127885762,75.92112639494513,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
12.100733757019041,143.9805145263672,197.29560770755305,197.48602365062197,0.19041594306892762,80.39373573759765,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
12.935266494750977,139.9750213623047,166.30045927381772,166.39757344610152,0.0971141722837956,80.95743009728135,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
13.769800186157227,135.40968322753906,186.26807487110656,186.47266934981587,0.20459447870931058,79.45575820924152,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
14.604333877563477,130.639404296875,177.2998809349266,177.46980368912114,0.16992275419454472,81.53187418449632,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
15.43886661529541,126.74834442138672,177.2754662221352,177.45218193013108,0.1767157079958679,86.55010138452619,NGC4100,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.05690420716652511,1,0
