R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.49609997868537903,30.357297897338867,137.60609337251609,138.28264363606772,0.6765502635516327,66.66666666666667,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
1.4882999658584595,58.12360763549805,218.481050455932,219.26419534150898,0.7831448855769736,95.4743148640456,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
2.4804999828338623,77.30516052246092,225.2830472741704,225.33587569431225,0.052828420141850074,176.87036896501755,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
3.4726998805999756,90.14252471923827,235.7719065148389,236.20512407847576,0.43321756363687314,135.34860301451783,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
4.464900016784668,98.23084259033203,229.48860120375045,230.0712018584775,0.5826006547270595,111.48803928908424,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
5.45709991455078,103.3956832885742,227.2226372192956,227.8505883507735,0.6279511314779143,103.41998280343242,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
6.449299812316895,106.39073944091795,216.504255160172,217.1421893367057,0.6379341765337188,95.38984815593196,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
7.441499710083008,106.76644134521484,205.19862272749356,205.83635102943055,0.6377283019369884,88.51918476165449,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
8.433699607849121,105.7847671508789,190.18311542310377,190.72310892746037,0.5399935043566018,91.06332412593176,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
9.425899505615234,105.4414291381836,183.53917527469227,184.0155414484724,0.47636617378012147,95.9200738533806,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
10.418100357055664,104.23011779785156,172.29155702801273,172.72696159777652,0.43540456976379005,92.8838526056268,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
11.41029930114746,102.04312133789062,163.3251588738865,163.73899048490415,0.4138316110176561,91.7365351409684,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
12.40250015258789,99.84197998046876,153.02637919651872,153.37916094569624,0.3527817491775238,94.11279283122532,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
13.394699096679688,97.64803314208984,146.1784696579715,146.50003998945604,0.32157033148453706,95.56062689298052,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
14.386899948120115,95.28352355957033,137.77095188102223,138.0518241518886,0.2808722708663822,97.12233448321524,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
15.379098892211914,93.09103393554688,132.15894528726935,132.43756622351145,0.27862093624210615,96.97306950610354,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
16.371299743652344,90.30936431884764,123.85746138846964,124.10696677948447,0.2495053910148215,95.34828741671778,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
17.36349868774414,87.61703491210938,119.22003988965444,119.45275890286814,0.23271901321369626,98.71589879207926,UGC03580,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.02352737510541658,1,0
