R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.2874666750431061,11.42434310913086,40.8940264623534,40.8956949825695,0.001668520216099978,199.999707932682,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
0.8624000549316406,19.78754425048828,70.83053105352461,71.02482879683564,0.19429774331102578,70.4266706772055,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
1.437333345413208,29.190645217895508,86.31408422457407,86.54924858940973,0.23516436483565428,66.66666666666667,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
2.0122666358947754,36.19503402709961,92.44860009340432,92.61341964361769,0.16481955021336603,109.2800530863031,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
2.5872001647949214,42.02539443969727,100.11085630647794,100.23247407657914,0.12161777010119579,139.3149492884146,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
3.16213321685791,47.06324768066406,108.2304052365026,108.3278046167613,0.09739938025869321,156.55911483819634,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
3.7370667457580566,51.689266204833984,111.88163490007877,111.91600197601555,0.03436707593678534,187.33916826251243,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
4.312000274658203,55.27212142944336,111.05848776125772,111.11836055280925,0.059872791551526916,172.55085237161592,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
4.886933326721192,58.3295783996582,113.23820915047122,113.33348361165248,0.09527446118126193,153.83739519214635,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
5.461866855621338,60.66349029541016,113.7254904106859,113.8246606728925,0.09917026220661285,149.20486259409626,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
6.036800384521484,63.03003692626953,114.7848841588033,114.8759283181746,0.09104415937130739,149.7153299547991,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
6.611733436584473,64.89959716796875,115.18439808264856,115.29270724836888,0.10830916572032834,137.58511374639556,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
7.186666488647461,66.21464538574219,114.32870026596513,114.45597718084221,0.12727691487708626,130.34821439030392,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
7.7616000175476065,67.26077270507812,113.76954986028672,113.89950059661727,0.12995073633055654,124.28013337392352,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
8.336533546447756,67.7784423828125,111.04374907058532,111.16328639449776,0.11953732391243932,127.05602961857382,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
8.911466598510742,68.74400329589844,110.7222402451667,110.83670581285979,0.11446556769308813,129.12403276269242,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
9.486400604248049,69.05577850341797,109.47948941891455,109.58500912028889,0.10551970137433386,126.19692036111236,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
10.061333656311035,69.59867095947266,107.96007874457248,108.06915406226416,0.10907531769167633,125.44901112157656,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
10.636266708374023,69.57638549804688,105.90274594488451,106.02418157617274,0.12143563128822166,121.0971573129962,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
11.211200714111328,69.58745574951172,104.07866600422136,104.18239316920014,0.10372716497877832,127.43919665578274,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
11.7861328125,69.62942504882812,103.085324638933,103.13975651953459,0.05443188060158377,152.65811173447295,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
12.361066818237305,69.20259094238281,100.37592995304183,100.38519704889109,0.009267095849253337,192.8642779650216,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
12.936000823974608,69.146484375,98.83611835712318,98.82290186922253,-0.013216487900649554,199.47920022724395,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
13.51093292236328,68.49198150634766,96.75281545592381,96.73974372111745,-0.013071734806359814,199.96361747404967,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
14.085866928100584,68.06527709960938,94.3730444360388,94.36880661072293,-0.004237825315868804,199.9977326853556,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
14.66080093383789,67.69345092773438,92.90989862573849,92.91143049453001,0.0015318687915168994,199.9998492450228,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
15.235733032226562,67.14498901367188,91.40585859324777,91.40984345445,0.003984861202226853,199.99999041766816,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
15.810667037963867,66.94580078125,89.6352348689823,89.62464904853573,-0.010585820446564753,199.99999935298445,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
16.385601043701172,66.17938232421875,87.76014356006998,87.74520111088046,-0.014942449189518925,199.99999995480556,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
16.960533142089844,65.65511322021484,85.81605396899621,85.80430603027517,-0.011747938721043738,199.99999999710448,UGC06983,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.014942449189518925,1,0
