R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.08763333410024643,5.790374279022217,13.224379166161391,13.224649526913781,0.0002703607523901752,199.99956748458743,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
0.2628999948501587,10.02922248840332,22.905295606046398,22.905765648252277,0.0004700422058796505,199.9997061948077,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
0.4381666779518128,12.947670936584473,29.57061099750453,29.571214704910474,0.0006037074059435099,199.99994251693877,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
0.6134333610534668,15.319890975952148,34.9884181207774,34.98913601083406,0.00071789005665579,199.99955000585427,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
0.788699984550476,17.371122360229492,39.67313527906212,39.73863218690459,0.06549690784246565,104.47948225145572,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
0.9639667272567747,19.500783920288082,43.317422120506144,43.41112965675618,0.09370753625003658,72.79600994479533,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
1.139233350753784,21.50763702392578,46.458465028355086,46.55535815660808,0.09689312825299368,75.4904287056455,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
1.314500093460083,23.420169830322266,49.173464487932286,49.272238539872575,0.0987740519402891,78.07303817786156,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
1.4897667169570923,25.257230758666992,51.50807145790008,51.60758497721003,0.09951351930995145,80.55044037968928,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
1.6650333404541016,27.032026290893555,53.48678944970241,53.55949608616901,0.0727066364666058,114.441163852529,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
1.8403000831604004,28.43526268005371,54.067383419213854,54.07839361267917,0.011010193465317286,187.5311510204478,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
2.015566825866699,29.775342941284176,53.91148299728645,53.9219872672402,0.010504269953749201,187.5573737945993,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
2.190833568572998,31.060436248779297,52.745431277025965,52.776434191208516,0.031002914182550967,158.10964065866602,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
2.3661000728607178,32.11492919921875,52.986323468598606,53.04012150162028,0.05379803302167119,124.58467220435551,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
2.5413668155670166,33.11049270629883,52.72598872207367,52.78041142546819,0.054422703394514826,119.553201366069,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
2.7166333198547363,34.01976776123047,53.4411597321486,53.498610990458815,0.05745125831021625,114.62042187487263,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
2.891900062561035,34.87560272216797,53.943517584123754,54.003921400441165,0.060403816317410985,109.06908836301292,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
3.0671668052673335,35.63847732543945,54.91188568590119,54.976680260020196,0.06479457411900569,103.65826089334918,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
3.242433547973633,36.34943771362305,55.77327547254839,55.83958429331739,0.06630882076899525,102.32048456992815,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
3.417700290679932,37.0105094909668,56.528152324655984,56.59331757781012,0.06516525315413446,104.59258628818915,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
3.592966794967652,37.62329864501953,57.17575996438448,57.226822333729864,0.05106236934538089,125.5002022759721,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
3.76823353767395,37.78508758544922,54.474899150188484,54.481599113152875,0.006699962964390238,188.2308999680796,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
3.9435002803802486,38.20665740966797,54.5561540908011,54.55625906711937,0.00010497631826922316,199.2319116143188,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
4.118766784667969,38.57283782958984,54.46348026505144,54.4631727053639,-0.00030755968753481966,199.94763395266637,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
4.294033527374268,38.88288497924805,54.171764359050165,54.1714422725049,-0.00032208654526755254,199.9961798946799,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
4.469300270080566,38.90324401855469,53.737593545199246,53.737541326978025,-5.221822122081221e-05,199.99975957573133,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
4.644566535949707,39.34737396240234,53.86112454784813,53.8609466617944,-0.00017788605372714983,199.99998749805863,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
4.819833755493164,39.75802612304688,53.86776398690582,53.86743927053281,-0.00032471637300801603,199.9999989862846,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
4.995100021362305,39.80150604248047,53.441827481535455,53.440971374550294,-0.0008561069851609204,199.99999992459388,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
5.170367240905762,39.822242736816406,52.918016566103375,52.917053222658694,-0.0009633434446811862,199.9999999949665,UGC07608,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.006699962964390238,1,0
