R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.2874666750431061,22.225252151489254,75.24615207144124,75.24143986540709,-0.004712206034156452,199.9999339317472,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
0.8624000549316406,38.49526596069336,130.33015796367144,130.43988382517819,0.10972586150674601,69.82908968205378,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
1.437333345413208,58.30403900146484,160.77430275513595,160.92345513237848,0.1491523772425296,66.66666666666667,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
2.0122666358947754,73.34468841552734,175.18594219452672,175.29333909552125,0.10739690099453014,104.45763032575908,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
2.5872001647949214,86.00048828125,191.6458580133414,191.71568835340955,0.06983034006813682,131.15889336602672,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
3.16213321685791,97.01207733154298,208.39974794494444,208.5007381287804,0.10099018383596103,139.6402063331377,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
3.7370667457580566,107.9532470703125,217.75270218472497,217.82229916935842,0.06959698463344921,153.50537945323634,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
4.312000274658203,116.85868835449217,219.43639071482912,219.43883894748964,0.002448232660526628,188.6238193561041,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
4.886933326721192,124.21021270751952,225.49276463398357,225.49499230922623,0.0022276752426648727,182.8560237257597,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
5.461866855621338,130.2733154296875,228.19183753334283,228.21687252357867,0.025034990235837995,173.7061642556153,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
6.036800384521484,135.95985412597656,231.92822425548425,231.95208636299097,0.0238621075067158,169.06697193296012,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
6.611733436584473,140.69874572753906,234.07590238437223,234.12428984688898,0.048387462516757296,157.42833189527062,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
7.186666488647461,144.33035278320312,233.89274164832483,233.95900214404833,0.06626049572349757,149.4012697402398,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
7.7616000175476065,147.31118774414062,233.78436261527975,233.8411518303181,0.056789215038349994,142.28752239806468,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
8.336533546447756,149.18289184570312,229.85865722293556,229.9227708343961,0.06411361146052741,143.47521021654214,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
8.911466598510742,151.7338409423828,230.1506599219402,230.22488863382736,0.07422871188717295,143.89593092538436,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
9.486400604248049,152.9574432373047,228.20626693680728,228.2605343437883,0.054267406981011845,140.72885500359098,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
10.061333656311035,154.54391479492188,226.25946766199007,226.3056749959538,0.046207333963735664,139.18407700374252,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
10.636266708374023,154.93170166015625,222.73487986134327,222.79643420574578,0.06155434440250929,134.56529511304956,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
11.211200714111328,155.3014678955078,219.71447271951723,219.78848103707196,0.07400831755472836,139.51468071108562,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
11.7861328125,155.67922973632812,217.88223051931607,217.9082301893014,0.02599966998533887,160.08195657579483,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
12.361066818237305,155.03607177734375,212.9804783586924,212.99781571306323,0.017337354370823732,193.95255295897704,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
12.936000823974608,155.11557006835935,210.38484037981448,210.39899075102522,0.01415037121074647,199.55490310045872,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
13.51093292236328,153.88204956054688,206.15875234593932,206.17889735839722,0.020145012457902567,199.96865373595705,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
14.085866928100584,153.0998382568359,201.95371828039336,201.95469841414425,0.0009801337508861252,199.99804958786896,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
14.66080093383789,152.40545654296875,199.03319651015545,199.00868226814077,-0.024514242014674892,199.99986970567255,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
15.235733032226562,151.29443359375,195.87975820169288,195.87286377175764,-0.0068944299352438065,199.99999172542613,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
15.810667037963867,150.93594360351562,192.85734775701735,192.84767150940334,-0.00967624761400998,199.99999943903197,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
16.385601043701172,149.31178283691406,188.88163766026037,188.8585205078582,-0.02311715240216472,199.99999996055604,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
16.960533142089844,148.19989013671875,185.3506376171013,185.32617187500304,-0.024465742098271903,199.9999999974765,NGC3953,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.024514242014674892,1,0
