R_kpc,V_baryon,V_kernel,V_total
1.875499933958053589e-01,5.891848087310791016e+00,1.120729255676269531e+01,1.266164684295654297e+01
5.626499652862548828e-01,1.020498085021972656e+01,1.941160202026367188e+01,2.193061637878417969e+01
9.377499818801879883e-01,1.384152030944824219e+01,2.445778274536132812e+01,2.810286331176757812e+01
1.312849998474121094e+00,1.706668663024902344e+01,2.816901588439941406e+01,3.293577575683593750e+01
1.687949895858764648e+00,2.004863739013671875e+01,3.098969078063964844e+01,3.690946960449218750e+01
2.063049793243408203e+00,2.312190055847167969e+01,3.010262107849121094e+01,3.795774078369140625e+01
2.438149929046630859e+00,2.565411758422851562e+01,3.069335174560546875e+01,4.000269317626953125e+01
2.813250064849853516e+00,2.784364509582519531e+01,3.191082763671875000e+01,4.235055541992187500e+01
3.188349723815917969e+00,2.973082923889160156e+01,3.317893981933593750e+01,4.455069351196289062e+01
3.563449859619140625e+00,3.152434158325195312e+01,3.417354583740234375e+01,4.649317550659179688e+01
3.938549757003784180e+00,3.309044647216796875e+01,3.403686523437500000e+01,4.747089385986328125e+01
4.313649654388427734e+00,3.441337966918945312e+01,3.356731033325195312e+01,4.807332992553710938e+01
4.688749790191650391e+00,3.563250350952148438e+01,3.352886581420898438e+01,4.892708969116210938e+01
5.063849925994873047e+00,3.662825393676757812e+01,3.320849227905273438e+01,4.944120788574218750e+01
5.438949584960937500e+00,3.747923278808593750e+01,3.373482513427734375e+01,5.042550277709960938e+01
5.814049720764160156e+00,3.850688934326171875e+01,3.314810943603515625e+01,5.080922698974609375e+01
6.189149856567382812e+00,3.910116958618164062e+01,3.248953628540039062e+01,5.083769607543945312e+01
6.564249992370605469e+00,3.961803054809570312e+01,3.184604454040527344e+01,5.083068847656250000e+01
6.939349651336669922e+00,3.997161102294921875e+01,3.110132980346679688e+01,5.064604949951171875e+01
7.314449787139892578e+00,4.043256378173828125e+01,3.070892333984375000e+01,5.077233505249023438e+01
7.689549446105957031e+00,4.103018188476562500e+01,3.115861511230468750e+01,5.152024078369140625e+01
8.064649581909179688e+00,4.147962951660156250e+01,3.041762542724609375e+01,5.143725967407226562e+01
8.439748764038085938e+00,4.140781402587890625e+01,2.938790512084960938e+01,5.077653121948242188e+01
8.814849853515625000e+00,4.170532608032226562e+01,2.896949386596679688e+01,5.077958297729492188e+01
9.189949035644531250e+00,4.159418106079101562e+01,2.804590988159179688e+01,5.016621398925781250e+01
9.565050125122070312e+00,4.172714996337890625e+01,2.802395057678222656e+01,5.026427078247070312e+01
9.940149307250976562e+00,4.167146301269531250e+01,2.685267639160156250e+01,4.957395553588867188e+01
1.031525039672851562e+01,4.181339263916015625e+01,2.653271484375000000e+01,4.952115249633789062e+01
1.069034957885742188e+01,4.188724517822265625e+01,2.608819007873535156e+01,4.934708786010742188e+01
1.106544876098632812e+01,4.176849365234375000e+01,2.536385917663574219e+01,4.886647415161132812e+01
