R_kpc,V_baryon,V_kernel,V_total
1.000816702842712402e+00,8.964894104003906250e+01,4.004927673339843750e+02,4.104039306640625000e+02
3.002449989318847656e+00,1.692177886962890625e+02,5.104169616699218750e+02,5.377360839843750000e+02
5.004083633422851562e+00,2.087734222412109375e+02,4.992530822753906250e+02,5.411469116210937500e+02
7.005716800689697266e+00,2.234387054443359375e+02,4.486038513183593750e+02,5.011689147949218750e+02
9.007349967956542969e+00,2.248885498046875000e+02,3.876662902832031250e+02,4.481741027832031250e+02
1.100898361206054688e+01,2.214069671630859375e+02,3.363639526367187500e+02,4.026931152343750000e+02
1.301061630249023438e+01,2.134335479736328125e+02,2.869195556640625000e+02,3.575985107421875000e+02
1.501225090026855469e+01,2.030946960449218750e+02,2.429303131103515625e+02,3.166427001953125000e+02
1.701388359069824219e+01,1.932529907226562500e+02,2.094011840820312500e+02,2.849483642578125000e+02
1.901551628112792969e+01,1.837169342041015625e+02,1.817471313476562500e+02,2.584258728027343750e+02
2.101715087890625000e+01,1.747337188720703125e+02,1.624432983398437500e+02,2.385784912109375000e+02
2.301878356933593750e+01,1.670208282470703125e+02,1.476232452392578125e+02,2.229093475341796875e+02
2.502041625976562500e+01,1.596512298583984375e+02,1.360672302246093750e+02,2.097684478759765625e+02
2.702204895019531250e+01,1.526233673095703125e+02,1.274271316528320312e+02,1.988254699707031250e+02
2.902368354797363281e+01,1.462598724365234375e+02,1.214564285278320312e+02,1.901147460937500000e+02
3.102531814575195312e+01,1.404468078613281250e+02,1.164660034179687500e+02,1.824544830322265625e+02
3.302695083618164062e+01,1.350509948730468750e+02,1.121400299072265625e+02,1.755396270751953125e+02
3.502858352661132812e+01,1.302251586914062500e+02,1.101808700561523438e+02,1.705825805664062500e+02
3.703021621704101562e+01,1.256973571777343750e+02,1.050771255493164062e+02,1.638323211669921875e+02
3.903184890747070312e+01,1.212296066284179688e+02,1.027791824340820312e+02,1.589345092773437500e+02
4.103348541259765625e+01,1.171532135009765625e+02,9.966399383544921875e+01,1.538108825683593750e+02
4.303511810302734375e+01,1.132774810791015625e+02,9.705402374267578125e+01,1.491685943603515625e+02
4.503675079345703125e+01,1.096369781494140625e+02,9.432205963134765625e+01,1.446268157958984375e+02
4.703838348388671875e+01,1.062417221069335938e+02,9.285757446289062500e+01,1.411022033691406250e+02
4.904001617431640625e+01,1.029650115966796875e+02,8.853633880615234375e+01,1.357957153320312500e+02
5.104164886474609375e+01,9.960201263427734375e+01,8.591120147705078125e+01,1.315343933105468750e+02
5.304328155517578125e+01,9.632436370849609375e+01,8.255106353759765625e+01,1.268584289550781250e+02
5.504491806030273438e+01,9.312639617919921875e+01,8.002371978759765625e+01,1.227856750488281250e+02
5.704655075073242188e+01,9.006481170654296875e+01,7.702406311035156250e+01,1.185089721679687500e+02
5.904818344116210938e+01,8.701161193847656250e+01,7.439012145996093750e+01,1.144766769409179688e+02
