R_kpc,V_baryon,V_kernel,V_total
1.000816702842712402e+00,8.964894104003906250e+01,3.996221923828125000e+02,4.095544128417968750e+02
3.002449989318847656e+00,1.692177886962890625e+02,5.093006591796875000e+02,5.366766357421875000e+02
5.004083633422851562e+00,2.087734222412109375e+02,4.981627197265625000e+02,5.401411132812500000e+02
7.005716800689697266e+00,2.234387054443359375e+02,4.476306762695312500e+02,5.002980041503906250e+02
9.007349967956542969e+00,2.248885498046875000e+02,3.868135681152343750e+02,4.474367065429687500e+02
1.100898361206054688e+01,2.214069671630859375e+02,3.356325378417968750e+02,4.020823974609375000e+02
1.301061630249023438e+01,2.134335479736328125e+02,2.862797241210937500e+02,3.570853576660156250e+02
1.501225090026855469e+01,2.030946960449218750e+02,2.424181823730468750e+02,3.162499389648437500e+02
1.701388359069824219e+01,1.932529907226562500e+02,2.089283447265625000e+02,2.846010742187500000e+02
1.901551628112792969e+01,1.837169342041015625e+02,1.813957366943359375e+02,2.581788635253906250e+02
2.101715087890625000e+01,1.747337188720703125e+02,1.621299438476562500e+02,2.383652496337890625e+02
2.301878356933593750e+01,1.670208282470703125e+02,1.472786407470703125e+02,2.226812744140625000e+02
2.502041625976562500e+01,1.596512298583984375e+02,1.356788024902343750e+02,2.095167083740234375e+02
2.702204895019531250e+01,1.526233673095703125e+02,1.271154327392578125e+02,1.986258392333984375e+02
2.902368354797363281e+01,1.462598724365234375e+02,1.211966400146484375e+02,1.899488830566406250e+02
3.102531814575195312e+01,1.404468078613281250e+02,1.161569900512695312e+02,1.822573852539062500e+02
3.302695083618164062e+01,1.350509948730468750e+02,1.119865951538085938e+02,1.754416351318359375e+02
3.502858352661132812e+01,1.302251586914062500e+02,1.100575103759765625e+02,1.705029144287109375e+02
3.703021621704101562e+01,1.256973571777343750e+02,1.047977371215820312e+02,1.636532592773437500e+02
3.903184890747070312e+01,1.212296066284179688e+02,1.025632324218750000e+02,1.587949371337890625e+02
4.103348541259765625e+01,1.171532135009765625e+02,9.967080688476562500e+01,1.538152923583984375e+02
4.303511810302734375e+01,1.132774810791015625e+02,9.704914855957031250e+01,1.491654205322265625e+02
4.503675079345703125e+01,1.096369781494140625e+02,9.424438476562500000e+01,1.445761718750000000e+02
4.703838348388671875e+01,1.062417221069335938e+02,9.252313232421875000e+01,1.408823394775390625e+02
4.904001617431640625e+01,1.029650115966796875e+02,8.824966430664062500e+01,1.356089782714843750e+02
5.104164886474609375e+01,9.960201263427734375e+01,8.558540344238281250e+01,1.313218231201171875e+02
5.304328155517578125e+01,9.632436370849609375e+01,8.257717132568359375e+01,1.268754196166992188e+02
5.504491806030273438e+01,9.312639617919921875e+01,8.024037933349609375e+01,1.229269866943359375e+02
5.704655075073242188e+01,9.006481170654296875e+01,7.684990692138671875e+01,1.183958511352539062e+02
5.904818344116210938e+01,8.701161193847656250e+01,7.435299682617187500e+01,1.144525604248046875e+02
