R_kpc,V_baryon,V_kernel,V_total
4.575999975204467773e-01,6.139097213745117188e+01,2.111460876464843750e+02,2.198898010253906250e+02
1.372799992561340332e+00,1.149507369995117188e+02,3.272275085449218750e+02,3.468306579589843750e+02
2.288000106811523438e+00,1.488356628417968750e+02,3.225802612304687500e+02,3.552605895996093750e+02
3.203199863433837891e+00,1.707335662841796875e+02,3.323761596679687500e+02,3.736627502441406250e+02
4.118399620056152344e+00,1.822716522216796875e+02,3.039800109863281250e+02,3.544387207031250000e+02
5.033599853515625000e+00,1.901762847900390625e+02,2.864937438964843750e+02,3.438687133789062500e+02
5.948800086975097656e+00,1.920752563476562500e+02,2.734115905761718750e+02,3.341358947753906250e+02
6.863999843597412109e+00,1.892076263427734375e+02,2.360497131347656250e+02,3.025210876464843750e+02
7.779199600219726562e+00,1.850285491943359375e+02,2.189842987060546875e+02,2.866874389648437500e+02
8.694398880004882812e+00,1.798088226318359375e+02,1.899482574462890625e+02,2.615560302734375000e+02
9.609600067138671875e+00,1.736082611083984375e+02,1.750865478515625000e+02,2.465666809082031250e+02
1.052479934692382812e+01,1.663476562500000000e+02,1.517314453125000000e+02,2.251532287597656250e+02
1.143999958038330078e+01,1.599007415771484375e+02,1.456857604980468750e+02,2.163159332275390625e+02
1.235519981384277344e+01,1.540604400634765625e+02,1.299333648681640625e+02,2.015373382568359375e+02
1.327039909362792969e+01,1.489474334716796875e+02,1.300724792480468750e+02,1.977477874755859375e+02
1.418560028076171875e+01,1.441807403564453125e+02,1.173539886474609375e+02,1.859033203125000000e+02
1.510079956054687500e+01,1.394641113281250000e+02,1.197913970947265625e+02,1.838483581542968750e+02
1.601599884033203125e+01,1.356374969482421875e+02,6.488201904296875000e+01,1.503569335937500000e+02
1.693119812011718750e+01,1.314415130615234375e+02,1.122973709106445312e+02,1.728802185058593750e+02
1.784639930725097656e+01,1.276057357788085938e+02,1.111753540039062500e+02,1.692429656982421875e+02
1.876160049438476562e+01,1.236684188842773438e+02,1.053815460205078125e+02,1.624781494140625000e+02
1.967679977416992188e+01,1.199401168823242188e+02,1.043397979736328125e+02,1.589730377197265625e+02
2.059199905395507812e+01,1.166161499023437500e+02,1.040103836059570312e+02,1.562609558105468750e+02
2.150719833374023438e+01,1.138898162841796875e+02,1.037824935913085938e+02,1.540834045410156250e+02
2.242239952087402344e+01,1.112058639526367188e+02,9.893130493164062500e+01,1.488426971435546875e+02
2.333759880065917969e+01,1.084194030761718750e+02,9.789112854003906250e+01,1.460734100341796875e+02
2.425279998779296875e+01,1.060099716186523438e+02,9.939738464355468750e+01,1.453201751708984375e+02
2.516799926757812500e+01,1.038080520629882812e+02,9.424000549316406250e+01,1.402044525146484375e+02
2.608319854736328125e+01,1.017374954223632812e+02,9.747316741943359375e+01,1.408954772949218750e+02
2.699839782714843750e+01,1.000624008178710938e+02,2.874559974670410156e+01,1.041095275878906250e+02
