R_kpc,V_baryon,V_kernel,V_total
1.000816702842712402e+00,8.964894104003906250e+01,3.993081054687500000e+02,4.092479858398437500e+02
3.002449989318847656e+00,1.692177886962890625e+02,5.089051208496093750e+02,5.363013305664062500e+02
5.004083633422851562e+00,2.087734222412109375e+02,4.977778015136718750e+02,5.397861328125000000e+02
7.005716800689697266e+00,2.234387054443359375e+02,4.472762756347656250e+02,4.999809265136718750e+02
9.007349967956542969e+00,2.248885498046875000e+02,3.865077514648437500e+02,4.471723327636718750e+02
1.100898361206054688e+01,2.214069671630859375e+02,3.353738098144531250e+02,4.018664550781250000e+02
1.301061630249023438e+01,2.134335479736328125e+02,2.860592956542968750e+02,3.569086608886718750e+02
1.501225090026855469e+01,2.030946960449218750e+02,2.422349243164062500e+02,3.161094970703125000e+02
1.701388359069824219e+01,1.932529907226562500e+02,2.087774658203125000e+02,2.844903259277343750e+02
1.901551628112792969e+01,1.837169342041015625e+02,1.812255859375000000e+02,2.580593566894531250e+02
2.101715087890625000e+01,1.747337188720703125e+02,1.619506225585937500e+02,2.382433166503906250e+02
2.301878356933593750e+01,1.670208282470703125e+02,1.471605224609375000e+02,2.226031799316406250e+02
2.502041625976562500e+01,1.596512298583984375e+02,1.355587158203125000e+02,2.094389648437500000e+02
2.702204895019531250e+01,1.526233673095703125e+02,1.269869918823242188e+02,1.985436706542968750e+02
2.902368354797363281e+01,1.462598724365234375e+02,1.210965957641601562e+02,1.898850555419921875e+02
3.102531814575195312e+01,1.404468078613281250e+02,1.159947433471679688e+02,1.821540222167968750e+02
3.302695083618164062e+01,1.350509948730468750e+02,1.117059173583984375e+02,1.752626190185546875e+02
3.502858352661132812e+01,1.302251586914062500e+02,1.097847137451171875e+02,1.703269653320312500e+02
3.703021621704101562e+01,1.256973571777343750e+02,1.046900100708007812e+02,1.635843048095703125e+02
3.903184890747070312e+01,1.212296066284179688e+02,1.024461593627929688e+02,1.587193450927734375e+02
4.103348541259765625e+01,1.171532135009765625e+02,9.965895080566406250e+01,1.538076171875000000e+02
4.303511810302734375e+01,1.132774810791015625e+02,9.708975982666015625e+01,1.491918640136718750e+02
4.503675079345703125e+01,1.096369781494140625e+02,9.419126129150390625e+01,1.445415496826171875e+02
4.703838348388671875e+01,1.062417221069335938e+02,9.262467956542968750e+01,1.409490509033203125e+02
4.904001617431640625e+01,1.029650115966796875e+02,8.837670135498046875e+01,1.356916961669921875e+02
5.104164886474609375e+01,9.960201263427734375e+01,8.556742858886718750e+01,1.313101196289062500e+02
5.304328155517578125e+01,9.632436370849609375e+01,8.213195037841796875e+01,1.265860977172851562e+02
5.504491806030273438e+01,9.312639617919921875e+01,8.002696228027343750e+01,1.227877807617187500e+02
5.704655075073242188e+01,9.006481170654296875e+01,7.679301452636718750e+01,1.183589401245117188e+02
5.904818344116210938e+01,8.701161193847656250e+01,7.410717010498046875e+01,1.142930145263671875e+02
