R_kpc,V_baryon,V_kernel,V_total
3.136833310127258301e-01,5.806084823608398438e+01,1.072969741821289062e+02,1.219987869262695312e+02
9.410499930381774902e-01,1.005643386840820312e+02,1.858438110351562500e+02,2.113080902099609375e+02
1.568416714668273926e+00,1.419533538818359375e+02,2.159029541015625000e+02,2.583889465332031250e+02
2.195783376693725586e+00,1.706183013916015625e+02,2.120462188720703125e+02,2.721657714843750000e+02
2.823150157928466797e+00,1.927661743164062500e+02,2.124067840576171875e+02,2.868369445800781250e+02
3.450516700744628906e+00,2.076796875000000000e+02,2.137270507812500000e+02,2.980102539062500000e+02
4.077883720397949219e+00,2.192671051025390625e+02,2.023122100830078125e+02,2.983425903320312500e+02
4.705249786376953125e+00,2.258274078369140625e+02,1.914205780029296875e+02,2.960403137207031250e+02
5.332616806030273438e+00,2.298645782470703125e+02,1.898047027587890625e+02,2.980998840332031250e+02
5.959983825683593750e+00,2.340736846923828125e+02,1.757884826660156250e+02,2.927320861816406250e+02
6.587349891662597656e+00,2.320066680908203125e+02,1.625617370605468750e+02,2.832903442382812500e+02
7.214716911315917969e+00,2.293503417968750000e+02,1.547671661376953125e+02,2.766847534179687500e+02
7.842083454132080078e+00,2.277824859619140625e+02,1.396635284423828125e+02,2.671904907226562500e+02
8.469449996948242188e+00,2.227395324707031250e+02,1.306064453125000000e+02,2.582071533203125000e+02
9.096817016601562500e+00,2.197585296630859375e+02,1.185297775268554688e+02,2.496860504150390625e+02
9.724184036254882812e+00,2.167210083007812500e+02,1.213835830688476562e+02,2.483988037109375000e+02
1.035155010223388672e+01,2.111488342285156250e+02,1.083333892822265625e+02,2.373182525634765625e+02
1.097891712188720703e+01,2.090305328369140625e+02,9.536550903320312500e+01,2.297571411132812500e+02
1.160628318786621094e+01,2.036006622314453125e+02,9.979639434814453125e+01,2.267433624267578125e+02
1.223365020751953125e+01,1.983671569824218750e+02,9.375888824462890625e+01,2.194088897705078125e+02
1.286101722717285156e+01,1.951976318359375000e+02,7.436687469482421875e+01,2.088840637207031250e+02
1.348838424682617188e+01,1.894296569824218750e+02,8.484162902832031250e+01,2.075613098144531250e+02
1.411575031280517578e+01,1.852433319091796875e+02,6.219422531127929688e+01,1.954052581787109375e+02
1.474311733245849609e+01,1.817600860595703125e+02,7.860517883300781250e+01,1.980290527343750000e+02
1.537048339843750000e+01,1.772148437500000000e+02,8.099781799316406250e+01,1.948480224609375000e+02
1.599785041809082031e+01,1.749585571289062500e+02,4.990770721435546875e+01,1.819375610351562500e+02
1.662521743774414062e+01,1.707538146972656250e+02,7.227691650390625000e+01,1.854206542968750000e+02
1.725258255004882812e+01,1.666778106689453125e+02,7.541468811035156250e+01,1.829449768066406250e+02
1.787995147705078125e+01,1.636464843750000000e+02,3.898232650756835938e+01,1.682254180908203125e+02
1.850731658935546875e+01,1.599719543457031250e+02,7.189893341064453125e+01,1.753866729736328125e+02
