R_kpc,V_baryon,V_kernel,V_total
2.009333372116088867e-01,1.935385322570800781e+01,3.192650413513183594e+01,3.733461380004882812e+01
6.028000116348266602e-01,3.352185440063476562e+01,5.529832458496093750e+01,6.466544342041015625e+01
1.004666686058044434e+00,4.443943405151367188e+01,6.757453918457031250e+01,8.087757110595703125e+01
1.406533360481262207e+00,5.385715866088867188e+01,7.451320648193359375e+01,9.193917083740234375e+01
1.808400034904479980e+00,6.069435882568359375e+01,7.680191802978515625e+01,9.788942718505859375e+01
2.210266590118408203e+00,6.667897033691406250e+01,7.262842559814453125e+01,9.859499359130859375e+01
2.612133502960205078e+00,7.098595428466796875e+01,6.942262268066406250e+01,9.929000854492187500e+01
3.013999938964843750e+00,7.475872802734375000e+01,6.916878509521484375e+01,1.018488464355468750e+02
3.415866851806640625e+00,7.613573455810546875e+01,6.956797027587890625e+01,1.031326904296875000e+02
3.817733287811279297e+00,7.849545288085937500e+01,6.334694671630859375e+01,1.008680953979492188e+02
4.219599723815917969e+00,7.886457061767578125e+01,5.902141952514648438e+01,9.850456237792968750e+01
4.621466636657714844e+00,7.984802246093750000e+01,5.825417327880859375e+01,9.883953857421875000e+01
5.023333549499511719e+00,7.981958007812500000e+01,5.386993408203125000e+01,9.629711914062500000e+01
5.425199985504150391e+00,7.959625244140625000e+01,6.225081634521484375e+01,1.010481414794921875e+02
5.827066421508789062e+00,8.083764648437500000e+01,5.072425842285156250e+01,9.543414306640625000e+01
6.228933334350585938e+00,7.992964172363281250e+01,4.743743133544921875e+01,9.294653320312500000e+01
6.630800247192382812e+00,7.896509552001953125e+01,4.778649902343750000e+01,9.229862213134765625e+01
7.032666683197021484e+00,7.770003509521484375e+01,4.160644149780273438e+01,8.813848114013671875e+01
7.434533119201660156e+00,7.677536773681640625e+01,4.935146331787109375e+01,9.126895904541015625e+01
7.836400032043457031e+00,7.598125457763671875e+01,3.759394454956054688e+01,8.477296447753906250e+01
8.238266944885253906e+00,7.445996856689453125e+01,3.482549285888671875e+01,8.220159149169921875e+01
8.640132904052734375e+00,7.388099670410156250e+01,3.956913375854492188e+01,8.381001281738281250e+01
9.041999816894531250e+00,7.244828796386718750e+01,3.121457862854003906e+01,7.888665771484375000e+01
9.443866729736328125e+00,7.103141784667968750e+01,3.915714263916015625e+01,8.110945892333984375e+01
9.845733642578125000e+00,7.009134674072265625e+01,2.769942855834960938e+01,7.536614227294921875e+01
1.024760055541992188e+01,6.990557098388671875e+01,2.688636207580566406e+01,7.489769744873046875e+01
1.064946651458740234e+01,6.815003967285156250e+01,3.407720184326171875e+01,7.619503784179687500e+01
1.105133342742919922e+01,6.706659698486328125e+01,2.346460914611816406e+01,7.105290985107421875e+01
1.145320034027099609e+01,6.572886657714843750e+01,3.469886779785156250e+01,7.432559967041015625e+01
1.185506629943847656e+01,6.448912048339843750e+01,2.057095336914062500e+01,6.769055175781250000e+01
