R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.586508636474609375e+02,1.612657775878906250e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.456669769287109375e+02,2.515457611083984375e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.416564178466796875e+02,2.515764312744140625e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.587051391601562500e+02,2.712998046875000000e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.543112487792968750e+02,2.691861267089843750e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.223272705078125000e+02,2.401141967773437500e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.159471740722656250e+02,2.348679504394531250e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.922275238037109375e+02,2.134405059814453125e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.794474639892578125e+02,2.014356536865234375e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.595687255859375000e+02,1.831218566894531250e+02
9.047500610351562500e+00,8.834761047363281250e+01,1.406369628906250000e+02,1.660844879150390625e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.402550354003906250e+02,1.645991516113281250e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.243925857543945312e+02,1.497631530761718750e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.179922180175781250e+02,1.429504852294921875e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.070668563842773438e+02,1.325080871582031250e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.035968322753906250e+02,1.282609252929687500e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.823646545410156250e+01,1.226404571533203125e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.627521514892578125e+01,1.200367126464843750e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.169756317138671875e+01,9.329662322998046875e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.872621917724609375e+01,1.117804489135742188e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.924176025390625000e+01,1.110747375488281250e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.614768981933593750e+01,1.076307373046875000e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.216697692871093750e+01,1.034120025634765625e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.205419158935546875e+01,1.023278808593750000e+02
2.111083221435546875e+01,5.976923751831054688e+01,8.094837188720703125e+01,1.006230621337890625e+02
2.197249984741210938e+01,5.856457138061523438e+01,3.353086853027343750e+01,6.748427581787109375e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.882094573974609375e+01,9.742884063720703125e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.792632293701171875e+01,9.592675781250000000e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.600183105468750000e+01,9.363005065917968750e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.620859527587890625e+01,9.313011169433593750e+01
