R_kpc,V_baryon,V_kernel,V_total
3.739999830722808838e-01,4.906666183471679688e+01,1.035419464111328125e+02,1.145795440673828125e+02
1.121999979019165039e+00,8.943193054199218750e+01,1.679848632812500000e+02,1.903076019287109375e+02
1.869999885559082031e+00,1.204485855102539062e+02,1.984338378906250000e+02,2.321289520263671875e+02
2.618000030517578125e+00,1.434188385009765625e+02,1.805084075927734375e+02,2.305477142333984375e+02
3.365999937057495117e+00,1.585428924560546875e+02,1.864298706054687500e+02,2.447283020019531250e+02
4.113999843597412109e+00,1.703206329345703125e+02,1.795865020751953125e+02,2.475084381103515625e+02
4.861999988555908203e+00,1.762153625488281250e+02,1.687533874511718750e+02,2.439868011474609375e+02
5.609999656677246094e+00,1.785933685302734375e+02,1.621275482177734375e+02,2.412072448730468750e+02
6.357999801635742188e+00,1.788849639892578125e+02,1.454596710205078125e+02,2.305609283447265625e+02
7.105999946594238281e+00,1.785940399169921875e+02,1.343147888183593750e+02,2.234643096923828125e+02
7.854000091552734375e+00,1.790101623535156250e+02,1.335522155761718750e+02,2.233401641845703125e+02
8.601999282836914062e+00,1.749986419677734375e+02,1.176244659423828125e+02,2.108554992675781250e+02
9.350000381469726562e+00,1.707651062011718750e+02,1.112098846435546875e+02,2.037850799560546875e+02
1.009799957275390625e+01,1.695515441894531250e+02,9.838989257812500000e+01,1.960313720703125000e+02
1.084600067138671875e+01,1.660754089355468750e+02,9.563024902343750000e+01,1.916407775878906250e+02
1.159399986267089844e+01,1.611474304199218750e+02,9.159889221191406250e+01,1.853614044189453125e+02
1.234199905395507812e+01,1.575820159912109375e+02,8.468263244628906250e+01,1.788945007324218750e+02
1.309000015258789062e+01,1.545809478759765625e+02,6.984151458740234375e+01,1.696263732910156250e+02
1.383799934387207031e+01,1.504316101074218750e+02,7.725720977783203125e+01,1.691104583740234375e+02
1.458600044250488281e+01,1.459135131835937500e+02,7.105623626708984375e+01,1.622952270507812500e+02
1.533399963378906250e+01,1.418132629394531250e+02,6.912641143798828125e+01,1.577639465332031250e+02
1.608200073242187500e+01,1.387479095458984375e+02,4.857117843627929688e+01,1.470038909912109375e+02
1.682999992370605469e+01,1.363873443603515625e+02,6.560305023193359375e+01,1.513448638916015625e+02
1.757799911499023438e+01,1.328616943359375000e+02,6.328135299682617188e+01,1.471623535156250000e+02
1.832600021362304688e+01,1.294144592285156250e+02,6.151972961425781250e+01,1.432926330566406250e+02
1.907399940490722656e+01,1.274227447509765625e+02,3.556978988647460938e+01,1.322942352294921875e+02
1.982199859619140625e+01,1.250291290283203125e+02,5.961206054687500000e+01,1.385131072998046875e+02
2.056999969482421875e+01,1.217679061889648438e+02,5.754448318481445312e+01,1.346803283691406250e+02
2.131800079345703125e+01,1.191438674926757812e+02,5.886156463623046875e+01,1.328907318115234375e+02
2.206599998474121094e+01,1.174686279296875000e+02,2.609910392761230469e+01,1.203330459594726562e+02
