R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.565605468750000000e+02,1.592098083496093750e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.424301910400390625e+02,2.483856201171875000e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.384724884033203125e+02,2.485196380615234375e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.552961120605468750e+02,2.680509948730468750e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.509616088867187500e+02,2.660238342285156250e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.193963165283203125e+02,2.374029388427734375e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.130984954833984375e+02,2.322514648437500000e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.896948852539062500e+02,2.111624298095703125e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.770851135253906250e+02,1.993340606689453125e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.574656066894531250e+02,1.812921752929687500e+02
9.047500610351562500e+00,8.834761047363281250e+01,1.387815093994140625e+02,1.645162811279296875e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.384090270996093750e+02,1.630290374755859375e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.227476577758789062e+02,1.483997192382812500e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.164337234497070312e+02,1.416668243408203125e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.056529541015625000e+02,1.313683013916015625e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.022254257202148438e+02,1.271557998657226562e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.694129943847656250e+01,1.216054763793945312e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.501417541503906250e+01,1.190276794433593750e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.087617874145507812e+01,9.275548553466796875e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.757181549072265625e+01,1.108663635253906250e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.807666778564453125e+01,1.101408386230468750e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.501615142822265625e+01,1.067272033691406250e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.108023834228515625e+01,1.025506439208984375e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.096796417236328125e+01,1.014589385986328125e+02
2.111083221435546875e+01,5.976923751831054688e+01,7.987942504882812500e+01,9.976514434814453125e+01
2.197249984741210938e+01,5.856457138061523438e+01,3.310058593750000000e+01,6.727152252197265625e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.777698516845703125e+01,9.658621215820312500e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.689856719970703125e+01,9.509374237060546875e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.500004577636718750e+01,9.281872558593750000e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.519709014892578125e+01,9.230422973632812500e+01
