R_kpc,V_baryon,V_kernel,V_total
3.492499887943267822e-01,4.670732498168945312e+01,1.249517593383789062e+02,1.333960876464843750e+02
1.047749996185302734e+00,8.089945983886718750e+01,2.164227905273437500e+02,2.310487976074218750e+02
1.746249914169311523e+00,1.138343963623046875e+02,2.510534515380859375e+02,2.756557922363281250e+02
2.444749832153320312e+00,1.364135589599609375e+02,2.307523956298828125e+02,2.680584411621093750e+02
3.143249988555908203e+00,1.535272216796875000e+02,2.387297363281250000e+02,2.838353271484375000e+02
3.841749906539916992e+00,1.648187103271484375e+02,2.387226257324218750e+02,2.900925903320312500e+02
4.540249824523925781e+00,1.697836761474609375e+02,2.127741546630859375e+02,2.722119445800781250e+02
5.238749504089355469e+00,1.733795166015625000e+02,2.072173461914062500e+02,2.701841735839843750e+02
5.937250137329101562e+00,1.768788146972656250e+02,1.923163757324218750e+02,2.612885437011718750e+02
6.635749816894531250e+00,1.752660217285156250e+02,1.765224761962890625e+02,2.487536163330078125e+02
7.334249496459960938e+00,1.731557312011718750e+02,1.679974975585937500e+02,2.412593383789062500e+02
8.032750129699707031e+00,1.728181152343750000e+02,1.515891723632812500e+02,2.298812255859375000e+02
8.731249809265136719e+00,1.707265930175781250e+02,1.449896697998046875e+02,2.239856567382812500e+02
9.429749488830566406e+00,1.668984222412109375e+02,1.376991119384765625e+02,2.163703460693359375e+02
1.012825012207031250e+01,1.652263641357421875e+02,1.209883804321289062e+02,2.047875518798828125e+02
1.082674980163574219e+01,1.614266510009765625e+02,1.178382949829101562e+02,1.998610229492187500e+02
1.152524948120117188e+01,1.562930297851562500e+02,1.128711395263671875e+02,1.927884979248046875e+02
1.222374916076660156e+01,1.531158142089843750e+02,1.066277847290039062e+02,1.865849304199218750e+02
1.292224979400634766e+01,1.507573699951171875e+02,8.678818511962890625e+01,1.739539489746093750e+02
1.362074947357177734e+01,1.467469024658203125e+02,9.681579589843750000e+01,1.758065795898437500e+02
1.431924915313720703e+01,1.427400665283203125e+02,9.091302490234375000e+01,1.692332763671875000e+02
1.501774978637695312e+01,1.406259765625000000e+02,6.826867675781250000e+01,1.563210754394531250e+02
1.571624946594238281e+01,1.374368743896484375e+02,8.607548522949218750e+01,1.621662139892578125e+02
1.641474914550781250e+01,1.339435729980468750e+02,8.431535339355468750e+01,1.582717895507812500e+02
1.711325073242187500e+01,1.315834350585937500e+02,5.415060043334960938e+01,1.422901611328125000e+02
1.781174850463867188e+01,1.287435455322265625e+02,8.065975952148437500e+01,1.519239807128906250e+02
1.851025009155273438e+01,1.256100234985351562e+02,7.703665924072265625e+01,1.473516998291015625e+02
1.920874786376953125e+01,1.228252182006835938e+02,7.738394927978515625e+01,1.451699371337890625e+02
1.990724945068359375e+01,1.211323852539062500e+02,4.010602951049804688e+01,1.275991744995117188e+02
2.060574913024902344e+01,1.185228195190429688e+02,7.199306488037109375e+01,1.386746520996093750e+02
