R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.574333496093750000e+02,1.600681610107421875e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.437816162109375000e+02,2.497048034667968750e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.398023681640625000e+02,2.497960205078125000e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.567201232910156250e+02,2.694075927734375000e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.523608703613281250e+02,2.673442687988281250e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.206190490722656250e+02,2.385333862304687500e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.142863006591796875e+02,2.333417968750000000e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.907515106201171875e+02,2.121121520996093750e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.780720520019531250e+02,2.002113494873046875e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.583470611572265625e+02,1.820583038330078125e+02
9.047500610351562500e+00,8.834761047363281250e+01,1.395552215576171875e+02,1.651694946289062500e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.391821136474609375e+02,1.636858825683593750e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.234338912963867188e+02,1.489678344726562500e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.170834960937500000e+02,1.422013397216796875e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.062509460449218750e+02,1.318497161865234375e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.028025283813476562e+02,1.276202087402343750e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.748597717285156250e+01,1.220401306152343750e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.554728698730468750e+01,1.194536743164062500e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.121667861938476562e+01,9.297930908203125000e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.806526184082031250e+01,1.112565383911132812e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.857038116455078125e+01,1.105360488891601562e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.549897766113281250e+01,1.071122131347656250e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.153926849365234375e+01,1.029139556884765625e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.141162109375000000e+01,1.018133468627929688e+02
2.111083221435546875e+01,5.976923751831054688e+01,8.031085968017578125e+01,1.001109161376953125e+02
2.197249984741210938e+01,5.856457138061523438e+01,3.328107833862304688e+01,6.736051940917968750e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.820753479003906250e+01,9.693325042724609375e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.732201385498046875e+01,9.543650054931640625e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.540930938720703125e+01,9.314972686767578125e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.561829376220703125e+01,9.264768981933593750e+01
