R_kpc,V_baryon,V_kernel,V_total
3.136833310127258301e-01,5.806084823608398438e+01,1.072137908935546875e+02,1.219256286621093750e+02
9.410499930381774902e-01,1.005643386840820312e+02,1.856997222900390625e+02,2.111813812255859375e+02
1.568416714668273926e+00,1.419533538818359375e+02,2.157358551025390625e+02,2.582493286132812500e+02
2.195783376693725586e+00,1.706183013916015625e+02,2.118821105957031250e+02,2.720379333496093750e+02
2.823150157928466797e+00,1.927661743164062500e+02,2.122411956787109375e+02,2.867143554687500000e+02
3.450516700744628906e+00,2.076796875000000000e+02,2.135610504150390625e+02,2.978912048339843750e+02
4.077883720397949219e+00,2.192671051025390625e+02,2.021559295654296875e+02,2.982366027832031250e+02
4.705249786376953125e+00,2.258274078369140625e+02,1.912727813720703125e+02,2.959447631835937500e+02
5.332616806030273438e+00,2.298645782470703125e+02,1.896568450927734375e+02,2.980057678222656250e+02
5.959983825683593750e+00,2.340736846923828125e+02,1.756513519287109375e+02,2.926497497558593750e+02
6.587349891662597656e+00,2.320066680908203125e+02,1.624338684082031250e+02,2.832169799804687500e+02
7.214716911315917969e+00,2.293503417968750000e+02,1.546471099853515625e+02,2.766176147460937500e+02
7.842083454132080078e+00,2.277824859619140625e+02,1.395574340820312500e+02,2.671350708007812500e+02
8.469449996948242188e+00,2.227395324707031250e+02,1.305014190673828125e+02,2.581540527343750000e+02
9.096817016601562500e+00,2.197585296630859375e+02,1.184316177368164062e+02,2.496394653320312500e+02
9.724184036254882812e+00,2.167210083007812500e+02,1.212884902954101562e+02,2.483523559570312500e+02
1.035155010223388672e+01,2.111488342285156250e+02,1.082522811889648438e+02,2.372812500000000000e+02
1.097891712188720703e+01,2.090305328369140625e+02,9.529576110839843750e+01,2.297281951904296875e+02
1.160628318786621094e+01,2.036006622314453125e+02,9.971703338623046875e+01,2.267084503173828125e+02
1.223365020751953125e+01,1.983671569824218750e+02,9.368563079833984375e+01,2.193775787353515625e+02
1.286101722717285156e+01,1.951976318359375000e+02,7.430841064453125000e+01,2.088632507324218750e+02
1.348838424682617188e+01,1.894296569824218750e+02,8.477360534667968750e+01,2.075335083007812500e+02
1.411575031280517578e+01,1.852433319091796875e+02,6.215970230102539062e+01,1.953942718505859375e+02
1.474311733245849609e+01,1.817600860595703125e+02,7.854131317138671875e+01,1.980037078857421875e+02
1.537048339843750000e+01,1.772148437500000000e+02,8.093144989013671875e+01,1.948204345703125000e+02
1.599785041809082031e+01,1.749585571289062500e+02,4.984717941284179688e+01,1.819209747314453125e+02
1.662521743774414062e+01,1.707538146972656250e+02,7.222192382812500000e+01,1.853992156982421875e+02
1.725258255004882812e+01,1.666778106689453125e+02,7.536529541015625000e+01,1.829246368408203125e+02
1.787995147705078125e+01,1.636464843750000000e+02,3.895083618164062500e+01,1.682181243896484375e+02
1.850731658935546875e+01,1.599719543457031250e+02,7.185268402099609375e+01,1.753677062988281250e+02
