R_kpc,V_baryon,V_kernel,V_total
4.575999975204467773e-01,6.139097213745117188e+01,2.113294372558593750e+02,2.200658569335937500e+02
1.372799992561340332e+00,1.149507369995117188e+02,3.275120849609375000e+02,3.470991821289062500e+02
2.288000106811523438e+00,1.488356628417968750e+02,3.228620910644531250e+02,3.555165100097656250e+02
3.203199863433837891e+00,1.707335662841796875e+02,3.326653442382812500e+02,3.739200134277343750e+02
4.118399620056152344e+00,1.822716522216796875e+02,3.042440185546875000e+02,3.546651611328125000e+02
5.033599853515625000e+00,1.901762847900390625e+02,2.867440795898437500e+02,3.440773010253906250e+02
5.948800086975097656e+00,1.920752563476562500e+02,2.736533813476562500e+02,3.343337707519531250e+02
6.863999843597412109e+00,1.892076263427734375e+02,2.362506408691406250e+02,3.026778564453125000e+02
7.779199600219726562e+00,1.850285491943359375e+02,2.191739196777343750e+02,2.868323059082031250e+02
8.694398880004882812e+00,1.798088226318359375e+02,1.901118621826171875e+02,2.616748657226562500e+02
9.609600067138671875e+00,1.736082611083984375e+02,1.752401123046875000e+02,2.466757507324218750e+02
1.052479934692382812e+01,1.663476562500000000e+02,1.518678131103515625e+02,2.252451477050781250e+02
1.143999958038330078e+01,1.599007415771484375e+02,1.458099670410156250e+02,2.163996276855468750e+02
1.235519981384277344e+01,1.540604400634765625e+02,1.300557403564453125e+02,2.016162567138671875e+02
1.327039909362792969e+01,1.489474334716796875e+02,1.301992187500000000e+02,1.978311767578125000e+02
1.418560028076171875e+01,1.441807403564453125e+02,1.174589385986328125e+02,1.859695892333984375e+02
1.510079956054687500e+01,1.394641113281250000e+02,1.198893203735351562e+02,1.839121704101562500e+02
1.601599884033203125e+01,1.356374969482421875e+02,6.493689727783203125e+01,1.503806304931640625e+02
1.693119812011718750e+01,1.314415130615234375e+02,1.123837814331054688e+02,1.729363555908203125e+02
1.784639930725097656e+01,1.276057357788085938e+02,1.112710266113281250e+02,1.693058319091796875e+02
1.876160049438476562e+01,1.236684188842773438e+02,1.054739761352539062e+02,1.625381011962890625e+02
1.967679977416992188e+01,1.199401168823242188e+02,1.044222640991210938e+02,1.590271759033203125e+02
2.059199905395507812e+01,1.166161499023437500e+02,1.041039199829101562e+02,1.563232269287109375e+02
2.150719833374023438e+01,1.138898162841796875e+02,1.038785476684570312e+02,1.541481323242187500e+02
2.242239952087402344e+01,1.112058639526367188e+02,9.901012420654296875e+01,1.488950958251953125e+02
2.333759880065917969e+01,1.084194030761718750e+02,9.796640014648437500e+01,1.461238708496093750e+02
2.425279998779296875e+01,1.060099716186523438e+02,9.948786163330078125e+01,1.453820800781250000e+02
2.516799926757812500e+01,1.038080520629882812e+02,9.434227752685546875e+01,1.402732238769531250e+02
2.608319854736328125e+01,1.017374954223632812e+02,9.756868743896484375e+01,1.409615783691406250e+02
2.699839782714843750e+01,1.000624008178710938e+02,2.881504440307617188e+01,1.041287231445312500e+02
