R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.582734527587890625e+02,1.608945159912109375e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.450826568603515625e+02,2.509751434326171875e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.410818176269531250e+02,2.510245361328125000e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.580902099609375000e+02,2.707134704589843750e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.537068328857421875e+02,2.686151733398437500e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.217981719970703125e+02,2.396243743896484375e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.154309844970703125e+02,2.343934326171875000e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.917703704833984375e+02,2.130288696289062500e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.790209808349609375e+02,2.010558166503906250e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.591884918212890625e+02,1.827906341552734375e+02
9.047500610351562500e+00,8.834761047363281250e+01,1.403044281005859375e+02,1.658029937744140625e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.399226989746093750e+02,1.643160705566406250e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.240884552001953125e+02,1.495106506347656250e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.177092285156250000e+02,1.427169952392578125e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.068135910034179688e+02,1.323035430908203125e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.033476562500000000e+02,1.280597381591796875e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.800495910644531250e+01,1.224550933837890625e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.605571746826171875e+01,1.198607330322265625e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.154162597656250000e+01,9.319358062744140625e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.852870941162109375e+01,1.116237411499023438e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.903556060791015625e+01,1.109091339111328125e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.594907379150390625e+01,1.074718246459960938e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.197199249267578125e+01,1.032571487426757812e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.185263824462890625e+01,1.021663284301757812e+02
2.111083221435546875e+01,5.976923751831054688e+01,8.075025939941406250e+01,1.004637603759765625e+02
2.197249984741210938e+01,5.856457138061523438e+01,3.349826812744140625e+01,6.746808624267578125e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.862538909912109375e+01,9.727069854736328125e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.773324584960937500e+01,9.576998138427734375e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.581575775146484375e+01,9.347908020019531250e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.602348327636718750e+01,9.297869110107421875e+01
