R_kpc,V_baryon,V_kernel,V_total
8.081333637237548828e-01,4.929423522949218750e+01,2.430766906738281250e+02,2.480245971679687500e+02
2.424400091171264648e+00,9.401480865478515625e+01,3.344608764648437500e+02,3.474231567382812500e+02
4.040666580200195312e+00,1.219297561645507812e+02,3.637539367675781250e+02,3.836453857421875000e+02
5.656933784484863281e+00,1.385337982177734375e+02,3.567969360351562500e+02,3.827475280761718750e+02
7.273200511932373047e+00,1.469647369384765625e+02,3.341100158691406250e+02,3.650043029785156250e+02
8.889467239379882812e+00,1.493472595214843750e+02,3.020442199707031250e+02,3.369500122070312500e+02
1.050573348999023438e+01,1.504821929931640625e+02,2.771443481445312500e+02,3.153630981445312500e+02
1.212200069427490234e+01,1.485625457763671875e+02,2.516245422363281250e+02,2.922083740234375000e+02
1.373826789855957031e+01,1.453353576660156250e+02,2.263705902099609375e+02,2.690093078613281250e+02
1.535453414916992188e+01,1.420245971679687500e+02,2.034884490966796875e+02,2.481502380371093750e+02
1.697080230712890625e+01,1.370919494628906250e+02,1.819552612304687500e+02,2.278199310302734375e+02
1.858706665039062500e+01,1.329460754394531250e+02,1.620590209960937500e+02,2.096134185791015625e+02
2.020333480834960938e+01,1.286774902343750000e+02,1.487290496826171875e+02,1.966678009033203125e+02
2.181960105895996094e+01,1.242777099609375000e+02,1.352590942382812500e+02,1.836844329833984375e+02
2.343586730957031250e+01,1.204360580444335938e+02,1.192129821777343750e+02,1.694596710205078125e+02
2.505213546752929688e+01,1.161054611206054688e+02,1.123355636596679688e+02,1.615541992187500000e+02
2.666839981079101562e+01,1.125098190307617188e+02,9.849770355224609375e+01,1.495334625244140625e+02
2.828466796875000000e+01,1.088263092041015625e+02,9.642388916015625000e+01,1.453985290527343750e+02
2.990093612670898438e+01,1.048180236816406250e+02,8.981460571289062500e+01,1.380343475341796875e+02
3.151720237731933594e+01,1.016005554199218750e+02,7.846412658691406250e+01,1.283717041015625000e+02
3.313346862792968750e+01,9.864098358154296875e+01,8.243556976318359375e+01,1.285522003173828125e+02
3.474973297119140625e+01,9.561870574951171875e+01,7.882482147216796875e+01,1.239204940795898438e+02
3.636600112915039062e+01,9.279560089111328125e+01,6.570602416992187500e+01,1.137027053833007812e+02
3.798226928710937500e+01,8.998468780517578125e+01,7.390539550781250000e+01,1.164441986083984375e+02
3.959853363037109375e+01,8.752290344238281250e+01,6.249787139892578125e+01,1.075464630126953125e+02
4.121480178833007812e+01,8.511949157714843750e+01,7.043824005126953125e+01,1.104847183227539062e+02
4.283106994628906250e+01,8.277556610107421875e+01,6.893922424316406250e+01,1.077237701416015625e+02
4.444733428955078125e+01,8.065837097167968750e+01,5.707359313964843750e+01,9.880874633789062500e+01
4.606360244750976562e+01,7.843708801269531250e+01,6.448348236083984375e+01,1.015406112670898438e+02
4.767987060546875000e+01,7.637423706054687500e+01,5.487341308593750000e+01,9.404315948486328125e+01
