R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.570160522460937500e+02,1.596577453613281250e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.431358337402343750e+02,2.490743865966796875e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.391665344238281250e+02,2.491856842041015625e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.560398254394531250e+02,2.687593994140625000e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.516892242431640625e+02,2.667103576660156250e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.200345001220703125e+02,2.379928436279296875e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.137208557128906250e+02,2.328226318359375000e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.902472076416015625e+02,2.116587524414062500e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.775973663330078125e+02,1.997892761230468750e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.579236145019531250e+02,1.816901397705078125e+02
9.047500610351562500e+00,8.834761047363281250e+01,1.391865234375000000e+02,1.648580932617187500e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.388115539550781250e+02,1.633709106445312500e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.231112289428710938e+02,1.487005767822265625e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.167825698852539062e+02,1.419536743164062500e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.059631576538085938e+02,1.316179046630859375e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.025211563110351562e+02,1.273936691284179688e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.722540283203125000e+01,1.218320846557617188e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.529550170898437500e+01,1.192523651123046875e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.106121444702148438e+01,9.287702941894531250e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.782292175292968750e+01,1.110648193359375000e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.832884979248046875e+01,1.103426055908203125e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.525929260253906250e+01,1.069209899902343750e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.131878662109375000e+01,1.027393569946289062e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.119911193847656250e+01,1.016434936523437500e+02
2.111083221435546875e+01,5.976923751831054688e+01,8.010899353027343750e+01,9.994905090332031250e+01
2.197249984741210938e+01,5.856457138061523438e+01,3.317690658569335938e+01,6.730910491943359375e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.801854705810546875e+01,9.678083801269531250e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.713588714599609375e+01,9.528575897216796875e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.521884155273437500e+01,9.299560546875000000e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.541640472412109375e+01,9.248297882080078125e+01
