R_kpc,V_baryon,V_kernel,V_total
1.875499933958053589e-01,5.891848087310791016e+00,1.112778949737548828e+01,1.259132862091064453e+01
5.626499652862548828e-01,1.020498085021972656e+01,1.927389526367187500e+01,2.180882072448730469e+01
9.377499818801879883e-01,1.384152030944824219e+01,2.428429985046386719e+01,2.795201110839843750e+01
1.312849998474121094e+00,1.706668663024902344e+01,2.796923065185546875e+01,3.276506805419921875e+01
1.687949895858764648e+00,2.004863739013671875e+01,3.076993370056152344e+01,3.672515106201171875e+01
2.063049793243408203e+00,2.312190055847167969e+01,2.988951492309570312e+01,3.778895950317382812e+01
2.438149929046630859e+00,2.565411758422851562e+01,3.047537231445312500e+01,3.983568954467773438e+01
2.813250064849853516e+00,2.784364509582519531e+01,3.168484878540039062e+01,4.218054199218750000e+01
3.188349723815917969e+00,2.973082923889160156e+01,3.294357681274414062e+01,4.437568664550781250e+01
3.563449859619140625e+00,3.152434158325195312e+01,3.393062210083007812e+01,4.631491470336914062e+01
3.938549757003784180e+00,3.309044647216796875e+01,3.379484558105468750e+01,4.729766845703125000e+01
4.313649654388427734e+00,3.441337966918945312e+01,3.332863616943359375e+01,4.790697860717773438e+01
4.688749790191650391e+00,3.563250350952148438e+01,3.329129409790039062e+01,4.876459503173828125e+01
5.063849925994873047e+00,3.662825393676757812e+01,3.297433090209960938e+01,4.928423309326171875e+01
5.438949584960937500e+00,3.747923278808593750e+01,3.349492645263671875e+01,5.026532745361328125e+01
5.814049720764160156e+00,3.850688934326171875e+01,3.291375732421875000e+01,5.065664672851562500e+01
6.189149856567382812e+00,3.910116958618164062e+01,3.225901794433593750e+01,5.069068908691406250e+01
6.564249992370605469e+00,3.961803054809570312e+01,3.161940574645996094e+01,5.068900680541992188e+01
6.939349651336669922e+00,3.997161102294921875e+01,3.088005828857421875e+01,5.051047134399414062e+01
7.314449787139892578e+00,4.043256378173828125e+01,3.049015617370605469e+01,5.064031982421875000e+01
7.689549446105957031e+00,4.103018188476562500e+01,3.093745803833007812e+01,5.138678741455078125e+01
8.064649581909179688e+00,4.147962951660156250e+01,3.020151519775390625e+01,5.130975723266601562e+01
8.439748764038085938e+00,4.140781402587890625e+01,2.917947387695312500e+01,5.065618133544921875e+01
8.814849853515625000e+00,4.170532608032226562e+01,2.876463508605957031e+01,5.066299057006835938e+01
9.189949035644531250e+00,4.159418106079101562e+01,2.784734344482421875e+01,5.005547332763671875e+01
9.565050125122070312e+00,4.172714996337890625e+01,2.782624244689941406e+01,5.015430831909179688e+01
9.940149307250976562e+00,4.167146301269531250e+01,2.666431808471679688e+01,4.947217941284179688e+01
1.031525039672851562e+01,4.181339263916015625e+01,2.634545326232910156e+01,4.942107772827148438e+01
1.069034957885742188e+01,4.188724517822265625e+01,2.590260124206542969e+01,4.924922561645507812e+01
1.106544876098632812e+01,4.176849365234375000e+01,2.518233871459960938e+01,4.877250671386718750e+01
