R_kpc,V_baryon,V_kernel,V_total
4.308333396911621094e-01,2.892327499389648438e+01,1.560896606445312500e+02,1.587467803955078125e+02
1.292500019073486328e+00,5.406490325927734375e+01,2.417011260986328125e+02,2.476740722656250000e+02
2.154166698455810547e+00,6.994910430908203125e+01,2.377554779052734375e+02,2.478316955566406250e+02
3.015833377838134766e+00,8.170206451416015625e+01,2.545291900634765625e+02,2.673206481933593750e+02
3.877500057220458984e+00,8.824371337890625000e+01,2.502063140869140625e+02,2.653114318847656250e+02
4.739166736602783203e+00,9.069406890869140625e+01,2.187378997802734375e+02,2.367946014404296875e+02
5.600833415985107422e+00,9.235676574707031250e+01,2.124585723876953125e+02,2.316644439697265625e+02
6.462500095367431641e+00,9.276543426513671875e+01,1.891244201660156250e+02,2.106501159667968750e+02
7.324166774749755859e+00,9.151464843750000000e+01,1.765509185791015625e+02,1.988596343994140625e+02
8.185832977294921875e+00,8.984117126464843750e+01,1.569920806884765625e+02,1.808810424804687500e+02
9.047500610351562500e+00,8.834761047363281250e+01,1.383685760498046875e+02,1.641680908203125000e+02
9.909166336059570312e+00,8.614759063720703125e+01,1.379920959472656250e+02,1.626752166748046875e+02
1.077083396911621094e+01,8.339957427978515625e+01,1.223764114379882812e+02,1.480927886962890625e+02
1.163249969482421875e+01,8.070115661621093750e+01,1.160861358642578125e+02,1.413812866210937500e+02
1.249416732788085938e+01,7.807101440429687500e+01,1.053401412963867188e+02,1.311168518066406250e+02
1.335583305358886719e+01,7.562115478515625000e+01,1.019203720092773438e+02,1.269106826782226562e+02
1.421750068664550781e+01,7.341851043701171875e+01,9.665245056152343750e+01,1.213753433227539062e+02
1.507916641235351562e+01,7.169306182861328125e+01,9.473045349121093750e+01,1.188013229370117188e+02
1.594083309173583984e+01,6.998336029052734375e+01,6.069223022460937500e+01,9.263486480712890625e+01
1.680249977111816406e+01,6.798917388916015625e+01,8.730735015869140625e+01,1.106575851440429688e+02
1.766416549682617188e+01,6.613248443603515625e+01,8.780701446533203125e+01,1.099253234863281250e+02
1.852583312988281250e+01,6.452092742919921875e+01,8.476324462890625000e+01,1.065258560180664062e+02
1.938750076293945312e+01,6.279036712646484375e+01,8.084095001220703125e+01,1.023615646362304688e+02
2.024916648864746094e+01,6.114004135131835938e+01,8.072329711914062500e+01,1.012637939453125000e+02
2.111083221435546875e+01,5.976923751831054688e+01,7.963607788085937500e+01,9.957041168212890625e+01
2.197249984741210938e+01,5.856457138061523438e+01,3.303621292114257812e+01,6.723986816406250000e+01
2.283416748046875000e+01,5.726811981201171875e+01,7.754055786132812500e+01,9.639593505859375000e+01
2.369583320617675781e+01,5.594131469726562500e+01,7.666072082519531250e+01,9.490151214599609375e+01
2.455749893188476562e+01,5.468371200561523438e+01,7.476969909667968750e+01,9.263269805908203125e+01
2.541916656494140625e+01,5.353006362915039062e+01,7.497453308105468750e+01,9.212300872802734375e+01
