R_kpc,V_baryon,V_kernel,V_total
3.739999830722808838e-01,4.906666183471679688e+01,1.034378662109375000e+02,1.144854965209960938e+02
1.121999979019165039e+00,8.943193054199218750e+01,1.678160247802734375e+02,1.901585845947265625e+02
1.869999885559082031e+00,1.204485855102539062e+02,1.982344055175781250e+02,2.319584960937500000e+02
2.618000030517578125e+00,1.434188385009765625e+02,1.803268585205078125e+02,2.304055938720703125e+02
3.365999937057495117e+00,1.585428924560546875e+02,1.862426757812500000e+02,2.445857391357421875e+02
4.113999843597412109e+00,1.703206329345703125e+02,1.794066162109375000e+02,2.473779602050781250e+02
4.861999988555908203e+00,1.762153625488281250e+02,1.685857849121093750e+02,2.438709106445312500e+02
5.609999656677246094e+00,1.785933685302734375e+02,1.619663543701171875e+02,2.410989227294921875e+02
6.357999801635742188e+00,1.788849639892578125e+02,1.453168029785156250e+02,2.304708251953125000e+02
7.105999946594238281e+00,1.785940399169921875e+02,1.341802368164062500e+02,2.233834533691406250e+02
7.854000091552734375e+00,1.790101623535156250e+02,1.334161987304687500e+02,2.232588653564453125e+02
8.601999282836914062e+00,1.749986419677734375e+02,1.175022430419921875e+02,2.107873382568359375e+02
9.350000381469726562e+00,1.707651062011718750e+02,1.111026687622070312e+02,2.037265930175781250e+02
1.009799957275390625e+01,1.695515441894531250e+02,9.830076599121093750e+01,1.959866485595703125e+02
1.084600067138671875e+01,1.660754089355468750e+02,9.554267120361328125e+01,1.915970916748046875e+02
1.159399986267089844e+01,1.611474304199218750e+02,9.150665283203125000e+01,1.853158416748046875e+02
1.234199905395507812e+01,1.575820159912109375e+02,8.459005737304687500e+01,1.788506927490234375e+02
1.309000015258789062e+01,1.545809478759765625e+02,6.977237701416015625e+01,1.695979156494140625e+02
1.383799934387207031e+01,1.504316101074218750e+02,7.717343902587890625e+01,1.690722045898437500e+02
1.458600044250488281e+01,1.459135131835937500e+02,7.097566986083984375e+01,1.622599792480468750e+02
1.533399963378906250e+01,1.418132629394531250e+02,6.905933380126953125e+01,1.577345733642578125e+02
1.608200073242187500e+01,1.387479095458984375e+02,4.854755401611328125e+01,1.469960784912109375e+02
1.682999992370605469e+01,1.363873443603515625e+02,6.553800964355468750e+01,1.513166809082031250e+02
1.757799911499023438e+01,1.328616943359375000e+02,6.321839523315429688e+01,1.471352996826171875e+02
1.832600021362304688e+01,1.294144592285156250e+02,6.146545791625976562e+01,1.432693328857421875e+02
1.907399940490722656e+01,1.274227447509765625e+02,3.553809738159179688e+01,1.322857208251953125e+02
1.982199859619140625e+01,1.250291290283203125e+02,5.954954910278320312e+01,1.384862213134765625e+02
2.056999969482421875e+01,1.217679061889648438e+02,5.748965454101562500e+01,1.346569061279296875e+02
2.131800079345703125e+01,1.191438674926757812e+02,5.881935119628906250e+01,1.328720245361328125e+02
2.206599998474121094e+01,1.174686279296875000e+02,2.612891578674316406e+01,1.203395156860351562e+02
