R_kpc,V_baryon,V_kernel,V_total
3.136833310127258301e-01,5.806084823608398438e+01,1.071669235229492188e+02,1.218844146728515625e+02
9.410499930381774902e-01,1.005643386840820312e+02,1.856185607910156250e+02,2.111100158691406250e+02
1.568416714668273926e+00,1.419533538818359375e+02,2.156409759521484375e+02,2.581700744628906250e+02
2.195783376693725586e+00,1.706183013916015625e+02,2.117883300781250000e+02,2.719649047851562500e+02
2.823150157928466797e+00,1.927661743164062500e+02,2.121488800048828125e+02,2.866460266113281250e+02
3.450516700744628906e+00,2.076796875000000000e+02,2.134688873291015625e+02,2.978251342773437500e+02
4.077883720397949219e+00,2.192671051025390625e+02,2.020674438476562500e+02,2.981766357421875000e+02
4.705249786376953125e+00,2.258274078369140625e+02,1.911870117187500000e+02,2.958893127441406250e+02
5.332616806030273438e+00,2.298645782470703125e+02,1.895722045898437500e+02,2.979519042968750000e+02
5.959983825683593750e+00,2.340736846923828125e+02,1.755752716064453125e+02,2.926040954589843750e+02
6.587349891662597656e+00,2.320066680908203125e+02,1.623632659912109375e+02,2.831764831542968750e+02
7.214716911315917969e+00,2.293503417968750000e+02,1.545781860351562500e+02,2.765791015625000000e+02
7.842083454132080078e+00,2.277824859619140625e+02,1.394957885742187500e+02,2.671028442382812500e+02
8.469449996948242188e+00,2.227395324707031250e+02,1.304432373046875000e+02,2.581246643066406250e+02
9.096817016601562500e+00,2.197585296630859375e+02,1.183768157958984375e+02,2.496134643554687500e+02
9.724184036254882812e+00,2.167210083007812500e+02,1.212372665405273438e+02,2.483273468017578125e+02
1.035155010223388672e+01,2.111488342285156250e+02,1.082095642089843750e+02,2.372617492675781250e+02
1.097891712188720703e+01,2.090305328369140625e+02,9.525399017333984375e+01,2.297108764648437500e+02
1.160628318786621094e+01,2.036006622314453125e+02,9.967711639404296875e+01,2.266908874511718750e+02
1.223365020751953125e+01,1.983671569824218750e+02,9.364820098876953125e+01,2.193616027832031250e+02
1.286101722717285156e+01,1.951976318359375000e+02,7.427548217773437500e+01,2.088515319824218750e+02
1.348838424682617188e+01,1.894296569824218750e+02,8.473358154296875000e+01,2.075171661376953125e+02
1.411575031280517578e+01,1.852433319091796875e+02,6.211565017700195312e+01,1.953802642822265625e+02
1.474311733245849609e+01,1.817600860595703125e+02,7.850518035888671875e+01,1.979893798828125000e+02
1.537048339843750000e+01,1.772148437500000000e+02,8.089427947998046875e+01,1.948049926757812500e+02
1.599785041809082031e+01,1.749585571289062500e+02,4.984678649902343750e+01,1.819208526611328125e+02
1.662521743774414062e+01,1.707538146972656250e+02,7.218313598632812500e+01,1.853841094970703125e+02
1.725258255004882812e+01,1.666778106689453125e+02,7.531363677978515625e+01,1.829033508300781250e+02
1.787995147705078125e+01,1.636464843750000000e+02,3.893308639526367188e+01,1.682140197753906250e+02
1.850731658935546875e+01,1.599719543457031250e+02,7.179116821289062500e+01,1.753425140380859375e+02
