R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
1.0008167028427124,89.64892578125,407.9634953908746,410.25095634239784,2.287460951523258,78.70940763062464,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
3.002449989318848,169.21774291992188,534.7030210784052,536.1802345946912,1.4772135162860422,154.71473226635584,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
5.004083633422852,208.77337646484372,538.2551700645782,540.5829655502018,2.3277954856235965,93.60664045628,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
7.005716800689696,223.43862915039065,498.6546352860614,501.0517243225118,2.3970890364503816,71.84769998066514,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
9.007349967956545,224.88847351074216,446.0874831077052,448.0895965270722,2.0021134193669923,67.6751127716833,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
11.008983612060547,221.4068756103516,400.9524859229264,402.6172350837942,1.664749160867757,67.81543425530926,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
13.010616302490234,213.43345642089844,356.1936157141699,357.5391879611545,1.3455722469846023,66.66666666666667,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
15.012250900268555,203.09461975097656,315.5171671229742,316.60528025996507,1.0881131369908985,67.74495573754491,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
17.013883590698242,193.2529144287109,283.96593623187607,284.8983018537197,0.932365621843644,70.9329416075508,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
19.01551628112793,183.7168426513672,257.60900803616187,258.40885396391735,0.7998459277554844,73.59689606578873,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
21.017150878906246,174.7336273193359,237.88985229250727,238.52577336899571,0.6359210764884438,77.16841276145526,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
23.018783569335938,167.0207366943359,222.2354400318788,222.87521520052022,0.639775168641421,80.9505484200205,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
25.020416259765625,159.65115356445312,209.19196985072023,209.64096593451407,0.44899608379384404,82.97861912074026,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
27.022048950195312,152.623291015625,198.28831367875236,198.71682946414293,0.428515785390573,85.40636886689734,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
29.023683547973633,146.25979614257812,189.7203708932219,190.07287044116163,0.35249954793971483,88.47323234201617,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
31.025318145751957,140.4467315673828,181.96918459988504,182.38195855145312,0.4127739515680844,91.17005698154972,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
33.02695083618164,135.05091857910156,175.21514840228696,175.50481167812816,0.28966327584120677,94.00178462980163,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
35.02858352661133,130.22509765625,170.27925956688662,170.5518680192975,0.2726084524108785,96.86948494127292,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
37.030216217041016,125.6972885131836,163.3917575735694,163.68025005712818,0.28849248355876966,98.54607547623944,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
39.0318489074707,121.22953796386717,158.43228556395914,158.8048457950161,0.37256023105695135,103.97239459615236,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
41.033485412597656,117.15316009521484,153.48313136070405,153.80333972264734,0.32020836194328695,141.13020267403613,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
43.035118103027344,113.27742767333984,148.97680652656084,148.95805585694276,-0.018750669618071925,191.25506947267476,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
45.03675079345703,109.63692474365234,144.336349382449,144.3492102972811,0.012860914832117487,199.3781235669988,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
47.03838348388672,106.24166870117188,140.7427396712363,140.81988179436698,0.07714212313067037,199.95913385838645,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
49.040016174316406,102.96495819091795,135.80870852452864,135.5303506776715,-0.2783578468571477,199.99728774519988,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
51.04164886474609,99.60196685791016,131.07375652586407,131.27485639461852,0.2010998687544543,199.99981922914375,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
53.043281555175774,96.32431030273438,126.85616884205228,126.61071784831854,-0.24545099373374057,199.99998805160664,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
55.044918060302734,93.12635040283203,122.77888292976188,122.54496765709445,-0.2339152726674314,199.999999211989,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
57.046550750732415,90.06476593017578,118.6623223286996,118.27761077884735,-0.38471154985225553,199.99999994785827,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
59.0481834411621,87.01156616210938,115.077853946658,114.25339508059106,-0.8244588660669336,199.9999999964335,NGC5055,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.8244588660669336,1,0
