R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
4.219599723815918,78.86457061767578,98.4045546920938,98.4895843107254,0.08502961863160863,71.72488260344619,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
4.621466636657715,79.8480224609375,98.74085152713808,98.82313095725034,0.08227943011226557,74.70983345017339,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
5.023333549499512,79.81958007812499,96.21137414758944,96.2857375733988,0.07436342580936639,69.48373678020229,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
5.42519998550415,79.59625244140625,100.93873105801056,101.02404411215392,0.08531305414335577,82.8237380615299,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
5.827066421508789,80.83764648437501,95.35697445016694,95.41703241145132,0.060057961284371686,82.44514857379842,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
6.228933334350586,79.92964172363281,92.87734829365246,92.93844793429571,0.06109964064324913,66.98321083319635,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
6.630800247192383,78.96509552001953,92.22788253218478,92.29080543064363,0.0629228984588508,66.6683936227186,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
7.032666683197021,77.70003509521484,88.08282164874043,88.13153478321107,0.0487131344706313,68.20945789917984,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
7.434533119201661,76.7753677368164,91.19241883402775,91.25717661586941,0.06475778184166359,73.69841337234318,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
7.836400032043458,75.9812545776367,84.72660976248444,84.76437409966762,0.03776433718317662,76.14453579793235,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
8.238266944885254,74.45996856689453,82.16244261750894,82.18034282269801,0.017900205189064877,123.52637194095404,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
8.640132904052734,73.88099670410156,83.75592903294088,83.76048052363431,0.0045514906934300825,188.7122072382473,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
9.041999816894531,72.44828796386719,78.85009022189827,78.85147410754413,0.0013838856458647797,199.1393340531129,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
9.443866729736328,71.03141784667969,81.05533336567744,81.05546293539457,0.00012956971713151688,199.9444269374009,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
9.845733642578125,70.09134674072266,75.33725034754484,75.3373266692502,7.632170536453486e-05,199.99670397975495,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
10.24760055541992,69.90557098388672,74.86974678208905,74.87023168052694,0.0004848984378895693,199.99976821169787,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
10.649466514587402,68.15003967285156,76.15182212169722,76.1513977098419,-0.0004244118553202725,199.99998342299855,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
11.0513334274292,67.06659698486328,71.0303122014776,71.03085327162165,0.000541070144052469,199.99999893953444,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
11.453200340270996,65.72886657714844,74.27955205798082,74.27878570558667,-0.0007663523941516814,199.9999999287997,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
11.855066299438477,64.48912048339844,67.67258580886826,67.67291259765678,0.0003267887885129994,199.99999999525295,NGC5585,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0045514906934300825,1,0
