R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.18754999339580533,5.891848087310791,12.57731825276898,12.578473370220685,0.0011551174517041574,199.99934869616,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
0.5626499652862549,10.204980850219727,21.78455459883513,21.86709709714082,0.08254249830569194,92.86863357001477,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
0.9377499818801882,13.841520309448242,27.922098110243976,28.049127790662975,0.12702968041899965,66.66666666666667,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
1.312849998474121,17.066686630249023,32.73142192957994,32.86688866870303,0.13546673912308904,74.23788641942393,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
1.6879498958587646,20.04863739013672,36.68909516212729,36.83651219274398,0.14741703061669398,73.00148112907995,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
2.063049793243408,23.12190055847168,37.75664619111253,37.87862738664581,0.12198119553328013,84.60981859639884,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
2.438149929046631,25.654117584228516,39.80292691233642,39.88876227103866,0.08583535870224068,119.2876680251712,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
2.813250064849853,27.843645095825195,42.14780637127997,42.19693858242264,0.049132211142669746,154.49957536748022,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
3.1883497238159175,29.7308292388916,44.34198958580384,44.368695455038655,0.026705869234817214,176.6043194030488,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
3.5634498596191406,31.524341583251957,46.28059315915819,46.28908830886888,0.008495149710689986,193.9682594756126,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
3.938549757003784,33.09044647216797,47.265174821187195,47.29720759454367,0.032032773356476696,170.43473312681934,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
4.313649654388428,34.41337966918945,47.87524477209792,47.92279290231231,0.04754813021438764,154.75313503582342,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
4.6887497901916495,35.632503509521484,48.73334718359082,48.79107025230885,0.05772306871802613,143.47648323088757,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
5.063849925994873,36.62825393676758,49.25193305286363,49.32197134436941,0.07003829150578156,131.1140676581459,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
5.4389495849609375,37.47923278808594,50.23585773565293,50.29483366067737,0.05897592502444127,140.21993655823223,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
5.81404972076416,38.50688934326172,50.62746870770726,50.69016729961064,0.06269859190338423,134.26583741362833,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
6.189149856567383,39.10116958618164,50.66381700799703,50.73964371365354,0.07582670565651028,116.53392779362238,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
6.564249992370605,39.618030548095696,50.66312768617909,50.73970134607129,0.07657365989220466,112.366089566022,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
6.93934965133667,39.97161102294922,50.48440223785963,50.55680822569644,0.07240598783680952,114.31617427536771,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
7.314449787139891,40.43256378173828,50.614085305265526,50.67161699174196,0.05753168647643747,131.05609213601525,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
7.689549446105957,41.030181884765625,51.36267760198526,51.39584523876418,0.033167636778919984,159.16104258704974,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
8.06464958190918,41.47962951660156,51.28540803984663,51.29240624293752,0.0069982030908875,191.81863376105463,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
8.439748764038086,41.407814025878906,50.63484479980431,50.634517027418326,-0.000327772385986691,199.38514158908848,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
8.814849853515625,41.705326080322266,50.642149023235376,50.641633984696,-0.000515038539376178,199.95986826178884,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
9.189949035644531,41.594181060791016,50.03503040621974,50.0351085406428,7.813442306314755e-05,199.997228254725,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
9.56505012512207,41.727149963378906,50.135517102822575,50.13408672736812,-0.0014303754544542358,199.9998242264352,IC2574,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.0069982030908875,1,0
