R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.3739999830722809,49.0666618347168,114.3028380319731,114.58247815253748,0.27964012056438037,77.20240245348322,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
1.121999979019165,89.43193054199217,189.86960523954448,190.29623389698975,0.42662865744526357,84.29403646616254,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
1.869999885559082,120.4485855102539,231.62890087429295,232.01701985956004,0.3881189852670843,117.96583579399112,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
2.618000030517578,143.41883850097656,230.134239569658,230.36854455349575,0.23430498383774534,156.98342836630175,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
3.365999937057495,158.5428924560547,244.31472008965824,244.6508161645964,0.33609607493815474,111.17669635286624,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
4.113999843597412,170.3206329345703,247.1262271858116,247.4771581805954,0.3509309947838233,93.65427271203592,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
4.861999988555908,176.21536254882812,243.64624785636056,243.99027031849428,0.34402246213372223,77.39569767647185,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
5.609999656677246,178.59335327148435,240.88895663798195,241.21720002224333,0.3282433842613841,72.36934903227566,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
6.357999801635742,178.8849639892578,230.29257223686855,230.5690912348965,0.2765189980279388,72.42261798615294,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
7.105999946594238,178.5940399169922,223.22549966176985,223.46626538061912,0.2407657188492749,77.74086984275465,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
7.854000091552734,179.01016235351562,223.10595974059456,223.3448311129443,0.23887137234973466,74.47255750752386,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
8.601999282836914,174.99864196777344,210.65782990075016,210.8644104003891,0.20658049963893177,66.6666666688979,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
9.350000381469727,170.76510620117188,203.6015165527957,203.7892725154075,0.18775596261181704,74.23572930603859,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
10.097999572753906,169.55154418945312,195.88771387281983,196.03132793561954,0.14361406279971334,80.05573046697045,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
10.846000671386719,166.07540893554688,191.50507965473523,191.64578949187407,0.14070983713884289,72.24720363199637,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
11.593999862670898,161.14743041992188,185.2332595265568,185.36489282764873,0.13163330109193794,72.56934931348465,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
12.341999053955078,157.5820159912109,178.7726152978659,178.89470015363906,0.12208485577315287,79.19325500680836,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
13.09000015258789,154.58094787597656,169.54022702747247,169.62658160011264,0.08635457264017532,79.1230142409816,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
13.83799934387207,150.43161010742188,169.00169051767753,169.111469271334,0.10977875365645673,75.64143643791402,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
14.586000442504883,145.91351318359375,162.20785570427503,162.29464293411755,0.08678722984251408,80.93140315504864,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
15.333999633789062,141.81326293945312,157.68063744380615,157.73874990434825,0.05811246054210528,128.2861455905574,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
16.082000732421875,138.74790954589844,146.9836035757826,146.98109127213937,-0.0025123036432432855,189.82840496970152,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
16.829999923706055,136.38734436035156,151.26008783164033,151.28764741463365,0.02755958299331951,199.2579636830144,NGC6946,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.027687077619091838,1,0
