R_kpc,V_baryon,V_total_H1,V_total_H2,dV_H2_minus_H1,L_eff_kpc,galaxy,L0_kpc,mu,kernel,basis_L_min_kpc,basis_L_max_kpc,outer_rfrac,outer_tol_kms,outer_max_abs_dV_kms,outer_pass,strict_radii
0.3492499887943268,46.707324981689446,133.298927831725,133.32260141947904,0.02367358775404682,199.9999019193793,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
1.0477499961853027,80.89945983886719,230.88053760565728,231.16253552268637,0.28199791702908783,80.86944250186713,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
1.7462499141693115,113.83439636230467,275.46460873911,275.78212925408644,0.3175205149764224,81.90681107698255,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
2.4447498321533203,136.4135589599609,267.8922423664605,267.95950363590043,0.06726126943993904,185.1017833131627,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
3.143249988555908,153.5272216796875,283.6658670425249,283.8580966487731,0.19222960624819052,127.7953491767139,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
3.841749906539917,164.81871032714844,289.92633234347545,290.1890745800593,0.262742236583847,87.9425407887804,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
4.540249824523926,169.7836761474609,272.07113083794223,272.31586149794515,0.2447306600029151,75.6060214808479,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
5.2387495040893555,173.3795166015625,270.0529851121683,270.27364612870394,0.22066101653564374,80.82382230746451,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
5.937250137329102,176.87881469726562,261.16880946280565,261.379930269255,0.21112080644934395,75.49511899283017,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
6.635749816894531,175.26602172851562,248.65003758933196,248.84673902723523,0.19670143790327188,66.66666666667652,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
7.334249496459962,173.15573120117188,241.163973150038,241.33679352576536,0.17282037572735476,72.81516560977418,NGC3893,200.0,10.0,ananta-hybrid,10.0,200.0,0.7,2.0,0.026832638296582445,1,0
