R_kpc,V_baryon,V_kernel,V_total
5.358833074569702148e-01,4.814269256591796875e+01,1.997480859933155273e+02,2.054677994431073387e+02
1.607649922370910645e+00,9.141851806640625000e+01,2.963252172697111178e+02,3.101064012449057827e+02
2.679416656494140625e+00,1.187324752807617188e+02,2.938955228453577888e+02,3.169731514484644777e+02
3.751183032989501953e+00,1.362825164794921875e+02,3.065407812562878576e+02,3.354700797408620474e+02
4.822949886322021484e+00,1.451690673828125000e+02,2.782646542316741147e+02,3.138555024026553042e+02
5.894716262817382812e+00,1.487587432861328125e+02,2.600713921330436733e+02,2.996102352532693089e+02
6.966483116149902344e+00,1.494514617919921875e+02,2.309484665632809595e+02,2.750871397254075532e+02
8.038249969482421875e+00,1.469142150878906250e+02,2.121125569161471276e+02,2.580223321940966343e+02
9.110015869140625000e+00,1.430546569824218750e+02,1.849829468541844619e+02,2.338446608167118939e+02
1.018178367614746094e+01,1.388700714111328125e+02,1.634217318474669298e+02,2.144564266334781166e+02
1.125354957580566406e+01,1.354709320068359375e+02,1.523470468689259008e+02,2.038675936399841646e+02
1.232531642913818359e+01,1.315330200195312500e+02,1.360250076495015890e+02,1.892187576666804887e+02
1.339708328247070312e+01,1.277865371704101562e+02,1.288905482646279950e+02,1.814997874544730507e+02
1.446884918212890625e+01,1.234655914306640625e+02,1.148501515530055173e+02,1.686247587540849224e+02
1.554061698913574219e+01,1.194847106933593750e+02,1.119285724349996798e+02,1.637211074677360330e+02
1.661238288879394531e+01,1.158140563964843750e+02,1.020832569004006274e+02,1.543822750422006607e+02
1.768415069580078125e+01,1.122343902587890625e+02,1.000130036857810722e+02,1.503301682963272015e+02
1.875591659545898438e+01,1.090966644287109375e+02,9.576384978658433056e+01,1.451647235288156708e+02
1.982768249511718750e+01,1.060372238159179688e+02,9.203442018310435913e+01,1.404073611908051191e+02
2.089944839477539062e+01,1.028733596801757812e+02,8.889175811375488934e+01,1.359583480148582453e+02
2.197121620178222656e+01,9.996492767333984375e+01,1.012461428856746863e+02,1.422805952241958209e+02
2.304298400878906250e+01,9.696659851074218750e+01,8.166845845121198977e+01,1.267764118050843791e+02
2.411474990844726562e+01,9.428630065917968750e+01,8.292371416120452920e+01,1.255637233451172818e+02
2.518651580810546875e+01,9.198588562011718750e+01,8.044450175613037857e+01,1.221995138415229718e+02
2.625828170776367188e+01,8.965013122558593750e+01,7.887220318118717444e+01,1.194067436569150544e+02
2.733004951477050781e+01,8.741831207275390625e+01,7.792785649595279551e+01,1.171098298343698474e+02
2.840181732177734375e+01,8.539903259277343750e+01,7.778217779138053345e+01,1.155121717001121056e+02
2.947358322143554688e+01,8.351880645751953125e+01,7.565336557117305460e+01,1.126890537520251030e+02
3.054534912109375000e+01,8.174581909179687500e+01,7.675621999727519551e+01,1.121333858158225212e+02
3.161711502075195312e+01,8.006384277343750000e+01,7.292683709464620279e+01,1.082983948109530559e+02
