R_kpc,V_baryon,V_kernel,V_total
5.245167016983032227e-01,1.490636825561523438e+01,7.210436455712579118e+01,7.362906492703592676e+01
1.573550105094909668e+00,2.956576538085937500e+01,1.157716753179071958e+02,1.194873016950510163e+02
2.622583389282226562e+00,4.111125183105468750e+01,1.256201677631557772e+02,1.321762518707843697e+02
3.671616792678833008e+00,4.988503265380859375e+01,1.352689730695359742e+02,1.441742406841435411e+02
4.720650196075439453e+00,5.620368194580078125e+01,1.353162003753317890e+02,1.465241544721639571e+02
5.769683361053466797e+00,6.087595748901367188e+01,1.354559753378724452e+02,1.485065767392556779e+02
6.818717002868652344e+00,6.429344940185546875e+01,1.322329440519955881e+02,1.470346862260592502e+02
7.867750167846679688e+00,6.656648254394531250e+01,1.285318584969474784e+02,1.447464518679709329e+02
8.916784286499023438e+00,6.794952392578125000e+01,1.224201044207824793e+02,1.400136409843975969e+02
9.965816497802734375e+00,6.898516082763671875e+01,1.182684102631564684e+02,1.369173820334476090e+02
1.101485061645507812e+01,6.899654388427734375e+01,1.111359525705454274e+02,1.308117842664844659e+02
1.206388282775878906e+01,6.878810882568359375e+01,1.045448045290825974e+02,1.251455946686162406e+02
1.311291694641113281e+01,6.849921417236328125e+01,9.932380354508468656e+01,1.206538873339254536e+02
1.416195106506347656e+01,6.777445983886718750e+01,9.304088820208004051e+01,1.151085762175790563e+02
1.521098327636718750e+01,6.681231689453125000e+01,8.738995338545777258e+01,1.100040439933913632e+02
1.626001739501953125e+01,6.597249603271484375e+01,8.213793421186228727e+01,1.053518407707227311e+02
1.730905151367187500e+01,6.503848266601562500e+01,7.752411730657038902e+01,1.011928513220876482e+02
1.835808372497558594e+01,6.383650970458984375e+01,7.223604703090177281e+01,9.640096651054011545e+01
1.940711593627929688e+01,6.261410522460937500e+01,6.783776430064231988e+01,9.231732442156443597e+01
2.045615005493164062e+01,6.145469284057617188e+01,6.331239751304139673e+01,8.823343401493632143e+01
2.150518417358398438e+01,6.027763366699218750e+01,5.966367476560770911e+01,8.481242334081997569e+01
2.255421829223632812e+01,5.913491821289062500e+01,5.561441908432774994e+01,8.117821189611001387e+01
2.360325050354003906e+01,5.794875717163085938e+01,5.242875445798165401e+01,7.814622603571272919e+01
2.465228271484375000e+01,5.675894927978515625e+01,4.883851065340696351e+01,7.487842474293627504e+01
2.570131683349609375e+01,5.557122421264648438e+01,4.616435045672614024e+01,7.224477933915575534e+01
2.675035095214843750e+01,5.447871398925781250e+01,4.307881604650799545e+01,6.945296658710933002e+01
2.779938507080078125e+01,5.334106445312500000e+01,4.081962069037044927e+01,6.716777855694253674e+01
2.884841728210449219e+01,5.222834777832031250e+01,3.800550449113188733e+01,6.459271371133277739e+01
2.989744949340820312e+01,5.115383529663085938e+01,3.644912458540321865e+01,6.281125318597174356e+01
3.094648361206054688e+01,5.017887878417968750e+01,3.415584542871177121e+01,6.070042585373722943e+01
