R_kpc,V_baryon,V_kernel,V_total
1.008333340287208557e-01,1.403402042388916016e+01,1.034138795033426561e+01,1.743267162803456216e+01
3.025000095367431641e-01,2.430763626098632812e+01,1.791181033501272424e+01,3.019427355529780144e+01
5.041666626930236816e-01,3.138102340698242188e+01,2.312404724343702256e+01,3.898063848424450129e+01
7.058333158493041992e-01,3.713052749633789062e+01,2.736074021098506037e+01,4.612251218530534658e+01
9.075000286102294922e-01,4.218121337890625000e+01,3.014756380522374357e+01,5.184718279841465005e+01
1.109166622161865234e+00,4.672010040283203125e+01,3.226748791261235283e+01,5.677991368834765495e+01
1.310833334922790527e+00,5.088417816162109375e+01,3.379731979039414824e+01,6.108566552019727425e+01
1.512500047683715820e+00,5.475886535644531250e+01,3.475086433835305399e+01,6.485488431512496277e+01
1.714166641235351562e+00,5.738473510742187500e+01,3.444466118062325677e+01,6.692863734118553509e+01
1.915833353996276855e+00,5.965573501586914062e+01,3.293627832969994529e+01,6.814400245683006574e+01
2.117499828338623047e+00,6.159743499755859375e+01,2.920178537983860068e+01,6.816882106839261724e+01
2.319166660308837891e+00,6.292829895019531250e+01,2.861143252348350785e+01,6.912730845455253359e+01
2.520833492279052734e+00,6.387965011596679688e+01,2.726861142809288907e+01,6.945636607509021587e+01
2.722499847412109375e+00,6.518753051757812500e+01,2.679625871833427908e+01,7.048016418681149275e+01
2.924166679382324219e+00,6.624452209472656250e+01,2.583655062504103839e+01,7.110460085158209154e+01
3.125833511352539062e+00,6.696502685546875000e+01,2.667937039435545898e+01,7.208400478639808284e+01
3.327499866485595703e+00,6.740166473388671875e+01,2.749211272786832083e+01,7.279286116949806740e+01
3.529166698455810547e+00,6.753219604492187500e+01,2.827736448468754915e+01,7.321343454892597435e+01
3.730833530426025391e+00,6.662825012207031250e+01,2.219096466784311872e+01,7.022650954844766602e+01
3.932499885559082031e+00,6.697196197509765625e+01,2.178556669245526933e+01,7.042623494448049826e+01
4.134166717529296875e+00,6.709715270996093750e+01,2.115113464414099198e+01,7.035196037613899023e+01
4.335833549499511719e+00,6.698416137695312500e+01,2.019869360092480548e+01,6.996331290663371760e+01
4.537499904632568359e+00,6.600018310546875000e+01,2.398443159201055863e+01,7.022305442555411048e+01
4.739166736602783203e+00,6.573592376708984375e+01,1.808272602938509266e+01,6.817768619362423976e+01
4.940833091735839844e+00,6.529280090332031250e+01,1.761810478438797389e+01,6.762800838807412163e+01
5.142499923706054688e+00,6.478906250000000000e+01,1.689051392300081744e+01,6.695455189288352926e+01
5.344166755676269531e+00,6.465233612060546875e+01,2.251521900051632130e+01,6.846064483576466841e+01
5.545833587646484375e+00,6.434151458740234375e+01,2.602633680503890901e+01,6.940605718448190942e+01
5.747499942779541016e+00,6.350668334960937500e+01,1.539632691198385217e+01,6.534635230319901211e+01
5.949166774749755859e+00,6.167571258544921875e+01,1.396347452449972337e+01,6.323663633910214088e+01
