R_kpc,V_baryon,V_kernel,V_total
5.358833074569702148e-01,3.671871185302734375e+01,2.189424518100964008e+02,2.220001373841054715e+02
1.607649922370910645e+00,7.398788452148437500e+01,3.365735611607106534e+02,3.446098795792898386e+02
2.679416656494140625e+00,1.011958160400390625e+02,3.635449236790067857e+02,3.773665384029330880e+02
3.751183032989501953e+00,1.211022491455078125e+02,3.925278694989218025e+02,4.107844729492280749e+02
4.822949886322021484e+00,1.349169921875000000e+02,3.832327286382607667e+02,4.062879766897511900e+02
5.894716262817382812e+00,1.439711608886718750e+02,3.730487839296641823e+02,3.998663407988990457e+02
6.966483116149902344e+00,1.496464385986328125e+02,3.523825297809588051e+02,3.828413560934258726e+02
8.038249969482421875e+00,1.518884277343750000e+02,3.309803682994492533e+02,3.641676783428741828e+02
9.110015869140625000e+00,1.520374603271484375e+02,3.045900567923470135e+02,3.404269251522860600e+02
1.018178367614746094e+01,1.510044860839843750e+02,2.791613780707165233e+02,3.173853028656045581e+02
1.125354957580566406e+01,1.498547210693359375e+02,2.613569471376270599e+02,3.012704620720398339e+02
1.232531642913818359e+01,1.477221679687500000e+02,2.396198167971455746e+02,2.814951090972054999e+02
1.339708328247070312e+01,1.452833099365234375e+02,2.233338881775554228e+02,2.664306023017622920e+02
1.446884918212890625e+01,1.419334411621093750e+02,2.026849087746674911e+02,2.474394346249103478e+02
1.554061698913574219e+01,1.385752716064453125e+02,1.882124175387509979e+02,2.337242383334068165e+02
1.661238288879394531e+01,1.352997131347656250e+02,1.714217913361868852e+02,2.183837042081143807e+02
1.768415069580078125e+01,1.318920135498046875e+02,1.597339164235546320e+02,2.071483235806100822e+02
1.875591659545898438e+01,1.288293914794921875e+02,1.469029053576846309e+02,1.953905712189788630e+02
1.982768249511718750e+01,1.256968383789062500e+02,1.374401378235189952e+02,1.862511390500683603e+02
2.089944839477539062e+01,1.223737792968750000e+02,1.264188262846109723e+02,1.759461890353230729e+02
2.197121620178222656e+01,1.192279663085937500e+02,1.266248509406989484e+02,1.739228578794107989e+02
2.304298400878906250e+01,1.159185791015625000e+02,1.095842861925189879e+02,1.595175005064457139e+02
2.411474990844726562e+01,1.129263992309570312e+02,1.039864308884248487e+02,1.535107484159518094e+02
2.518651580810546875e+01,1.103119125366210938e+02,9.911477081164092340e+01,1.482985352809716915e+02
2.625828170776367188e+01,1.076401062011718750e+02,9.348874328941347756e+01,1.425711671410417125e+02
2.733004951477050781e+01,1.050434951782226562e+02,9.048030600282211822e+01,1.386391774230928888e+02
2.840181732177734375e+01,1.026911163330078125e+02,8.748580072761056670e+01,1.349045260518107625e+02
2.947358322143554688e+01,1.004681549072265625e+02,8.472542120461099557e+01,1.314239231808130342e+02
3.054534912109375000e+01,9.837399291992187500e+01,8.361911044730625520e+01,1.291107974369738827e+02
3.161711502075195312e+01,9.636013793945312500e+01,7.973576971437726968e+01,1.250722564725355284e+02
