R_kpc,V_baryon,V_kernel,V_total
1.099999994039535522e-01,3.455070877075195312e+01,1.198458497617847769e+02,1.247268181666157858e+02
3.299999833106994629e-01,5.984358215332031250e+01,2.075790927383973781e+02,2.160331783236719332e+02
5.500000119209289551e-01,7.725773620605468750e+01,2.679834716694554686e+02,2.788976495069720727e+02
7.699999809265136719e-01,9.141258239746093750e+01,3.170823054223489521e+02,3.299961335797387392e+02
9.900000095367431641e-01,1.007572479248046875e+02,3.497666439775886147e+02,3.639900117817043110e+02
1.210000038146972656e+00,1.078885498046875000e+02,3.748898471643710195e+02,3.901055459232160842e+02
1.430000066757202148e+00,1.130674896240234375e+02,3.933908805692095711e+02,4.093172873834619736e+02
1.649999976158142090e+00,1.163480911254882812e+02,4.055165738120429637e+02,4.218774342933568278e+02
1.870000004768371582e+00,1.103127593994140625e+02,3.638857294881227062e+02,3.802390424437510319e+02
2.090000152587890625e+00,9.335061645507812500e+01,1.427809167080229429e+02,1.705893550799943341e+02
2.309999942779541016e+00,8.855770111083984375e+01,2.760589133903861239e+02,2.899154876354046451e+02
2.530000209808349609e+00,7.760689544677734375e+01,3.397512483779122476e+02,3.485021389496408801e+02
2.750000000000000000e+00,7.690591430664062500e+01,2.979193845794382582e+02,3.076856825389202754e+02
2.969999790191650391e+00,7.498545837402343750e+01,6.232247026373252652e+01,9.750338018463808964e+01
3.190000057220458984e+00,7.714479827880859375e+01,2.245781351553161187e+02,2.374587513949700508e+02
3.409999847412109375e+00,7.915975952148437500e+01,2.758892409114089332e+02,2.870211504903400623e+02
3.630000114440917969e+00,8.103902435302734375e+01,3.149266451574296184e+02,3.251862774969157499e+02
3.849999904632568359e+00,6.678565216064453125e+01,6.999846155287376348e+01,9.674765042085851974e+01
4.069999694824218750e+00,6.414499664306640625e+01,6.067076228201435839e+01,8.829225312725316144e+01
4.289999961853027344e+00,5.995056533813476562e+01,2.337312391873478745e+01,6.434573205909255478e+01
4.510000228881835938e+00,6.766152191162109375e+01,3.400239936840058022e+02,3.466906370581552892e+02
4.730000019073486328e+00,5.584931945800781250e+01,6.407737820995987477e+01,8.500033460308989675e+01
4.949999809265136719e+00,5.542646789550781250e+01,1.438283711745873283e+01,5.726219752389964412e+01
5.170000076293945312e+00,5.424285125732421875e+01,1.189881783669956761e+01,5.553259161200146110e+01
5.390000343322753906e+00,5.823714447021484375e+01,2.145936797115592185e+02,2.223555987906612472e+02
5.609999656677246094e+00,6.194970321655273438e+01,2.603519937242924129e+02,2.676208629035000968e+02
5.829999923706054688e+00,5.721487045288085938e+01,2.231807019592609151e+02,2.303978455431706038e+02
6.050000190734863281e+00,4.939052963256835938e+01,1.171172626353053126e+01,5.076011080049097757e+01
6.269999980926513672e+00,4.766642379760742188e+01,5.652716012942503809e+00,4.800042800796651932e+01
6.489999771118164062e+00,5.837343978881835938e+01,2.844059409243876644e+02,2.903346306060991537e+02
