R_kpc,V_baryon,V_kernel,V_total
6.242499947547912598e-01,3.793226242065429688e+01,3.227571192955071524e+02,3.249784833236149098e+02
1.872750043869018555e+00,7.612162780761718750e+01,4.957226875285454639e+02,5.015331348694023745e+02
3.121249914169311523e+00,1.042981185913085938e+02,5.199469497227439660e+02,5.303045617211261060e+02
4.369750022888183594e+00,1.225117797851562500e+02,5.169592606676054629e+02,5.312777173307616749e+02
5.618249893188476562e+00,1.340333862304687500e+02,5.075368501078548320e+02,5.249367613685986953e+02
6.866749763488769531e+00,1.408969726562500000e+02,4.800545701036133437e+02,5.003042547376696234e+02
8.115249633789062500e+00,1.440038757324218750e+02,4.511367375458754054e+02,4.735625335169960977e+02
9.363750457763671875e+00,1.445048522949218750e+02,4.142703512515305988e+02,4.387500156920983727e+02
1.061224937438964844e+01,1.439363555908203125e+02,3.800029382380280367e+02,4.063494886149846934e+02
1.186075019836425781e+01,1.423641357421875000e+02,3.520271664291404932e+02,3.797244695553998213e+02
1.310924911499023438e+01,1.389076385498046875e+02,3.186657307508884287e+02,3.476250566145192806e+02
1.435774993896484375e+01,1.353410644531250000e+02,2.865472708215572197e+02,3.169014697666813731e+02
1.560624885559082031e+01,1.330064239501953125e+02,2.676241480348838877e+02,2.988534650891176057e+02
1.685474967956542969e+01,1.297483825683593750e+02,2.433921238388567190e+02,2.758158235578850395e+02
1.810324859619140625e+01,1.256454238891601562e+02,2.257965892176385410e+02,2.584006040303630698e+02
1.935174942016601562e+01,1.216919479370117188e+02,2.028116086751732894e+02,2.365195114096808027e+02
2.060025024414062500e+01,1.190712966918945312e+02,1.888725046434117587e+02,2.232729196366816495e+02
2.184874916076660156e+01,1.161232223510742188e+02,1.754554557034786910e+02,2.104025177491416514e+02
2.309724998474121094e+01,1.123875961303710938e+02,1.679950505238001313e+02,2.021220143383239929e+02
2.434574890136718750e+01,1.090399093627929688e+02,1.486587055859523048e+02,1.843613649735983699e+02
2.559424972534179688e+01,1.063425216674804688e+02,1.419656941253061575e+02,1.773780982922990006e+02
2.684275054931640625e+01,1.039780044555664062e+02,1.343114807753228490e+02,1.698558201808519641e+02
2.809124946594238281e+01,1.011401824951171875e+02,1.368200036467540883e+02,1.701442044618631826e+02
2.933974838256835938e+01,9.833190155029296875e+01,1.197892481104324673e+02,1.549794407294085090e+02
3.058824920654296875e+01,9.595604705810546875e+01,1.144274639407446585e+02,1.493358865240047351e+02
3.183675003051757812e+01,9.380982971191406250e+01,1.123162983923878073e+02,1.463394514963596293e+02
3.308525085449218750e+01,9.165381622314453125e+01,1.221639589078462649e+02,1.527234583521403408e+02
3.433374786376953125e+01,8.941660308837890625e+01,1.016396648771006568e+02,1.353733747008318744e+02
3.558225250244140625e+01,8.730828094482421875e+01,1.014464174179761358e+02,1.338436081655975158e+02
3.683074951171875000e+01,8.552223968505859375e+01,1.005168682244812146e+02,1.319761134016122810e+02
