R_kpc,V_baryon,V_kernel,V_total
7.699999958276748657e-02,4.353904724121093750e+00,6.202358153988112299e+00,7.577976802460788974e+00
2.310000061988830566e-01,7.541183948516845703e+00,1.074279910964458651e+01,1.312544056232222545e+01
3.849999904632568359e-01,9.735626220703125000e+00,1.386889449070209679e+01,1.694487095529470722e+01
5.389999747276306152e-01,1.151934814453125000e+01,1.640989651444233743e+01,2.004944119941131930e+01
6.929999589920043945e-01,1.306171417236328125e+01,1.860707408502996785e+01,2.273393035056861322e+01
8.470000028610229492e-01,1.462383937835693359e+01,2.024315921725099443e+01,2.497282862010849058e+01
1.000999927520751953e+00,1.609010696411132812e+01,2.163214728610871163e+01,2.695999511749295863e+01
1.154999971389770508e+00,1.748297882080078125e+01,2.281234537755842595e+01,2.874121853089454959e+01
1.309000015258789062e+00,1.881733512878417969e+01,2.380717317775528485e+01,3.034589917544727911e+01
1.462999939918518066e+00,2.010361099243164062e+01,2.463040537624499393e+01,3.179327052825682287e+01
1.616999864578247070e+00,2.134943771362304688e+01,2.528869561849221270e+01,3.309556795881266567e+01
1.770999908447265625e+00,2.235096931457519531e+01,2.506901676106023302e+01,3.358603024744565602e+01
1.924999952316284180e+00,2.331084060668945312e+01,2.438592876060830505e+01,3.373527508690774113e+01
2.078999996185302734e+00,2.423399543762207031e+01,2.301732228689932214e+01,3.342280187712553641e+01
2.232999801635742188e+00,2.502773284912109375e+01,2.309099787847668850e+01,3.405262946030062210e+01
2.387000083923339844e+00,2.578464317321777344e+01,2.299734174991818492e+01,3.455033381775056966e+01
2.540999889373779297e+00,2.650774383544921875e+01,2.270598957627187531e+01,3.490304319201333527e+01
2.694999694824218750e+00,2.712715148925781250e+01,2.270633334041552942e+01,3.537597910991038219e+01
2.848999977111816406e+00,2.771112632751464844e+01,2.258076594825864447e+01,3.574629330365124957e+01
3.002999782562255859e+00,2.822977447509765625e+01,2.285394686989041446e+01,3.632111030168817223e+01
3.157000064849853516e+00,2.871311759948730469e+01,2.307997330208021225e+01,3.683922207185040776e+01
3.310999870300292969e+00,2.916219711303710938e+01,2.325769182566182991e+01,3.730085716009445207e+01
3.464999675750732422e+00,2.957782554626464844e+01,2.338533084910546833e+01,3.770572207560062594e+01
3.618999958038330078e+00,2.994164466857910156e+01,2.268034296187034116e+01,3.756194925803736595e+01
3.772999763488769531e+00,3.027107620239257812e+01,2.167226365703061930e+01,3.722935784767606293e+01
3.926999807357788086e+00,3.052932739257812500e+01,2.144788668963536793e+01,3.731020905072054461e+01
4.080999851226806641e+00,3.074901580810546875e+01,2.112023422860920263e+01,3.730370285905027572e+01
4.234999656677246094e+00,3.092930030822753906e+01,2.066713800989887062e+01,3.719882036552520788e+01
4.388999938964843750e+00,3.119161415100097656e+01,2.068242496012915410e+01,3.742565311806067285e+01
4.542999744415283203e+00,3.142519950866699219e+01,2.065895099542500901e+01,3.760765092486953876e+01
