R_kpc,V_baryon,V_kernel,V_total
1.758166700601577759e-01,7.549843788146972656e+00,1.057513078418550689e+00,7.623547406216157896e+00
5.274500250816345215e-01,1.307671356201171875e+01,1.831666443926616150e+00,1.320437217237872218e+01
8.790833950042724609e-01,1.688196563720703125e+01,2.364671260613311343e+00,1.704677192638605376e+01
1.230716705322265625e+00,2.157050704956054688e+01,2.702413507038021745e+00,2.173913090361853051e+01
1.582350015640258789e+00,2.593721580505371094e+01,2.943082094613640898e+00,2.610365621819715187e+01
1.933983325958251953e+00,2.941378974914550781e+01,3.089882029424162457e+00,2.957563847938994073e+01
2.285616874694824219e+00,3.272329330444335938e+01,3.147058421601956368e+00,3.287427476846790597e+01
2.637249946594238281e+00,3.604447555541992188e+01,3.194476614176207985e+00,3.618575554650380610e+01
2.988883495330810547e+00,3.891739273071289062e+01,3.305204220263400661e+00,3.905749417845628813e+01
3.340516567230224609e+00,4.140899658203125000e+01,3.393121735398123562e+00,4.154778250600047329e+01
3.692150115966796875e+00,4.380824279785156250e+01,3.450498407914950771e+00,4.394391935908793556e+01
4.043783187866210938e+00,4.580409622192382812e+01,3.457586318700151207e+00,4.593441019399304537e+01
4.395416736602783203e+00,4.770930862426757812e+01,3.420071416165691325e+00,4.783173748828202321e+01
4.747050285339355469e+00,4.940009689331054688e+01,3.439693682796355567e+00,4.951970437651782930e+01
5.098683357238769531e+00,5.091188812255859375e+01,3.446749312695021938e+00,5.102842682756777748e+01
5.450316429138183594e+00,5.217441940307617188e+01,3.489918229861221466e+00,5.229100736384906867e+01
5.801950454711914062e+00,5.358306884765625000e+01,3.452099262201989927e+00,5.369415473762456514e+01
6.153583526611328125e+00,5.468876647949218750e+01,3.432524549135359759e+00,5.479638043488631638e+01
6.505216598510742188e+00,5.540332794189453125e+01,3.351504036317088264e+00,5.550460690698745481e+01
6.856850147247314453e+00,5.611140823364257812e+01,3.299692172111149180e+00,5.620834638028138386e+01
7.208483695983886719e+00,5.698283386230468750e+01,3.290983621979420626e+00,5.707778928998027368e+01
7.560116767883300781e+00,5.766495513916015625e+01,3.303864042812780788e+00,5.775952378548399224e+01
7.911749839782714844e+00,5.833631896972656250e+01,3.234700681435373149e+00,5.842593182142329766e+01
8.263383865356445312e+00,5.872190856933593750e+01,3.178036618166441230e+00,5.880784274157896618e+01
8.615016937255859375e+00,5.919220733642578125e+01,3.142414486323053868e+00,5.927556240223054829e+01
8.966650009155273438e+00,5.976729965209960938e+01,3.125171286319312625e+00,5.984895005363051013e+01
9.318283081054687500e+00,5.999797821044921875e+01,3.070664141640940148e+00,6.007650374721809072e+01
9.669917106628417969e+00,6.009224700927734375e+01,3.033192280288525833e+00,6.016874920096978485e+01
1.002155017852783203e+01,6.009994506835937500e+01,2.939221578269223922e+00,6.017177445825337401e+01
1.037318325042724609e+01,5.994750595092773438e+01,2.867690951879325212e+00,6.001605635607953815e+01
