R_kpc,V_baryon,V_kernel,V_total
2.973666489124298096e-01,9.422471046447753906e+00,3.511986446339022905e+01,3.636190092543670715e+01
8.920999765396118164e-01,1.632019805908203125e+01,6.082939138150329939e+01,6.298066157795766173e+01
1.486833333969116211e+00,2.409372901916503906e+01,7.269649204379031460e+01,7.658516636358316987e+01
2.081566572189331055e+00,2.989077758789062500e+01,7.622598038674763643e+01,8.187709473991942843e+01
2.676299810409545898e+00,3.495331954956054688e+01,8.030979964358989776e+01,8.758651960127120617e+01
3.271033287048339844e+00,3.931335449218750000e+01,8.348228768616138495e+01,9.227584815235722715e+01
3.865766525268554688e+00,4.276202011108398438e+01,8.640104435694155427e+01,9.640399783204756545e+01
4.460499763488769531e+00,4.567649841308593750e+01,8.566270800253019502e+01,9.707956567488147925e+01
5.055233001708984375e+00,4.817323303222656250e+01,8.605576109913130267e+01,9.862177456698589140e+01
5.649966239929199219e+00,5.026054763793945312e+01,8.658770832517652138e+01,1.001176996919105875e+02
6.244699478149414062e+00,5.171882629394531250e+01,8.360181918197999096e+01,9.830615995246165539e+01
6.839433193206787109e+00,5.313254547119140625e+01,8.260693490369448000e+01,9.821900568115988506e+01
7.434166431427001953e+00,5.419460296630859375e+01,8.177462052434134421e+01,9.810271909351266117e+01
8.028900146484375000e+00,5.528452301025390625e+01,8.015761287560310677e+01,9.737361716545095192e+01
8.623632431030273438e+00,5.577852249145507812e+01,7.769610902736472724e+01,9.564480649954757041e+01
9.218366622924804688e+00,5.609038925170898438e+01,7.591599698548697006e+01,9.438946145750577443e+01
9.813098907470703125e+00,5.680085372924804688e+01,7.437666296448496439e+01,9.358538832422019027e+01
1.040783309936523438e+01,5.673048400878906250e+01,7.157571346473341123e+01,9.133143302486961090e+01
1.100256538391113281e+01,5.702676010131835938e+01,6.993908755470539518e+01,9.024149398982707737e+01
1.159729957580566406e+01,5.692185974121093750e+01,6.812335495975376887e+01,8.877437488095232254e+01
1.219203281402587891e+01,5.675065231323242188e+01,6.537858312506013192e+01,8.657364267518013889e+01
1.278676605224609375e+01,5.664059448242187500e+01,6.359636099300810486e+01,8.516251589739982819e+01
1.338150024414062500e+01,5.608677673339843750e+01,6.130526319355631415e+01,8.309068454243960389e+01
1.397623252868652344e+01,5.595779418945312500e+01,5.904482212271558694e+01,8.134842148257240524e+01
1.457096672058105469e+01,5.561332702636718750e+01,5.734298791941690610e+01,7.988153919737662534e+01
1.516569900512695312e+01,5.538781356811523438e+01,5.543732551217060944e+01,7.836521469628911518e+01
1.576043224334716797e+01,5.491817855834960938e+01,5.402525223799997178e+01,7.703722624183565415e+01
1.635516548156738281e+01,5.419991302490234375e+01,5.141435493497905895e+01,7.470653591630640733e+01
1.694989967346191406e+01,5.381335830688476562e+01,4.938669306300990058e+01,7.304055649504732628e+01
1.754463195800781250e+01,5.320228195190429688e+01,4.822969901558771255e+01,7.180937805948769892e+01
