R_kpc,V_baryon,V_kernel,V_total
7.131666690111160278e-02,7.328518867492675781e+00,1.219255030095199865e+00,7.429251004038047057e+00
2.139500081539154053e-01,1.269336700439453125e+01,2.111811828913135791e+00,1.286784037720387452e+01
3.565833568572998047e-01,1.638706588745117188e+01,2.726337180828061424e+00,1.661230970133348350e+01
4.992166757583618164e-01,1.938943862915039062e+01,3.225845740781345672e+00,1.965595070522231680e+01
6.418499946594238281e-01,2.198555564880371094e+01,3.657765167832712105e+00,2.228775225463586196e+01
7.844833731651306152e-01,2.431393814086914062e+01,3.979023003868340069e+00,2.463737458830335569e+01
9.271166920661926270e-01,2.644071388244628906e+01,4.251602656104141786e+00,2.678035573457514218e+01
1.069750070571899414e+00,2.841119766235351562e+01,4.483022162026377266e+00,2.876271292311292527e+01
1.212383270263671875e+00,3.025592994689941406e+01,4.677867968071151239e+00,3.061541726663708118e+01
1.355016708374023438e+00,3.199667739868164062e+01,4.838825685846997793e+00,3.236049424118299100e+01
1.497650146484375000e+00,3.364957046508789062e+01,4.967167398191361549e+00,3.401420778238437492e+01
1.640283346176147461e+00,3.522698211669921875e+01,5.062957624302046433e+00,3.558895681981513093e+01
1.782916784286499023e+00,3.610977935791015625e+01,4.906059652972549756e+00,3.644153617801858758e+01
1.925549983978271484e+00,3.685064315795898438e+01,4.595448725328158623e+00,3.713607407386963644e+01
2.068183422088623047e+00,3.744998931884765625e+01,3.974092558440105893e+00,3.766025916861730849e+01
2.210816860198974609e+00,3.808423233032226562e+01,3.944632100120383456e+00,3.828797218202539199e+01
2.353450059890747070e+00,3.860317993164062500e+01,3.876190569355189020e+00,3.879729755622027199e+01
2.496083259582519531e+00,3.900444793701171875e+01,3.757057111366444158e+00,3.918497673810964699e+01
2.638716697692871094e+00,3.961750411987304688e+01,3.716880572630917534e+00,3.979147939007264512e+01
2.781350135803222656e+00,4.015626525878906250e+01,3.645991034610634784e+00,4.032144448541106385e+01
2.923983573913574219e+00,4.062065505981445312e+01,3.535484848008834113e+00,4.077422287140185375e+01
3.066616773605346680e+00,4.090450286865234375e+01,3.631949734000387231e+00,4.106542832598812254e+01
3.209249973297119141e+00,4.109565353393554688e+01,3.726866469433128604e+00,4.126429833262780278e+01
3.351883411407470703e+00,4.118885040283203125e+01,3.820342999887996971e+00,4.136564254235005222e+01
3.494516849517822266e+00,4.117700576782226562e+01,3.912474863407891856e+00,4.136246167630725523e+01
3.637150049209594727e+00,4.117265701293945312e+01,3.596927596754698531e+00,4.132947655459624059e+01
3.779783487319946289e+00,4.106430435180664062e+01,3.057702507538682557e+00,4.117798737473680148e+01
3.922416687011718750e+00,4.183192443847656250e+01,3.114860623211240576e+00,4.194773258248181946e+01
4.065050125122070312e+00,4.258571624755859375e+01,3.170988913226564510e+00,4.270361089625127704e+01
4.207683563232421875e+00,4.332639312744140625e+01,3.226140729998221879e+00,4.344633903577280876e+01
