R_kpc,V_baryon,V_kernel,V_total
1.439166665077209473e-01,8.451484680175781250e+00,2.458225733956073000e+01,2.599451813275802792e+01
4.317499995231628418e-01,1.463840007781982422e+01,4.257771617300148392e+01,4.502382341748409544e+01
7.195833325386047363e-01,1.889809417724609375e+01,5.496759931253024689e+01,5.812551027004905535e+01
1.007416725158691406e+00,2.301742362976074219e+01,6.300138490387403323e+01,6.707440882075475486e+01
1.295249938964843750e+00,2.678534317016601562e+01,6.887826442934327531e+01,7.390311157618658910e+01
1.583083391189575195e+00,3.031658935546875000e+01,7.296336424515926922e+01,7.901106316856186140e+01
1.870916604995727539e+00,3.310386276245117188e+01,7.314915395859109992e+01,8.029112309286695393e+01
2.158750057220458984e+00,3.571430587768554688e+01,6.965177707808641117e+01,7.827439968990583452e+01
2.446583271026611328e+00,3.782944107055664062e+01,6.671955300295020663e+01,7.669788395584396312e+01
2.734416484832763672e+00,3.981425857543945312e+01,6.867337787471710442e+01,7.938014864953404981e+01
3.022249937057495117e+00,4.166701889038085938e+01,7.006652898433971188e+01,8.151968465863325264e+01
3.310083389282226562e+00,4.304650115966796875e+01,7.114003757834818487e+01,8.314990178798720422e+01
3.597916603088378906e+00,4.427203369140625000e+01,7.165626448897209855e+01,8.422964549353540065e+01
3.885749816894531250e+00,4.525539398193359375e+01,6.707727675635325681e+01,8.091607898494839901e+01
4.173583030700683594e+00,4.544155883789062500e+01,6.302774691559799436e+01,7.770091494951039124e+01
4.461416721343994141e+00,4.619651031494140625e+01,6.255541712734001436e+01,7.776437415524382857e+01
4.749249935150146484e+00,4.699475479125976562e+01,6.155116191294571593e+01,7.744063928527310736e+01
5.037083148956298828e+00,4.722655487060546875e+01,5.974779416259389109e+01,7.615869168653740928e+01
5.324916839599609375e+00,4.758735275268554688e+01,5.977551800335951526e+01,7.640463798038511811e+01
5.612750053405761719e+00,4.779603576660156250e+01,5.951572724943431325e+01,7.633205570092461301e+01
5.900583267211914062e+00,4.746144485473632812e+01,5.414308679086901321e+01,7.200043551556528598e+01
6.188416481018066406e+00,4.776857757568359375e+01,5.387132693399046701e+01,7.199969985834238173e+01
6.476249694824218750e+00,4.796343231201171875e+01,5.334156294293862288e+01,7.173432274617034921e+01
6.764083385467529297e+00,4.831281661987304688e+01,5.151174884741300986e+01,7.062286062704541223e+01
7.051916599273681641e+00,4.791505432128906250e+01,4.954008901273807197e+01,6.892077305466409598e+01
7.339749813079833984e+00,4.752696228027343750e+01,4.755109084547076037e+01,6.723033910708458905e+01
7.627583503723144531e+00,4.770990753173828125e+01,5.213789347777364469e+01,7.067245069942156022e+01
7.915416717529296875e+00,4.741099929809570312e+01,4.530972951478529609e+01,6.558028913536448101e+01
8.203249931335449219e+00,4.674667358398437500e+01,4.309059160986002723e+01,6.357712285194643442e+01
8.491083145141601562e+00,4.649533081054687500e+01,4.416279459712671951e+01,6.412618888142448270e+01
