R_kpc,V_baryon,V_kernel,V_total
1.919500082731246948e-01,1.568696689605712891e+01,2.902499595273179622e+01,3.299289806417866799e+01
5.758500099182128906e-01,2.717062187194824219e+01,5.027276671412061404e+01,5.714537381865345367e+01
9.597500562667846680e-01,3.658196258544921875e+01,6.313483511126845826e+01,7.296744064828800447e+01
1.343650102615356445e+00,4.486887359619140625e+01,7.241943590608964598e+01,8.519266703929820039e+01
1.727550029754638672e+00,5.250078201293945312e+01,7.925668542348456924e+01,9.506815563356212806e+01
2.111449956893920898e+00,5.982821655273437500e+01,7.490314778290651532e+01,9.586395086335468818e+01
2.495349884033203125e+00,6.575598907470703125e+01,7.509440212771434631e+01,9.981492537980038549e+01
2.879250049591064453e+00,7.082144165039062500e+01,7.734595398540895417e+01,1.048716994986040021e+02
3.263150215148925781e+00,7.501426696777343750e+01,7.917558443093653864e+01,1.090683882098709176e+02
3.647049903869628906e+00,7.889527130126953125e+01,7.989933493784626251e+01,1.122869876285655835e+02
4.030950069427490234e+00,8.188835144042968750e+01,7.906702034990837547e+01,1.138301184021624550e+02
4.414850234985351562e+00,8.455014801025390625e+01,7.638434255083014079e+01,1.139442641206000388e+02
4.798749923706054688e+00,8.668945312500000000e+01,7.515442721654277136e+01,1.147312052306787393e+02
5.182650089263916016e+00,8.868180084228515625e+01,7.440545906876430138e+01,1.157611085524670500e+02
5.566550254821777344e+00,8.964240264892578125e+01,7.328607634464428600e+01,1.157869130769936419e+02
5.950449943542480469e+00,9.065676879882812500e+01,6.999703739099351196e+01,1.145348621930399133e+02
6.334350109100341797e+00,9.116678619384765625e+01,6.787587199392821447e+01,1.136596534018828066e+02
6.718250274658203125e+00,9.290171813964843750e+01,6.779157439901652538e+01,1.150062044051749979e+02
7.102149963378906250e+00,9.348257446289062500e+01,6.634938901586957627e+01,1.146352197637322661e+02
7.486050128936767578e+00,9.323738861083984375e+01,6.543263235381714082e+01,1.139062786427938647e+02
7.869950294494628906e+00,9.344504547119140625e+01,6.203706406791206263e+01,1.121631574121655461e+02
8.253849983215332031e+00,9.335745239257812500e+01,6.013004694934373617e+01,1.110461021555587138e+02
8.637750625610351562e+00,9.356325531005859375e+01,5.923646113945262215e+01,1.107386171854172119e+02
9.021650314331054688e+00,9.292308044433593750e+01,5.653990731693144767e+01,1.087725164651310195e+02
9.405550003051757812e+00,9.282938385009765625e+01,5.822623245310583684e+01,1.095791452218811344e+02
9.789449691772460938e+00,9.267587280273437500e+01,5.375468540361157466e+01,1.071372184894388226e+02
1.017335033416748047e+01,9.222570800781250000e+01,5.201952629686491036e+01,1.058849005800058336e+02
1.055725002288818359e+01,9.124728393554687500e+01,5.072951965411446906e+01,1.044009126903935964e+02
1.094115066528320312e+01,9.082501983642578125e+01,4.846778502260045940e+01,1.029480973855734476e+02
1.132505035400390625e+01,8.957271575927734375e+01,4.859265719365330938e+01,1.019044543556114917e+02
