R_kpc,V_baryon,V_kernel,V_total
9.459999948740005493e-02,1.255610847473144531e+01,1.174775418731690557e+01,1.719492895353470985e+01
2.838000059127807617e-01,2.174781799316406250e+01,2.034770733935384257e+01,2.978249123730292425e+01
4.729999899864196777e-01,2.807631111145019531e+01,2.626877866661472893e+01,3.844903078720498257e+01
6.621999740600585938e-01,3.322034072875976562e+01,3.108163582284571902e+01,4.549350667817476079e+01
8.514000177383422852e-01,3.790291213989257812e+01,3.448775394505621250e+01,5.124486227398242733e+01
1.040600061416625977e+00,4.215785980224609375e+01,3.723359087107075993e+01,5.624611493609388901e+01
1.229799985885620117e+00,4.610229110717773438e+01,3.942970248714521375e+01,6.066401388634707104e+01
1.418999910354614258e+00,4.980876159667968750e+01,4.113155477770779811e+01,6.459657607202143481e+01
1.608199954032897949e+00,5.332577514648437500e+01,4.235849326642356516e+01,6.810198334406568677e+01
1.797399997711181641e+00,5.583119964599609375e+01,4.194996010997472524e+01,6.983496227508715037e+01
1.986599922180175781e+00,5.810683059692382812e+01,4.036173849088627463e+01,7.074937273644509617e+01
2.175799846649169922e+00,6.017476654052734375e+01,3.677391461371294668e+01,7.052179264186993635e+01
2.365000009536743164e+00,6.168729782104492188e+01,3.602179487299988381e+01,7.143453268398086209e+01
2.554199934005737305e+00,6.295825195312500000e+01,3.444404364147933961e+01,7.176443128357011858e+01
2.743399858474731445e+00,6.434060668945312500e+01,3.418738586404496971e+01,7.285939348776246050e+01
2.932600021362304688e+00,6.554220581054687500e+01,3.354649358566029349e+01,7.362844554661938901e+01
3.121799945831298828e+00,6.639226531982421875e+01,3.417139615435471711e+01,7.467005705506457502e+01
3.310999870300292969e+00,6.703189849853515625e+01,3.471994568957089200e+01,7.549006569947964351e+01
3.500199794769287109e+00,6.745167541503906250e+01,3.519254100417650477e+01,7.608050642546778874e+01
3.689399957656860352e+00,6.815559387207031250e+01,3.334187572149023993e+01,7.587401225202901855e+01
3.878599882125854492e+00,6.870159149169921875e+01,3.034732421318855700e+01,7.510571734766023155e+01
4.067799568176269531e+00,6.847011566162109375e+01,2.921803495180833465e+01,7.444360486117221853e+01
4.256999969482421875e+00,6.793951416015625000e+01,2.753213517595352045e+01,7.330617853289706431e+01
4.446199893951416016e+00,6.734522247314453125e+01,2.919608164659391036e+01,7.340156735223422402e+01
4.635399818420410156e+00,6.800693511962890625e+01,2.779161770566839706e+01,7.346643705851687400e+01
4.824600219726562500e+00,6.858280944824218750e+01,2.571054603762645741e+01,7.324366006729121636e+01
5.013799667358398438e+00,6.826659393310546875e+01,2.507106716857599338e+01,7.272472788323102577e+01
5.203000068664550781e+00,6.790745544433593750e+01,2.420206426180978099e+01,7.209134676099496630e+01
5.392199516296386719e+00,6.779930114746093750e+01,2.844118468052239734e+01,7.352309911326562997e+01
5.581399917602539062e+00,6.753863525390625000e+01,3.168015475063485553e+01,7.459959443710415883e+01
