R_kpc,V_baryon,V_kernel,V_total
5.463333427906036377e-02,7.989550590515136719e+00,4.381459648215403568e+00,9.112085860186059705e+00
1.639000028371810913e-01,1.383830738067626953e+01,7.588910398652800815e+00,1.578259515472906926e+01
2.731666564941406250e-01,1.786517715454101562e+01,9.797241012946397376e+00,2.037524189419622545e+01
3.824333548545837402e-01,2.113836288452148438e+01,1.159225232754165802e+01,2.410831178921859319e+01
4.916999936103820801e-01,2.396865081787109375e+01,1.314437754455418705e+01,2.733625572118634039e+01
6.009666919708251953e-01,2.649834251403808594e+01,1.453165686002267165e+01,3.022137027845693780e+01
7.102333307266235352e-01,2.880673408508300781e+01,1.579757619882656350e+01,3.285409191641526405e+01
8.194999694824218750e-01,3.074429702758789062e+01,1.672025551072074734e+01,3.499683894776748616e+01
9.287666678428649902e-01,3.251364898681640625e+01,1.752251570779065659e+01,3.693475173642477216e+01
1.038033246994018555e+00,3.413987731933593750e+01,1.821652265633260015e+01,3.869590350009518431e+01
1.147300004959106445e+00,3.564150619506835938e+01,1.881009820378889330e+01,4.030058077792111249e+01
1.256566762924194336e+00,3.703258514404296875e+01,1.930780478336931694e+01,4.176366457901323059e+01
1.365833282470703125e+00,3.832402420043945312e+01,1.971149425012465528e+01,4.309610006176469454e+01
1.475100040435791016e+00,3.952443313598632812e+01,2.002051509456627798e+01,4.430577626884070952e+01
1.584366679191589355e+00,4.064066696166992188e+01,2.023159483493609656e+01,4.539803132212219339e+01
1.693633317947387695e+00,4.117584609985351562e+01,1.992492987867399634e+01,4.574333993110787588e+01
1.802900075912475586e+00,4.155677795410156250e+01,1.935240798168414500e+01,4.584191875349517176e+01
1.912166595458984375e+00,4.177485656738281250e+01,1.840100998218792938e+01,4.564795548805641801e+01
2.021433353424072266e+00,4.181688690185546875e+01,1.681395526935366291e+01,4.507062313013753396e+01
2.130700111389160156e+00,4.166353988647460938e+01,1.370180644952229976e+01,4.385875153168031915e+01
2.239966630935668945e+00,4.174461364746093750e+01,1.392191118308062947e+01,4.400491340700871490e+01
2.349233388900756836e+00,4.167818832397460938e+01,1.412388939189794534e+01,4.400631389570569496e+01
2.458499908447265625e+00,4.144740676879882812e+01,1.430802202777378973e+01,4.384754346128694635e+01
2.567766666412353516e+00,4.102867507934570312e+01,1.447446963459361235e+01,4.350703901731689882e+01
2.677033424377441406e+00,4.112662124633789062e+01,1.368271479467921736e+01,4.334299954933649701e+01
2.786300182342529297e+00,4.112989425659179688e+01,1.247965398739740017e+01,4.298150737859002390e+01
2.895566701889038086e+00,4.103063583374023438e+01,1.032942812550610689e+01,4.231087504322540127e+01
3.004833221435546875e+00,4.179763031005859375e+01,1.052251855015329518e+01,4.310180120082579691e+01
3.114099979400634766e+00,4.255080032348632812e+01,1.071212834602812158e+01,4.387847137654642893e+01
3.223366737365722656e+00,4.329087066650390625e+01,1.089844045848842846e+01,4.464163406207153173e+01
