R_kpc,V_baryon,V_kernel,V_total
7.751333117485046387e-01,3.160567092895507812e+01,1.153834220915810533e+02,1.196338269495513771e+02
2.325399875640869141e+00,7.182685852050781250e+01,1.751468964714553067e+02,1.893027548659360662e+02
3.875666618347167969e+00,1.030261993408203125e+02,2.005661516223564433e+02,2.254798852171509793e+02
5.425932884216308594e+00,1.255411300659179688e+02,2.158525099354109216e+02,2.497055891259327893e+02
6.976200103759765625e+00,1.426035766601562500e+02,2.214277459008561380e+02,2.633743076908017429e+02
8.526466369628906250e+00,1.551327209472656250e+02,2.217182420920210859e+02,2.706014394503955032e+02
1.007673263549804688e+01,1.641068572998046875e+02,2.187110160740507467e+02,2.734329334572166772e+02
1.162699985504150391e+01,1.706114959716796875e+02,2.141580905257410450e+02,2.738101001437976265e+02
1.317726612091064453e+01,1.750230560302734375e+02,2.082493271447160339e+02,2.720309772226813152e+02
1.472753334045410156e+01,1.780185546875000000e+02,2.017139422235293296e+02,2.690336781076067041e+02
1.627779960632324219e+01,1.795505828857421875e+02,1.946260240997162327e+02,2.647974723562110171e+02
1.782806587219238281e+01,1.792877655029296875e+02,1.854567598101474175e+02,2.579502147215692958e+02
1.937833213806152344e+01,1.787358093261718750e+02,1.771306784286173297e+02,2.516381677626771420e+02
2.092860031127929688e+01,1.774596557617187500e+02,1.689274320625546295e+02,2.450069529436848654e+02
2.247886657714843750e+01,1.759903259277343750e+02,1.612513300043620461e+02,2.386935003960113590e+02
2.402913284301757812e+01,1.738626708984375000e+02,1.534651936571744955e+02,2.319047092662395073e+02
2.557939910888671875e+01,1.714256744384765625e+02,1.457921028399878765e+02,2.250379945014965699e+02
2.712966537475585938e+01,1.687130584716796875e+02,1.382313962606596647e+02,2.181100974629476354e+02
2.867993164062500000e+01,1.661598968505859375e+02,1.314180796990152658e+02,2.118485850788287053e+02
3.023019981384277344e+01,1.633645935058593750e+02,1.250799605856907846e+02,2.057498159768143182e+02
3.178046607971191406e+01,1.603032684326171875e+02,1.185054295314263584e+02,1.993506345620772322e+02
3.333073425292968750e+01,1.574607849121093750e+02,1.124289105043977059e+02,1.934790902260651819e+02
3.488099670410156250e+01,1.542521667480468750e+02,1.064776236768529714e+02,1.874332276108468704e+02
3.643126678466796875e+01,1.512281799316406250e+02,1.010859907512546272e+02,1.819020077316018558e+02
3.798152923583984375e+01,1.480381622314453125e+02,9.583567949914275630e+01,1.763512810842677538e+02
3.953179931640625000e+01,1.450793609619140625e+02,9.055779472644671557e+01,1.710226174226446005e+02
4.108206558227539062e+01,1.419573822021484375e+02,8.593246359292857051e+01,1.659406120774838769e+02
4.263233184814453125e+01,1.388957214355468750e+02,8.115286835399240317e+01,1.608658121741702587e+02
4.418260192871093750e+01,1.358564147949218750e+02,7.765117884965800954e+01,1.564821728520267357e+02
4.573286437988281250e+01,1.328457183837890625e+02,7.342314849271099320e+01,1.517858462096604342e+02
