R_kpc,V_baryon,V_kernel,V_total
2.491500079631805420e-01,9.320940017700195312e+00,3.224995096444087039e+01,3.356991596903860398e+01
7.474499940872192383e-01,1.614434242248535156e+01,5.585855402152649418e+01,5.814480078563503440e+01
1.245749950408935547e+00,2.215347671508789062e+01,6.915468077821707027e+01,7.261643335576663105e+01
1.744050025939941406e+00,2.752887153625488281e+01,7.780703218738830174e+01,8.253346595731011348e+01
2.242350101470947266e+00,3.221392822265625000e+01,7.576264946851038928e+01,8.232688647766029533e+01
2.740650177001953125e+00,3.612557601928710938e+01,7.603358838213992499e+01,8.417935502984829554e+01
3.238950014114379883e+00,3.917170715332031250e+01,7.892903927710882783e+01,8.811478791116314824e+01
3.737250089645385742e+00,4.196789932250976562e+01,8.011415458309870985e+01,9.044104339288840322e+01
4.235549926757812500e+00,4.386718368530273438e+01,7.606658138281241577e+01,8.780919449153601875e+01
4.733850479125976562e+00,4.569818496704101562e+01,7.587841204918068172e+01,8.857684592406329216e+01
5.232150077819824219e+00,4.717671203613281250e+01,7.512452338419613795e+01,8.870927856513308996e+01
5.730449676513671875e+00,4.828015136718750000e+01,7.486218281624272208e+01,8.908040927388677233e+01
6.228750228881835938e+00,4.907589721679687500e+01,7.156823220835491384e+01,8.677819694453575039e+01
6.727049827575683594e+00,4.962744522094726562e+01,6.939754203210621597e+01,8.531648223455535174e+01
7.225350379943847656e+00,4.984457397460937500e+01,6.657437185571586724e+01,8.316626980510568501e+01
7.723649978637695312e+00,5.010275268554687500e+01,6.555982308121623703e+01,8.251288560650542081e+01
8.221950531005859375e+00,5.013212203979492188e+01,6.201498703039627003e+01,7.974389225958526595e+01
8.720250129699707031e+00,5.050714492797851562e+01,6.110935296843074127e+01,7.928003973200161170e+01
9.218549728393554688e+00,5.018280029296875000e+01,5.807928684968655375e+01,7.675621823364328122e+01
9.716850280761718750e+00,5.013785934448242188e+01,5.753714294984143862e+01,7.631728343220238742e+01
1.021515083312988281e+01,5.011184310913085938e+01,5.465989702128774752e+01,7.415457585153819764e+01
1.071344947814941406e+01,4.981662750244140625e+01,5.311242586262331145e+01,7.281913258255111998e+01
1.121175003051757812e+01,4.925267028808593750e+01,5.015225981300339697e+01,7.029277774995181005e+01
1.171005058288574219e+01,4.901731491088867188e+01,5.018629609828969507e+01,7.015241679151337451e+01
1.220835018157958984e+01,4.848093414306640625e+01,4.636184576715233874e+01,6.708070975953870629e+01
1.270664978027343750e+01,4.795628738403320312e+01,4.531605797047520667e+01,6.597992520384775617e+01
1.320495033264160156e+01,4.751199340820312500e+01,4.266070607583743879e+01,6.385393681822498735e+01
1.370325088500976562e+01,4.710399246215820312e+01,4.288153932036416194e+01,6.369939204809130473e+01
1.420154953002929688e+01,4.650547409057617188e+01,3.925735762361450298e+01,6.085966776767261166e+01
1.469985008239746094e+01,4.598302078247070312e+01,3.896521692602141229e+01,6.027210268867165155e+01
