R_kpc,V_baryon,V_kernel,V_total
1.000816702842712402e+00,8.964892578125000000e+01,3.979915625789573710e+02,4.079634953908745842e+02
3.002449989318847656e+00,1.692177429199218750e+02,5.072205400209295476e+02,5.347030210784051860e+02
5.004083633422851562e+00,2.087733764648437500e+02,4.961172279638130362e+02,5.382551700645782375e+02
7.005716800689697266e+00,2.234386291503906250e+02,4.457932536274802260e+02,4.986546352860614206e+02
9.007349967956542969e+00,2.248884735107421875e+02,3.852521490746250947e+02,4.460874831077051681e+02
1.100898361206054688e+01,2.214068756103515625e+02,3.342781656966611763e+02,4.009524859229263711e+02
1.301061630249023438e+01,2.134334564208984375e+02,2.851667091926821058e+02,3.561936157141698800e+02
1.501225090026855469e+01,2.030946197509765625e+02,2.414615020413333184e+02,3.155171671229741719e+02
1.701388359069824219e+01,1.932529144287109375e+02,2.080624075609188424e+02,2.839659362318760714e+02
1.901551628112792969e+01,1.837168426513671875e+02,1.805838368047520248e+02,2.576090080361618675e+02
2.101715087890625000e+01,1.747336273193359375e+02,1.614303006873273887e+02,2.378898522925072996e+02
2.301878356933593750e+01,1.670207366943359375e+02,1.466037687950510247e+02,2.222354400318787668e+02
2.502041625976562500e+01,1.596511535644531250e+02,1.351768841764362037e+02,2.091919698507202554e+02
2.702204895019531250e+01,1.526232910156250000e+02,1.265874646279728921e+02,1.982883136787523597e+02
2.902368354797363281e+01,1.462597961425781250e+02,1.208382861409689610e+02,1.897203708932219115e+02
3.102531814575195312e+01,1.404467315673828125e+02,1.157043602795375818e+02,1.819691845998850397e+02
3.302695083618164062e+01,1.350509185791015625e+02,1.116315288331904867e+02,1.752151484022869568e+02
3.502858352661132812e+01,1.302250976562500000e+02,1.097107563859266577e+02,1.702792595668866227e+02
3.703021621704101562e+01,1.256972885131835938e+02,1.043889737914406197e+02,1.633917575735694072e+02
3.903184890747070312e+01,1.212295379638671875e+02,1.020009241285704888e+02,1.584322855639591410e+02
4.103348541259765625e+01,1.171531600952148438e+02,9.915749256126403566e+01,1.534831313607040499e+02
4.303511810302734375e+01,1.132774276733398438e+02,9.675904863229763464e+01,1.489768065265608357e+02
4.503675079345703125e+01,1.096369247436523438e+02,9.387612513434869754e+01,1.443363493824490149e+02
4.703838348388671875e+01,1.062416687011718750e+02,9.231049115879457645e+01,1.407427396712363077e+02
4.904001617431640625e+01,1.029649581909179688e+02,8.855632718523209235e+01,1.358087085245286403e+02
5.104164886474609375e+01,9.960196685791015625e+01,8.520433024200703187e+01,1.310737565258640700e+02
5.304328155517578125e+01,9.632431030273437500e+01,8.254765003565076142e+01,1.268561688420522700e+02
5.504491806030273438e+01,9.312635040283203125e+01,8.001335210672763765e+01,1.227788829297618918e+02
5.704655075073242188e+01,9.006476593017578125e+01,7.725985135285469596e+01,1.186623223286996165e+02
5.904818344116210938e+01,8.701156616210937500e+01,7.531201613060063949e+01,1.150778539466580099e+02
