R_kpc,V_baryon,V_kernel,V_total
8.477333784103393555e-01,3.900166320800781250e+01,1.269378804981381563e+02,1.327944097697707662e+02
2.543200016021728516e+00,8.107530212402343750e+01,1.929607445122070430e+02,2.093013461794954537e+02
4.238666534423828125e+00,1.151566238403320312e+02,2.275557353496271560e+02,2.550346261629429137e+02
5.934133529663085938e+00,1.415863037109375000e+02,2.403503279178423782e+02,2.789533326039310168e+02
7.629600524902343750e+00,1.609925231933593750e+02,2.468320284773929814e+02,2.946941500592428156e+02
9.325067520141601562e+00,1.751327362060546875e+02,2.456641410010506377e+02,3.016990964241674646e+02
1.102053356170654297e+01,1.848706512451171875e+02,2.391873499202492042e+02,3.023040598666709116e+02
1.271600055694580078e+01,1.919765777587890625e+02,2.326262191624093987e+02,3.016122770284679859e+02
1.441146659851074219e+01,1.966276397705078125e+02,2.245341320550450916e+02,2.984593877652576452e+02
1.610693359375000000e+01,1.988623046875000000e+02,2.144405796584528900e+02,2.924567951817896869e+02
1.780240058898925781e+01,1.997117767333984375e+02,2.041759190077711139e+02,2.856091715463946912e+02
1.949786758422851562e+01,1.997080230712890625e+02,1.946526413269378963e+02,2.788780087140316937e+02
2.119333267211914062e+01,1.982152252197265625e+02,1.837474228962984739e+02,2.702820614927693441e+02
2.288880157470703125e+01,1.956333923339843750e+02,1.728847748142867431e+02,2.610777109288279121e+02
2.458426666259765625e+01,1.931419219970703125e+02,1.633280222401927233e+02,2.529423721525179474e+02
2.627973556518554688e+01,1.900627441406250000e+02,1.535196847195655323e+02,2.443197520722481499e+02
2.797520065307617188e+01,1.864797058105468750e+02,1.445742656071906822e+02,2.359584666066435545e+02
2.967066764831542969e+01,1.831388244628906250e+02,1.363722966136113826e+02,2.283357865264899829e+02
3.136613464355468750e+01,1.793794708251953125e+02,1.281413487757310747e+02,2.204477248843556367e+02
3.306159973144531250e+01,1.752959442138671875e+02,1.201447510300381651e+02,2.125168914905821111e+02
3.475706863403320312e+01,1.712563171386718750e+02,1.132756667578161114e+02,2.053292556893142944e+02
3.645253372192382812e+01,1.675748596191406250e+02,1.063237479513827139e+02,1.984592486199727830e+02
3.814800262451171875e+01,1.636019134521484375e+02,1.007073624008949224e+02,1.921134008320220801e+02
3.984346771240234375e+01,1.593968658447265625e+02,9.445735047926245898e+01,1.852823585441615251e+02
4.153893280029296875e+01,1.557210540771484375e+02,8.903600043192595592e+01,1.793779703528666971e+02
4.323440170288085938e+01,1.519329528808593750e+02,8.521665205948679045e+01,1.741996005595381121e+02
4.492987060546875000e+01,1.480796661376953125e+02,7.968919913260405963e+01,1.681605076973212078e+02
4.662533569335937500e+01,1.444392089843750000e+02,7.500912869766874280e+01,1.627545849887444263e+02
4.832080078125000000e+01,1.406337432861328125e+02,7.253769063549547980e+01,1.582389527648165597e+02
5.001626586914062500e+01,1.369020538330078125e+02,6.828426036370360919e+01,1.529866402285443314e+02
