R_kpc,V_baryon,V_kernel,V_total
1.679333299398422241e-01,1.023097896575927734e+01,1.475617224150777318e+01,1.795598917012064533e+01
5.037999749183654785e-01,1.772057533264160156e+01,2.555843978321423293e+01,3.110068557090523456e+01
8.396666049957275391e-01,2.287716293334960938e+01,3.299580154266683962e+01,4.015080923756502074e+01
1.175533294677734375e+00,2.846216773986816406e+01,3.727032498848934239e+01,4.689533127562634007e+01
1.511399984359741211e+00,3.365020751953125000e+01,3.991712098388494923e+01,5.220836114477601342e+01
1.847266674041748047e+00,3.755766677856445312e+01,4.097639173484556352e+01,5.558455764641961139e+01
2.183133125305175781e+00,4.120575714111328125e+01,4.007082401919706172e+01,5.747682460164616458e+01
2.519000053405761719e+00,4.437218475341796875e+01,3.919342373928051160e+01,5.920316893103873213e+01
2.854866504669189453e+00,4.707264709472656250e+01,3.971488250325351999e+01,6.158819591952854466e+01
3.190733432769775391e+00,4.934464645385742188e+01,4.076608532323507461e+01,6.400599780918997794e+01
3.526599884033203125e+00,5.142363739013671875e+01,4.144861182655179732e+01,6.604829901827558558e+01
3.862466573715209961e+00,5.316624450683593750e+01,3.974390020429466119e+01,6.637941896139238906e+01
4.198333263397216797e+00,5.409537887573242188e+01,3.799855485041877756e+01,6.610748996380087306e+01
4.534199714660644531e+00,5.547487640380859375e+01,3.787927477418487854e+01,6.717366575884257429e+01
4.870066642761230469e+00,5.661417770385742188e+01,3.748473249179797051e+01,6.789897060371500004e+01
5.205933570861816406e+00,5.736326980590820312e+01,3.669492871764606434e+01,6.809597984703282236e+01
5.541799545288085938e+00,5.737949752807617188e+01,3.602681197378004896e+01,6.775203258408821227e+01
5.877666473388671875e+00,5.752082061767578125e+01,3.367923265155688028e+01,6.665534852799376608e+01
6.213533401489257812e+00,5.786185073852539062e+01,3.287335694516936968e+01,6.654811228869128570e+01
6.549399852752685547e+00,5.855272293090820312e+01,3.285259576778864243e+01,6.713951470930120990e+01
6.885266304016113281e+00,5.842714691162109375e+01,3.143837121509705312e+01,6.634834308383851464e+01
7.221133232116699219e+00,5.868000030517578125e+01,3.084545180731749880e+01,6.629317028544058132e+01
7.557000160217285156e+00,5.863307952880859375e+01,3.198146060067674057e+01,6.678811239223836083e+01
7.892866134643554688e+00,5.863829040527343750e+01,2.919092821370621493e+01,6.550236261943342697e+01
8.228733062744140625e+00,5.820618820190429688e+01,2.803982561286555963e+01,6.460798920891024011e+01
8.564599990844726562e+00,5.820553970336914062e+01,2.807921591138175543e+01,6.462450875498393543e+01
8.900466918945312500e+00,5.830849456787109375e+01,2.692699454039741269e+01,6.422572420933039439e+01
9.236332893371582031e+00,5.760177612304687500e+01,2.571885703763154041e+01,6.308267755042983538e+01
9.572199821472167969e+00,5.723433303833007812e+01,2.689498492834343324e+01,6.323850894134005074e+01
9.908066749572753906e+00,5.702779006958007812e+01,2.424465042280764848e+01,6.196750777170764479e+01
