R_kpc,V_baryon,V_kernel,V_total
3.296333253383636475e-01,7.744392395019531250e+00,3.032353452039334840e+01,3.129684262748988388e+01
9.888999462127685547e-01,1.341368103027343750e+01,5.252189922423587376e+01,5.420771838241519447e+01
1.648166656494140625e+00,2.043959426879882812e+01,6.393625301859199794e+01,6.712392612261335501e+01
2.307433128356933594e+00,2.653621482849121094e+01,6.750287621821699702e+01,7.253143465466511941e+01
2.966700077056884766e+00,3.121415519714355469e+01,7.410511404917835421e+01,8.041076678262592736e+01
3.625966548919677734e+00,3.566226577758789062e+01,7.843811296951383838e+01,8.616457977283445757e+01
4.285233497619628906e+00,3.949620819091796875e+01,7.983169511872389990e+01,8.906767081821557497e+01
4.944499969482421875e+00,4.269012069702148438e+01,8.273323684592783422e+01,9.309798542469758331e+01
5.603766441345214844e+00,4.555969619750976562e+01,8.423848702337831185e+01,9.576956056672770501e+01
6.263032913208007812e+00,4.800490570068359375e+01,8.421249035344655454e+01,9.693407284745109109e+01
6.922299861907958984e+00,5.020796203613281250e+01,8.522199942062071898e+01,9.891222644707291067e+01
7.581566333770751953e+00,5.199554824829101562e+01,8.479408382582565196e+01,9.946644540364427201e+01
8.240833282470703125e+00,5.349666595458984375e+01,8.365588671739436677e+01,9.929854325729252196e+01
8.900099754333496094e+00,5.508599090576171875e+01,8.432538581366590336e+01,1.007235672582010721e+02
9.559366226196289062e+00,5.624798202514648438e+01,8.364961380465409491e+01,1.008022486797121360e+02
1.021863365173339844e+01,5.724147415161132812e+01,8.251471435909709840e+01,1.004254176568095573e+02
1.087789916992187500e+01,5.821809005737304688e+01,8.193318310677223337e+01,1.005106583466325390e+02
1.153716659545898438e+01,5.875919342041015625e+01,8.037843970436460950e+01,9.956573904498374361e+01
1.219643306732177734e+01,5.930289840698242188e+01,7.890931109657998377e+01,9.870923522128623517e+01
1.285569953918457031e+01,5.995483779907226562e+01,7.814686089565468308e+01,9.849626585498586451e+01
1.351496696472167969e+01,6.017539215087890625e+01,7.655482505528793524e+01,9.737411935470902336e+01
1.417423248291015625e+01,6.049411392211914062e+01,7.513925094509119162e+01,9.646473383774126376e+01
1.483349990844726562e+01,6.073322296142578125e+01,7.385691825284762047e+01,9.562096416513648478e+01
1.549276542663574219e+01,6.065552520751953125e+01,7.214583282326113078e+01,9.425557791027246424e+01
1.615203285217285156e+01,6.075538253784179688e+01,7.065694086370504579e+01,9.318594231401797856e+01
1.681129837036132812e+01,6.074696350097656250e+01,6.916619927162770409e+01,9.205518304364039750e+01
1.747056579589843750e+01,6.048863220214843750e+01,6.743972851954026737e+01,9.059244722662062088e+01
1.812983322143554688e+01,6.051140975952148438e+01,6.608233581641884768e+01,8.960192923251334207e+01
1.878910064697265625e+01,6.038751983642578125e+01,6.475965624719022173e+01,8.854640402153476941e+01
1.944836616516113281e+01,6.009562301635742188e+01,6.323205775753337576e+01,8.723403587459877429e+01
