R_kpc,V_baryon,V_kernel,V_total
1.442833244800567627e-01,2.879062461853027344e+01,2.824925392172760397e+01,4.033510174256984726e+01
4.328499734401702881e-01,4.986682128906250000e+01,4.892914643061440216e+01,6.986244571728347807e+01
7.214166522026062012e-01,6.437779235839843750e+01,6.316725622008793550e+01,9.019202990494358119e+01
1.009983301162719727e+00,7.598954010009765625e+01,7.182151610868497471e+01,1.045597452770429072e+02
1.298549890518188477e+00,8.595469665527343750e+01,7.766687458655759713e+01,1.158462488343130019e+02
1.587116718292236328e+00,9.479335784912109375e+01,8.098021629559286794e+01,1.246738773950602024e+02
1.875683307647705078e+00,9.993032073974609375e+01,7.784261856973475346e+01,1.266710014238883133e+02
2.164249897003173828e+00,1.036427154541015625e+02,6.495419240351839107e+01,1.223145927957628771e+02
2.452816486358642578e+00,1.035310974121093750e+02,5.898001201986281217e+01,1.191525505158226252e+02
2.741383314132690430e+00,1.071205902099609375e+02,5.831460839122465956e+01,1.219648098464651014e+02
3.029949903488159180e+00,1.099952392578125000e+02,5.593360615879198150e+01,1.233998436908525917e+02
3.318516731262207031e+00,1.106142883300781250e+02,5.946260250054528029e+01,1.255839225536069677e+02
3.607083320617675781e+00,1.099776611328125000e+02,6.291641814857936055e+01,1.267026503674918558e+02
3.895649909973144531e+00,1.088504333496093750e+02,4.682428186859907981e+01,1.184944317877321964e+02
4.184216499328613281e+00,1.040470046997070312e+02,3.992324701623441285e+01,1.114434607735881002e+02
4.472783088684082031e+00,1.029189071655273438e+02,5.368098558808765119e+01,1.160773447814903108e+02
4.761349678039550781e+00,1.031990127563476562e+02,3.550342404709355293e+01,1.091353712225337205e+02
5.049916744232177734e+00,1.009352111816406250e+02,3.326340456031297066e+01,1.062749785938842280e+02
5.338483333587646484e+00,9.990556335449218750e+01,4.061718351159224483e+01,1.078465468465581409e+02
5.627049922943115234e+00,9.806830596923828125e+01,4.612853387721325760e+01,1.083754317905410289e+02
5.915616512298583984e+00,9.422528839111328125e+01,2.592531020561863642e+01,9.772679766929361733e+01
6.204183101654052734e+00,9.349520874023437500e+01,3.707618149795627005e+01,1.005783163840839762e+02
6.492750167846679688e+00,9.224713897705078125e+01,4.354313210391770639e+01,1.020075415501556364e+02
6.781316757202148438e+00,9.192131805419921875e+01,2.224927415390453689e+01,9.457567615771036174e+01
7.069883346557617188e+00,8.936163330078125000e+01,2.044723976453565584e+01,9.167110274689706273e+01
7.358449935913085938e+00,8.695780181884765625e+01,1.871133400158279514e+01,8.894814893974066194e+01
7.647016525268554688e+00,8.643386840820312500e+01,4.516917351961952676e+01,9.752470309110404401e+01
7.935583114624023438e+00,8.434677124023437500e+01,1.658838695630803883e+01,8.596250642867337888e+01
8.224149703979492188e+00,8.196516418457031250e+01,1.506791841046427116e+01,8.333864800416375829e+01
8.512716293334960938e+00,8.043974304199218750e+01,4.160360083575536549e+01,9.056164667559117731e+01
