R_kpc,V_baryon,V_kernel,V_total
1.474000066518783569e-01,1.762757110595703125e+01,4.314505286148691710e+01,4.660715447898027719e+01
4.422000050544738770e-01,3.053185081481933594e+01,7.472942376264452946e+01,8.072596041291987490e+01
7.369999885559082031e-01,3.941644668579101562e+01,9.647526478703345276e+01,1.042167595242157603e+02
1.031800031661987305e+00,4.649826812744140625e+01,1.096661037764047677e+02,1.191165109658802947e+02
1.326600074768066406e+00,5.256400299072265625e+01,1.185503923302817810e+02,1.296810313303302848e+02
1.621399998664855957e+00,5.793308639526367188e+01,1.235422202846681472e+02,1.364511730418837203e+02
1.916200041770935059e+00,6.105625534057617188e+01,1.185304670928180570e+02,1.333316835571317824e+02
2.210999965667724609e+00,6.330247497558593750e+01,9.804808519665911604e+01,1.167074564022022969e+02
2.505800008773803711e+00,6.328623580932617188e+01,8.990639284658332997e+01,1.099468379707315364e+02
2.800600051879882812e+00,6.406642913818359375e+01,8.040759633909945592e+01,1.028099648538521365e+02
3.095399856567382812e+00,6.482561492919921875e+01,8.642927749859808273e+01,1.080387909988452861e+02
3.390200138092041016e+00,6.484452819824218750e+01,9.231261186980219691e+01,1.128114856674886397e+02
3.684999942779541016e+00,6.451665496826171875e+01,6.881793221518654491e+01,9.433083652843994571e+01
3.979800224304199219e+00,6.470993804931640625e+01,6.628702353088165466e+01,9.263555184240097162e+01
4.274600028991699219e+00,6.434571838378906250e+01,6.156517716377667426e+01,8.905415555289073382e+01
4.569399833679199219e+00,6.378964996337890625e+01,8.308311095470051555e+01,1.047469460684973939e+02
4.864200115203857422e+00,6.346312713623046875e+01,5.462413281420150213e+01,8.373389092368245201e+01
5.158999919891357422e+00,6.217950057983398438e+01,5.097236675178675824e+01,8.040194310762508678e+01
5.453800201416015625e+00,6.109546661376953125e+01,8.881715848823758108e+01,1.078014083756983581e+02
5.748600006103515625e+00,6.055107498168945312e+01,4.632048738077121897e+01,7.623660648520292682e+01
6.043399810791015625e+00,5.908115005493164062e+01,4.172382387369938783e+01,7.232883072491986809e+01
6.338200092315673828e+00,5.783277893066406250e+01,3.868277710025224536e+01,6.957720614742697762e+01
6.632999897003173828e+00,5.735613632202148438e+01,6.445173160885123309e+01,8.627718137340120563e+01
6.927800178527832031e+00,5.570000457763671875e+01,3.364250580019152181e+01,6.507156579514239070e+01
7.222599983215332031e+00,5.581774520874023438e+01,3.306689330900542245e+01,6.487711490639745193e+01
7.517399787902832031e+00,5.424693298339843750e+01,6.567506676091946360e+01,8.518182981351922933e+01
7.812200069427490234e+00,5.256024932861328125e+01,2.750348140210559222e+01,5.932133952651729203e+01
8.107000350952148438e+00,5.184434509277343750e+01,5.257799834227642322e+01,7.383956995623042019e+01
8.401800155639648438e+00,5.086066055297851562e+01,6.300132317790125569e+01,8.096896693753714658e+01
8.696599960327148438e+00,5.024443817138671875e+01,2.439997322381884715e+01,5.585572804495929233e+01
