R_kpc,V_baryon,V_kernel,V_total
3.853666782379150391e-01,1.994893074035644531e+01,6.455824933537270738e+01,6.757016646505569213e+01
1.156100034713745117e+00,3.711189270019531250e+01,1.056459839133988226e+02,1.119748477095154868e+02
1.926833391189575195e+00,5.064583206176757812e+01,1.267123725891363648e+02,1.364588788291503647e+02
2.697566747665405273e+00,6.233408737182617188e+01,1.226185256878808048e+02,1.375530485738051993e+02
3.468300104141235352e+00,7.054510498046875000e+01,1.257713538759377911e+02,1.442048725674435161e+02
4.239033699035644531e+00,7.644029998779296875e+01,1.222612196608744028e+02,1.441905872859626925e+02
5.009766578674316406e+00,8.155621337890625000e+01,1.239747981559501824e+02,1.483953051596767807e+02
5.780500411987304688e+00,8.470168304443359375e+01,1.214337604191330797e+02,1.480558447665319761e+02
6.551233291625976562e+00,8.670692443847656250e+01,1.146820842264471025e+02,1.437708985255166567e+02
7.321967124938964844e+00,8.802651214599609375e+01,1.109911141929054565e+02,1.416604899821050481e+02
8.092700004577636719e+00,8.920124053955078125e+01,1.058345706042797758e+02,1.384117685137982789e+02
8.863433837890625000e+00,8.934869384765625000e+01,1.007161839784112374e+02,1.346363200626670675e+02
9.634166717529296875e+00,8.872856903076171875e+01,9.571580668256314084e+01,1.305154183916839088e+02
1.040489959716796875e+01,8.801312255859375000e+01,8.929215629435836377e+01,1.253770263884441505e+02
1.117563343048095703e+01,8.720752716064453125e+01,8.524964743432339276e+01,1.219534961356487344e+02
1.194636726379394531e+01,8.684580993652343750e+01,8.024753155346007816e+01,1.182449201642181293e+02
1.271710014343261719e+01,8.574746704101562500e+01,7.642593021586671398e+01,1.148631826959710764e+02
1.348783302307128906e+01,8.413266754150390625e+01,7.246382516856246525e+01,1.110374334273018349e+02
1.425856685638427734e+01,8.271549987792968750e+01,6.751133172079900646e+01,1.067690681546955034e+02
1.502930068969726562e+01,8.202183532714843750e+01,6.332376589646482046e+01,1.036218165748846047e+02
1.580003356933593750e+01,8.075817871093750000e+01,6.207301864575148187e+01,1.018574638628758606e+02
1.657076644897460938e+01,7.902977752685546875e+01,5.776253792442656021e+01,9.788879585466901290e+01
1.734149932861328125e+01,7.755144500732421875e+01,5.539620117526306586e+01,9.530459415552964231e+01
1.811223411560058594e+01,7.659278869628906250e+01,4.979772382779940187e+01,9.135791359567478764e+01
1.888296699523925781e+01,7.529954528808593750e+01,4.984945630570849318e+01,9.030498202397107832e+01
1.965369987487792969e+01,7.354370117187500000e+01,4.735991361889091422e+01,8.747363716708484560e+01
2.042443466186523438e+01,7.193312072753906250e+01,4.471031388516474436e+01,8.469584518231962988e+01
2.119516754150390625e+01,7.073802947998046875e+01,4.374876914623570912e+01,8.317345402323012138e+01
2.196590042114257812e+01,6.969929504394531250e+01,3.628813321557765192e+01,7.858002488858259937e+01
2.273663330078125000e+01,6.845655059814453125e+01,3.980236114733988018e+01,7.918666093042136822e+01
