R_kpc,V_baryon,V_kernel,V_total
6.656833291053771973e-01,4.477148056030273438e+01,2.032029869880799993e+02,2.080767632257639264e+02
1.997050046920776367e+00,9.644624328613281250e+01,3.060228902705346172e+02,3.208611651465773207e+02
3.328416824340820312e+00,1.352319793701171875e+02,3.424086792279878750e+02,3.681458829196044462e+02
4.659783363342285156e+00,1.628987731933593750e+02,3.572835040791515553e+02,3.926671772031654086e+02
5.991149902343750000e+00,1.826089782714843750e+02,3.611883944634054728e+02,4.047259509316799040e+02
7.322516918182373047e+00,1.959684448242187500e+02,3.519607524924072663e+02,4.028399236762929831e+02
8.653882980346679688e+00,2.045977630615234375e+02,3.371238889192622992e+02,3.943510651358724317e+02
9.985250473022460938e+00,2.102817993164062500e+02,3.240170481765647423e+02,3.862712532700359702e+02
1.131661701202392578e+01,2.135665893554687500e+02,3.086863679109471832e+02,3.753637718721035981e+02
1.264798355102539062e+01,2.144114990234375000e+02,2.904403297768492394e+02,3.610095209594684889e+02
1.397935104370117188e+01,2.130230102539062500e+02,2.717426612609268091e+02,3.452866615388883247e+02
1.531071662902832031e+01,2.106832122802734375e+02,2.528909711009689829e+02,3.291523314924126566e+02
1.664208412170410156e+01,2.081936492919921875e+02,2.362725947795243542e+02,3.149116269588172941e+02
1.797344970703125000e+01,2.051212615966796875e+02,2.218806186068357249e+02,3.021683957367184803e+02
1.930481719970703125e+01,2.008820037841796875e+02,2.051303273777398317e+02,2.871097862057278007e+02
2.063618469238281250e+01,1.966095275878906250e+02,1.904039974865154932e+02,2.736950619692379405e+02
2.196755027770996094e+01,1.929148864746093750e+02,1.791524581932916362e+02,2.632712586296672157e+02
2.329891777038574219e+01,1.887683715820312500e+02,1.662972202775297035e+02,2.515715911466023158e+02
2.463028335571289062e+01,1.843514251708984375e+02,1.543902888015816472e+02,2.404616611748862169e+02
2.596165084838867188e+01,1.797789459228515625e+02,1.446264091034278181e+02,2.307320241322215395e+02
2.729301834106445312e+01,1.754173278808593750e+02,1.339302695540323214e+02,2.207001481287807110e+02
2.862438392639160156e+01,1.715771026611328125e+02,1.248437927515179382e+02,2.121901875996719298e+02
2.995575141906738281e+01,1.675063934326171875e+02,1.186283856597954554e+02,2.052585843816871147e+02
3.128711700439453125e+01,1.634264678955078125e+02,1.090316401438121829e+02,1.964589257070030897e+02
3.261848449707031250e+01,1.596871948242187500e+02,1.022297643814511900e+02,1.896072908025612378e+02
3.394985198974609375e+01,1.560523681640625000e+02,9.910553412967344400e+01,1.848627834151668026e+02
3.528121948242187500e+01,1.524704742431640625e+02,9.065651445975689171e+01,1.773861598539810416e+02
3.661258697509765625e+01,1.490914306640625000e+02,8.570237029674194673e+01,1.719684569353632355e+02
3.794395065307617188e+01,1.456992797851562500e+02,8.414379736992619030e+01,1.682511751302385221e+02
3.927531814575195312e+01,1.423030090332031250e+02,7.633546762272546005e+01,1.614845196963323986e+02
